Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1858.9459,-17907.8678,-3252.4255,81.11974392,-19766.8137,-3171.30575608,-22938.11945608,8
1,-1853.3278,-17875.1123,-3216.2193,79.93257408,-19728.4401,-3136.28672592,-22864.72682592,8
2,-1830.6887,-17838.8573,-3229.8317,80.130078,-19669.546,-3149.701622,-22819.247622,8
3,-1823.5713,-17928.9315,-3218.1285,79.7377248,-19752.5028,-3138.3907752,-22890.893575199996,8
4,-1843.2545,-17876.156,-3313.6035,81.04208472,-19719.410499999998,-3232.5614152800003,-22951.97191528,8
5,-1859.0048,-17946.8052,-3241.4358,80.72235864,-19805.809999999998,-3160.71344136,-22966.523441359997,8
6,-1855.8057,-17868.1966,-3267.409,81.86393376,-19724.0023,-3185.5450662400003,-22909.54736624,8
7,-1868.3189,-17913.1243,-3212.6423,82.15880472,-19781.443199999998,-3130.48349528,-22911.92669528,8
8,-1826.6508,-17920.719,-3194.8417,82.91973672,-19747.3698,-3111.92196328,-22859.29176328,8
9,-1819.166,-17849.5163,-3259.1856,81.20334888,-19668.6823,-3177.98225112,-22846.66455112,8
10,-1851.6145,-17847.6279,-3245.3142,82.15449047999999,-19699.2424,-3163.15970952,-22862.40210952,8
11,-1894.3421,-17920.5689,-3195.1482,79.70082552,-19814.911,-3115.4473744800002,-22930.358374479998,8
12,-1841.1985,-17877.5239,-3200.6379,78.62313599999999,-19718.7224,-3122.014764,-22840.737164000002,8
13,-1850.4963,-18027.6095,-3076.5156,78.52819536,-19878.105799999998,-2997.98740464,-22876.093204639998,8
14,-1834.0872,-18074.0375,-3085.4243,80.40786911999999,-19908.1247,-3005.0164308800004,-22913.141130879998,8
15,-1793.4053,-17898.2284,-3217.2858,80.50507415999999,-19691.6337,-3136.7807258400003,-22828.41442584,8
16,-1845.653,-17858.2018,-3252.7645,79.13752776,-19703.854799999997,-3173.62697224,-22877.48177224,8
17,-1823.6242,-17922.6212,-3208.7306,80.96916168,-19746.2454,-3127.76143832,-22874.006838319998,8
18,-1851.5435,-18020.8631,-3142.6179,78.70017096,-19872.4066,-3063.9177290400003,-22936.32432904,8
19,-1810.8929,-18040.9966,-3122.163,80.96047776,-19851.889499999997,-3041.20252224,-22893.09202224,8
