Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-12.4604000000001,-57.121000000000606,66.97860000000037,-2.0185977599999863,-69.58140000000071,64.96000224000045,-4.621397759999809,28
1,-16.345399999999998,-78.71229999999736,87.47019999999992,-2.3831661600000142,-95.05769999999757,85.08703383999966,-9.970666159996085,28
2,-13.82270000000004,-62.47989999999851,71.94679999999983,-2.166937200000003,-76.3025999999997,69.77986279999976,-6.522737200001302,28
3,-10.149599999999921,-66.54589999999729,68.56770000000012,-1.7560814400000027,-76.69549999999742,66.81161856000034,-9.883881439996117,28
4,-10.45200000000004,-64.72169999999727,67.04480000000018,-1.6473340800000003,-75.17369999999505,65.39746592000012,-9.77623407999954,28
5,-11.450800000000179,-61.28290000000044,67.46469999999971,-1.7503632000000007,-72.7336999999988,65.7143367999999,-7.019363199998907,28
6,-9.336800000000025,-60.936300000000244,64.57710000000009,-1.9026770400000004,-70.27309999999846,62.6744229599999,-7.598677039999416,28
7,-9.746200000000066,-71.72140000000019,75.22689999999966,-1.66038983999999,-81.46759999999728,73.56651015999955,-7.901089839997212,28
8,-9.804300000000019,-55.66859999999696,62.77849999999995,-1.5142672800000003,-65.47289999999765,61.26423272000022,-4.208667279998849,28
9,-6.271400000000156,-55.34170000000182,59.68430000000012,-0.9607766399999864,-61.613100000002646,58.72352336000023,-2.8895766400073626,28
10,-8.70379999999998,-58.45420000000189,63.76280000000031,-1.3878691199999995,-67.15800000000257,62.374930880000306,-4.783069119999027,28
11,-8.208800000000018,-50.11729999999949,55.609600000000114,-1.2665332799999867,-58.32609999999954,54.34306672000025,-3.9830332799970165,28
12,-10.4983,-65.09210000000104,72.38149999999985,-1.5645232800000173,-75.59040000000039,70.8169767199999,-4.773423280004977,28
13,-6.914199999999873,-39.137300000002654,43.54570000000018,-1.0024905599999965,-46.051500000003216,42.54320944000011,-3.5082905600036156,28
14,-6.198499999999996,-47.12129999999905,50.14769999999993,-0.8692696799999933,-53.31980000000067,49.27843031999964,-4.041369680000116,28
15,-8.156400000000055,-43.088300000001766,48.36570000000012,-1.0460124000000004,-51.2447000000023,47.31968759999978,-3.9250124000038795,28
16,-8.35939999999993,-56.2240999999965,60.64880000000011,-1.0494468000000179,-64.58349999999552,59.59935320000017,-4.984146799993596,28
17,-6.258500000000119,-53.074499999998864,56.75569999999993,-0.9792518399999981,-59.33299999999991,55.776448159999745,-3.556551839996928,28
18,-5.6019999999999825,-54.44100000000225,57.17469999999969,-0.648920160000003,-60.04300000000268,56.5257798399997,-3.5172201600021253,28
19,-8.37500000000012,-46.15869999999893,50.259800000000155,-1.0628517599999903,-54.53369999999927,49.19694823999987,-5.336751759996218,28
