Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-94.11130000000003,-279.4619000000004,326.71280000000013,-14.327966879999996,-373.5731999999984,312.3848331200002,-61.188366879998966,7
1,-94.8693000000001,-333.5344000000015,365.23219999999986,-14.599427039999998,-428.40370000000223,350.63277295999984,-77.77092704000427,7
2,-88.65470000000002,-338.36509999999885,375.1333000000002,-14.798856959999998,-427.01980000000157,360.33444304,-66.68535696000345,7
3,-84.23959999999994,-325.9706999999999,350.0269999999999,-13.524657119999988,-410.21029999999917,336.50234287999996,-73.7079571199946,7
4,-91.08210000000003,-357.21349999999825,382.64740000000023,-13.62837672000001,-448.29559999999805,369.01902327999994,-79.27657672000032,7
5,-95.45820000000006,-370.20079999999956,400.1548000000002,-13.995694079999996,-465.659000000001,386.15910592000006,-79.49989408000226,7
6,-87.76900000000009,-354.34530000000086,385.72569999999985,-14.202477359999998,-442.1143000000032,371.5232226399999,-70.59107736000328,7
7,-97.71790000000001,-342.9119000000021,379.5618,-14.984697599999999,-440.6298000000017,364.5771023999998,-76.05269759999737,7
8,-99.84569999999988,-315.89440000000025,358.28010000000023,-14.909707439999998,-415.7401000000017,343.37039256000054,-72.36970744000291,7
9,-94.92700000000002,-323.76200000000006,358.6153999999997,-14.758851599999998,-418.6889999999987,343.8565483999997,-74.83245160000035,7
10,-95.14840000000012,-341.5964000000001,370.8477999999998,-14.599823040000002,-436.7448000000018,356.24797696,-80.49682303999896,7
11,-98.16769999999987,-352.5976999999975,383.6132000000003,-14.40019152,-450.7653999999987,369.2130084800005,-81.55239151999456,7
12,-97.42509999999999,-334.9677999999992,379.86570000000006,-14.090207760000004,-432.39289999999943,365.77549223999983,-66.61740775999999,7
13,-101.29809999999995,-368.8554000000007,406.3162,-14.456532960000004,-470.1534999999979,391.8596670399999,-78.29383295999787,7
14,-90.9278000000001,-354.2558000000017,382.3847,-14.55741216,-445.1836000000014,367.82728784,-77.35631216000365,7
15,-95.63140000000016,-349.8416000000008,383.79679999999973,-14.650761599999997,-445.4729999999996,369.1460383999995,-76.32696159999603,7
16,-99.83710000000004,-341.99110000000127,377.5292000000003,-14.29651224000001,-441.82820000000106,363.2326877600001,-78.59551223999961,7
17,-95.48889999999994,-350.3993999999991,384.4117999999998,-14.677336800000004,-445.88829999999746,369.73446320000005,-76.15383679999968,7
18,-87.62799999999983,-284.513299999999,310.75779999999975,-12.717329040000003,-372.14130000000154,298.0404709600001,-74.1008290399991,7
19,-98.24180000000015,-304.6562999999994,349.0481000000001,-13.576742639999997,-402.89809999999915,335.47135736000024,-67.42674263999652,7
