Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-95.41640000000001,-315.6259000000008,362.51839999999993,-71.10900000000015,140.5916000000001,-411.0422999999981,432.00099999999964,20.958700000005706,8
1,-98.4711,-330.8739999999999,377.76379999999966,-72.39420000000013,141.47599999999994,-429.34509999999926,446.8455999999995,17.500499999998283,8
2,-91.03969999999981,-311.27620000000036,353.29219999999987,-69.90900000000019,139.26789999999994,-402.3158999999997,422.65109999999936,20.335199999997826,8
3,-81.08340000000013,-324.5971000000003,345.59249999999986,-67.76379999999995,135.20749999999998,-405.68049999999903,413.0362000000001,7.35569999999791,8
4,-83.03350000000003,-304.28859999999764,337.6050999999997,-63.832500000000124,132.54589999999996,-387.3220999999954,406.3184999999995,18.996400000004655,8
5,-89.20519999999995,-312.9545000000002,358.22249999999997,-65.54770000000005,135.20900000000006,-402.1596999999995,427.88379999999995,25.72410000000002,8
6,-85.00179999999978,-317.1717999999992,357.94530000000026,-67.38579999999985,134.17200000000014,-402.173599999999,424.73150000000055,22.557899999998313,8
7,-93.97689999999989,-307.3285999999998,352.84589999999986,-66.75729999999982,135.15099999999995,-401.3054999999972,421.23959999999977,19.934100000004833,8
8,-91.02499999999993,-316.56060000000036,353.6142000000001,-66.40770000000003,131.95829999999995,-407.5855999999994,419.1647999999998,11.57919999999956,8
9,-87.45210000000006,-356.2910999999988,388.9012999999999,-67.24869999999993,133.5931999999999,-443.7431999999986,455.2458000000001,11.502600000000598,8
10,-75.5912999999999,-333.9997999999998,358.3078000000003,-65.77460000000002,130.5310999999998,-409.5911000000009,423.0642999999999,13.473199999995472,8
11,-92.6889000000001,-298.0595999999975,323.1658999999999,-65.30209999999994,128.15029999999996,-390.7484999999994,386.01410000000016,-4.734399999999255,8
12,-89.65169999999998,-322.4808000000006,350.38710000000003,-67.1968,129.1347,-412.132499999999,412.3250000000003,0.19250000000158707,8
13,-86.42510000000007,-340.05629999999763,367.73569999999984,-63.56790000000004,129.16180000000008,-426.48139999999586,433.32960000000014,6.848200000004681,8
14,-87.6668,-353.89219999999824,385.92019999999985,-67.55580000000003,133.38110000000006,-441.5589999999998,451.7455000000001,10.186499999997068,8
15,-87.04559999999981,-309.67069999999893,337.0338,-67.33369999999985,130.62009999999987,-396.7162999999969,400.3201999999998,3.603900000005524,8
16,-91.25369999999998,-324.0009000000006,364.46120000000036,-67.50389999999993,133.15960000000007,-415.2545999999974,430.1169000000005,14.862300000004439,8
17,-87.7344,-330.48670000000294,352.98900000000015,-66.10049999999987,130.8984000000001,-418.2211000000002,417.7869000000004,-0.4341999999999189,8
18,-90.0603999999999,-327.13229999999805,352.02909999999997,-68.15590000000003,134.71149999999994,-417.1926999999968,418.58470000000034,1.3920000000052823,8
19,-81.31769999999999,-324.1840999999995,344.4576,-65.47689999999994,132.21520000000015,-405.5017999999977,411.1959,5.694100000004028,8
