Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-36.5621,-450.0495,-263.9821,11.19210336,-486.6116,-252.78999664,-739.40159664,38
1,-38.1009,-479.2426,-231.9851,10.63454688,-517.3435,-221.35055312,-738.6940531199999,38
2,-34.5678,-502.6693,-224.5539,10.79515296,-537.2371,-213.75874704,-750.9958470400001,38
3,-31.4898,-477.4166,-240.4173,11.159132399999999,-508.9064,-229.2581676,-738.1645676,38
4,-39.4744,-498.7232,-227.145,10.3062168,-538.1976,-216.83878320000002,-755.0363831999999,38
5,-48.4295,-454.1193,-261.3243,10.131028559999999,-502.5488,-251.19327144,-753.74207144,38
6,-38.944,-480.8717,-247.177,10.56342456,-519.8157,-236.61357544,-756.42927544,38
7,-45.156,-468.9903,-247.0015,10.2902328,-514.1463,-236.71126719999998,-750.8575672,38
8,-39.3838,-467.3066,-249.3478,10.80162072,-506.6904,-238.54617928000002,-745.23657928,38
9,-36.9519,-548.642,-196.3263,10.57482216,-585.5939000000001,-185.75147784,-771.34537784,38
10,-39.478,-489.9567,-237.8076,10.36720944,-529.4347,-227.44039056,-756.87509056,38
11,-37.0149,-498.772,-241.3409,10.31336208,-535.7869,-231.02753792000001,-766.8144379199999,38
12,-35.6273,-478.1289,-266.4626,10.93880304,-513.7562,-255.52379696,-769.2799969600001,38
13,-37.411,-466.4146,-269.3132,10.73208168,-503.8256,-258.58111832,-762.40671832,38
14,-43.2808,-459.2391,-272.0255,9.9838332,-502.5199,-262.04166680000003,-764.5615667999999,38
15,-35.4963,-447.3304,-278.2344,10.84773096,-482.8267,-267.38666904,-750.21336904,38
16,-38.1388,-450.3006,-271.0845,10.58585256,-488.4394,-260.49864744,-748.9380474399999,38
17,-40.4354,-457.0648,-264.9784,10.29003768,-497.5002,-254.68836232,-752.1885623200001,38
18,-41.6116,-457.5834,-266.843,10.30340304,-499.195,-256.53959696000004,-755.73459696,38
19,-37.2988,-457.2406,-279.417,11.0110212,-494.5394,-268.40597879999996,-762.9453788000001,38
