Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1721.2309,-17629.7786,-3528.0174,94.15763568,-19351.0095,-3433.85976432,-22784.86926432,33
1,-1709.526,-17720.069,-3500.6446,96.04296648,-19429.595,-3404.60163352,-22834.19663352,33
2,-1692.1325,-17616.4226,-3528.1273,95.7462084,-19308.5551,-3432.3810916,-22740.9361916,33
3,-1723.9277,-17656.6292,-3463.7849,95.094504,-19380.5569,-3368.690396,-22749.247295999998,33
4,-1688.808,-17705.4673,-3524.8847,96.26975784,-19394.2753,-3428.6149421600003,-22822.89024216,33
5,-1703.3532,-17746.2961,-3469.7369,94.13162784,-19449.6493,-3375.60527216,-22825.25457216,33
6,-1725.43,-17672.6533,-3470.0694,94.59200591999999,-19398.083300000002,-3375.47739408,-22773.560694080003,33
7,-1710.9621,-17821.6274,-3390.548,94.87666656,-19532.589500000002,-3295.6713334399997,-22828.26083344,33
8,-1693.2504,-17764.4837,-3411.2305,93.26453472,-19457.7341,-3317.96596528,-22775.70006528,33
9,-1744.7116,-17722.3497,-3446.6478,92.94894576,-19467.061299999998,-3353.6988542400004,-22820.760154239997,33
10,-1745.924,-17614.6238,-3560.3898,94.83148512,-19360.5478,-3465.55831488,-22826.10611488,33
11,-1679.1227,-17641.9174,-3560.7467,95.56756487999999,-19321.0401,-3465.17913512,-22786.21923512,33
12,-1710.7562,-17734.4335,-3471.8423,95.83388352,-19445.1897,-3376.0084164799996,-22821.198116479998,33
13,-1713.4191,-17742.4656,-3444.5653,94.14618768,-19455.8847,-3350.4191123200003,-22806.30381232,33
14,-1739.3626,-17825.2523,-3371.0549,93.76576776,-19564.6149,-3277.28913224,-22841.90403224,33
15,-1691.3433,-17758.4575,-3433.8791,95.00921208,-19449.8008,-3338.86988792,-22788.670687920003,33
16,-1711.6318,-17663.1377,-3508.6053,95.47754760000001,-19374.7695,-3413.1277524,-22787.8972524,33
17,-1718.4064,-17582.1461,-3546.8075,95.80809168,-19300.5525,-3450.99940832,-22751.55190832,33
18,-1673.1763,-17828.6313,-3401.4535,94.84572744,-19501.8076,-3306.6077725600003,-22808.41537256,33
19,-1697.188,-17760.5713,-3411.2501,94.03904016,-19457.759299999998,-3317.2110598400004,-22774.970359839997,33
