Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-35.3408,-444.0869,-291.0818,11.15013672,-479.4277,-279.93166328,-759.35936328,12
1,-36.9634,-441.5576,-283.8515,11.072737440000001,-478.52099999999996,-272.77876255999996,-751.29976256,12
2,-29.7707,-445.232,-284.2886,10.94210784,-475.0027,-273.34649215999997,-748.34919216,12
3,-37.462,-453.6283,-281.4381,10.87100712,-491.0903,-270.56709288,-761.6573928800001,12
4,-36.145,-443.6722,-286.8658,10.94377752,-479.81719999999996,-275.92202247999995,-755.73922248,12
5,-37.1648,-440.4848,-282.2251,11.11527072,-477.6496,-271.10982928,-748.7594292800001,12
6,-38.6325,-446.2362,-278.5284,10.98827424,-484.8687,-267.54012575999997,-752.4088257599999,12
7,-35.4247,-457.1485,-269.9347,10.63129176,-492.57320000000004,-259.30340824,-751.8766082400001,12
8,-24.9691,-460.0616,-271.0906,11.18892888,-485.0307,-259.90167112,-744.93237112,12
9,-36.2603,-443.2666,-280.126,10.76760648,-479.52689999999996,-269.35839352,-748.8852935199999,12
10,-34.9169,-463.0331,-257.7554,10.31895504,-497.95,-247.43644496000002,-745.3864449600001,12
11,-39.1477,-486.3755,-234.8474,10.39578912,-525.5232,-224.45161088,-749.97481088,12
12,-35.2659,-512.6949,-227.3179,10.3806324,-547.9608,-216.9372676,-764.8980676,12
13,-35.72,-482.3502,-249.2568,10.57417632,-518.0702,-238.68262368,-756.75282368,12
14,-36.5182,-462.0002,-265.2454,10.8368928,-498.5184,-254.40850720000003,-752.9269072,12
15,-37.4374,-447.246,-285.1185,10.98620424,-484.6834,-274.13229576,-758.8156957599999,12
16,-34.8461,-472.1502,-262.4048,10.998907919999999,-506.99629999999996,-251.40589208000003,-758.4021920800001,12
17,-34.6209,-451.0728,-265.3458,10.90838016,-485.6937,-254.43741984,-740.13111984,12
18,-32.9096,-467.2325,-269.2438,11.0437164,-500.1421,-258.2000836,-758.3421836,12
19,-33.4662,-463.333,-265.0092,10.829396880000001,-496.79920000000004,-254.17980312000003,-750.9790031200001,12
