Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1750.0351,-17528.9807,-3589.88,92.67736536,-19279.0158,-3497.2026346400003,-22776.218434640003,18
1,-1752.4585,-17690.725,-3496.4295,92.52055224,-19443.1835,-3403.90894776,-22847.09244776,18
2,-1768.4351,-17490.4918,-3630.3484,93.73022424,-19258.9269,-3536.6181757599998,-22795.545075759997,18
3,-1767.4631,-17648.0618,-3490.9975,93.66986088,-19415.5249,-3397.3276391199997,-22812.852539120002,18
4,-1764.533,-17601.6005,-3546.1736,90.73426463999999,-19366.1335,-3455.43933536,-22821.57283536,18
5,-1757.3261,-17746.399,-3482.2123,90.92248056000001,-19503.7251,-3391.28981944,-22895.01491944,18
6,-1749.4531,-17688.7231,-3493.1136,93.51910872,-19438.176199999998,-3399.59449128,-22837.77069128,18
7,-1734.9071,-17829.4062,-3436.5603,91.610388,-19564.3133,-3344.949912,-22909.263212,18
8,-1754.5649,-17680.4553,-3515.0246,92.56012487999999,-19435.020200000003,-3422.4644751200003,-22857.484675120002,18
9,-1786.7491,-17683.2399,-3550.172,91.40877864,-19469.989,-3458.76322136,-22928.75222136,18
10,-1752.1803,-17698.4814,-3529.5209,93.1175784,-19450.6617,-3436.4033216,-22887.0650216,18
11,-1741.1856,-17543.062,-3633.883,93.9948624,-19284.247600000002,-3539.8881376,-22824.135737600005,18
12,-1727.1349,-17774.7174,-3436.6058,93.90253176,-19501.852300000002,-3342.70326824,-22844.555568240005,18
13,-1773.7818,-17788.2758,-3444.833,91.62425807999999,-19562.0576,-3353.20874192,-22915.26634192,18
14,-1773.7698,-17691.4098,-3503.0108,91.42218072,-19465.179600000003,-3411.58861928,-22876.768219280002,18
15,-1747.2994,-17687.42,-3582.8882,92.73299112,-19434.719399999998,-3490.15520888,-22924.87460888,18
16,-1769.2566,-17854.1848,-3373.2461,91.74086424000001,-19623.4414,-3281.50523576,-22904.94663576,18
17,-1762.9986,-17794.2292,-3468.6496,90.0200052,-19557.2278,-3378.6295948,-22935.8573948,18
18,-1747.4887,-17715.8672,-3488.8191,91.5583284,-19463.355900000002,-3397.2607716,-22860.616671600004,18
19,-1753.7104,-17742.4126,-3512.9967,92.29125239999999,-19496.123,-3420.7054476000003,-22916.8284476,18
