Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1680.7978,-17219.6694,-3148.8196,1860.1642,-1204.9215,-18900.4672,-2493.5769,-21394.0441,30
1,-1666.7539,-17139.4389,-3219.0443,1872.9736,-1209.8669,-18806.1928,-2555.9376,-21362.130400000002,30
2,-1703.4244,-17148.7016,-3226.4746,1868.6455,-1219.4816,-18852.126,-2577.3107,-21429.436700000002,30
3,-1673.6168,-17179.6354,-3162.5254,1878.7476,-1228.7771,-18853.2522,-2512.5549,-21365.807099999998,30
4,-1685.8272,-17093.0407,-3211.7815,1856.644,-1200.5855,-18778.8679,-2555.723,-21334.590900000003,30
5,-1669.3528,-17281.0044,-3109.2263,1865.6593,-1212.1989,-18950.357200000002,-2455.7659,-21406.1231,30
6,-1671.3414,-17155.3824,-3207.3992,1868.6502,-1210.9219,-18826.7238,-2549.6709,-21376.3947,30
7,-1676.8666,-17129.6043,-3233.4113,1863.4953,-1203.4909,-18806.4709,-2573.4069,-21379.877800000002,30
8,-1663.1404,-17132.9153,-3258.123,1862.0541,-1204.2248,-18796.0557,-2600.2937,-21396.3494,30
9,-1697.401,-17188.7369,-3184.5383,1871.5136,-1215.6405,-18886.1379,-2528.6652000000004,-21414.803100000005,30
10,-1689.5763,-17176.0616,-3144.6233,1864.4875,-1215.3446,-18865.6379,-2495.4804000000004,-21361.118300000002,30
11,-1665.466,-17057.0325,-3287.3771,1879.3902,-1227.3581,-18722.4985,-2635.3450000000003,-21357.843500000003,30
12,-1660.4429,-17119.9586,-3234.3579,1878.0766,-1228.5804,-18780.4015,-2584.8617,-21365.263199999998,30
13,-1652.0939,-17187.498,-3191.779,1862.9803,-1205.0549,-18839.5919,-2533.8536000000004,-21373.445499999998,30
14,-1668.462,-17052.747,-3258.0813,1877.0088,-1213.5363,-18721.209,-2594.6088,-21315.8178,30
15,-1661.368,-17022.7807,-3351.3089,1875.5015,-1220.6323,-18684.148699999998,-2696.4397,-21380.5884,30
16,-1706.9296,-17113.3694,-3260.2727,1872.1562,-1218.6807,-18820.299,-2606.7972,-21427.0962,30
17,-1704.5241,-16997.0924,-3353.4434,1871.9908,-1215.8398,-18701.6165,-2697.2924000000003,-21398.908900000002,30
18,-1683.7781,-16964.7192,-3317.0291,1864.8939,-1212.8732,-18648.4973,-2665.0084,-21313.5057,30
19,-1658.3651,-17106.338,-3279.5345,1876.7584,-1223.313,-18764.7031,-2626.0891,-21390.792200000004,30
