Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1840.5196,-17873.5053,-3180.2229,1924.169,-1206.7047,-19714.0249,-2462.7586,-22176.783499999998,13
1,-1792.7428,-17714.545,-3273.9703,1929.4799,-1207.1021,-19507.2878,-2551.5924999999997,-22058.8803,13
2,-1835.9131,-17810.5774,-3228.4565,1934.7199,-1215.8085,-19646.4905,-2509.5451,-22156.0356,13
3,-1788.5067,-17824.3049,-3219.8242,1921.2867,-1211.576,-19612.8116,-2510.1135,-22122.9251,13
4,-1833.3229,-17886.4503,-3194.8679,1935.1452,-1211.0341,-19719.7732,-2470.7568,-22190.530000000002,13
5,-1856.9412,-17841.4075,-3261.143,1930.9163,-1214.0305,-19698.348700000002,-2544.2572,-22242.605900000002,13
6,-1803.0744,-17929.9433,-3155.3183,1941.4105,-1216.2201,-19733.0177,-2430.1279,-22163.145599999996,13
7,-1790.9865,-18044.6656,-3103.788,1943.7777,-1227.5872,-19835.6521,-2387.5975,-22223.249600000003,13
8,-1809.8578,-17865.2456,-3142.0731,1938.5283,-1213.961,-19675.1034,-2417.5058,-22092.609200000003,13
9,-1800.3983,-17937.6903,-3178.8244,1945.7055,-1223.5479,-19738.0886,-2456.6668,-22194.755400000002,13
10,-1805.1233,-17871.0056,-3217.4933,1935.561,-1202.4724,-19676.1289,-2484.4047,-22160.533599999995,13
11,-1811.9418,-17876.5254,-3227.3195,1938.8212,-1208.644,-19688.4672,-2497.1423,-22185.609500000002,13
12,-1821.4818,-18004.4742,-3076.9834,1933.1607,-1212.1527,-19825.956000000002,-2355.9754000000003,-22181.9314,13
13,-1806.3227,-17826.2559,-3244.7947,1938.5519,-1221.973,-19632.5786,-2528.2158,-22160.7944,13
14,-1763.8844,-17897.5146,-3221.4447,1934.7908,-1222.1064,-19661.398999999998,-2508.7603,-22170.1593,13
15,-1786.2445,-17994.2439,-3128.8496,1938.9441,-1234.7783,-19780.488400000002,-2424.6838,-22205.1722,13
16,-1771.7927,-17972.5965,-3185.2283,1950.1896,-1248.0883,-19744.389199999998,-2483.1270000000004,-22227.516199999995,13
17,-1813.4585,-17913.8351,-3178.5665,1944.7416,-1236.6831,-19727.2936,-2470.508,-22197.8016,13
18,-1795.0664,-17906.0083,-3231.526,1943.9951,-1239.9368,-19701.0747,-2527.4676999999997,-22228.542400000002,13
19,-1838.2045,-17864.1501,-3184.8239,1944.5527,-1233.1391,-19702.3546,-2473.4103,-22175.7649,13
