Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1698.9116,-17250.658,-3172.2462,1870.767,-1205.9553,-18949.5696,-2507.4345000000003,-21457.004100000002,32
1,-1679.4701,-16897.4844,-3360.8466,1885.5941,-1214.2978,-18576.9545,-2689.5503,-21266.504800000002,32
2,-1698.9818,-17283.3246,-3072.7575,1859.8996,-1191.8833,-18982.3064,-2404.7412000000004,-21387.0476,32
3,-1687.2814,-17125.562,-3193.2568,1868.0832,-1210.1341,-18812.8434,-2535.3077000000003,-21348.1511,32
4,-1697.2806,-17244.5171,-3083.4295,1870.0205,-1209.3792,-18941.797700000003,-2422.7882,-21364.585900000002,32
5,-1694.0499,-17368.9117,-3071.0007,1860.6697,-1205.5881,-19062.961600000002,-2415.9191,-21478.880700000005,32
6,-1686.3846,-17304.7167,-3049.4121,1866.2027,-1204.1549,-18991.101300000002,-2387.3643,-21378.465600000003,32
7,-1686.5183,-17122.6321,-3179.3459,1870.6962,-1207.3023,-18809.1504,-2515.9519999999998,-21325.1024,32
8,-1695.6544,-17185.5157,-3159.175,1870.7434,-1212.8345,-18881.1701,-2501.2661,-21382.4362,32
9,-1656.1433,-17139.6853,-3241.1803,1870.597,-1205.2876,-18795.8286,-2575.8709,-21371.6995,32
10,-1674.8138,-17125.3388,-3219.9303,1873.3753,-1216.5429,-18800.1526,-2563.0978999999998,-21363.250500000002,32
11,-1671.8472,-17108.1245,-3240.1255,1874.0367,-1211.2856,-18779.971700000002,-2577.3743999999997,-21357.346100000002,32
12,-1682.6913,-17137.1714,-3162.6091,1868.7164,-1203.8864,-18819.862699999998,-2497.7791,-21317.641799999998,32
13,-1680.075,-17233.2416,-3073.1702,1876.7536,-1217.9788,-18913.316600000002,-2414.3954000000003,-21327.712000000003,32
14,-1673.6934,-17124.9592,-3226.5411,1876.1063,-1214.1396,-18798.6526,-2564.5744,-21363.227,32
15,-1689.0186,-17067.1862,-3220.5265,1874.1218,-1219.3047,-18756.2048,-2565.7093999999997,-21321.9142,32
16,-1674.5644,-17090.4081,-3222.7273,1876.4843,-1215.9389,-18764.9725,-2562.1819,-21327.1544,32
17,-1689.0629,-17048.826,-3207.4611,1868.688,-1214.084,-18737.8889,-2552.8571,-21290.746000000003,32
18,-1688.3321,-17161.6335,-3137.8891,1865.7302,-1207.11,-18849.9656,-2479.2689,-21329.2345,32
19,-1659.3777,-17206.119,-3121.0321,1877.4435,-1217.624,-18865.4967,-2461.2126,-21326.7093,32
