GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1857.6813,-17641.7576,-3355.6688,74.95250616,-19499.4389,-3280.7162938399997,-22780.15519384
1,-1852.7507,-17921.5525,-3249.3484,74.66346288,-19774.303200000002,-3174.6849371199996,-22948.988137120003
2,-1826.709,-17951.5506,-3196.7601,77.64370848,-19778.259599999998,-3119.11639152,-22897.375991519995
3,-1858.5671,-17857.7676,-3238.9071,77.70907584,-19716.3347,-3161.19802416,-22877.53272416
4,-1840.9741,-17873.5029,-3250.8676,77.70328416,-19714.477,-3173.16431584,-22887.64131584
5,-1867.5701,-17832.1219,-3232.7785,77.42810951999999,-19699.692,-3155.35039048,-22855.04239048
6,-1863.5015,-17942.1433,-3182.8763,77.68816488,-19805.6448,-3105.18813512,-22910.832935119997
7,-1828.3785,-17938.0567,-3189.3806,77.60235672,-19766.4352,-3111.77824328,-22878.21344328
8,-1835.177,-17916.8784,-3240.7612,81.37852704000001,-19752.0554,-3159.38267296,-22911.43807296
9,-1885.3231,-17992.8481,-3096.1758,76.26202127999998,-19878.1712,-3019.91377872,-22898.084978720002
10,-1832.9416,-17880.1009,-3230.2464,79.11376272,-19713.042500000003,-3151.13263728,-22864.175137280003
11,-1841.9019,-17921.5951,-3233.0019,77.04152352,-19763.497,-3155.9603764800004,-22919.457376479997
12,-1840.4978,-18044.2959,-3108.8944,76.52034648,-19884.793700000002,-3032.37405352,-22917.167753520003
13,-1851.7704,-18024.1666,-3120.5148,75.88336896,-19875.937,-3044.63143104,-22920.568431040003
14,-1795.3325,-18160.3616,-3043.0041,78.26297904,-19955.6941,-2964.74112096,-22920.43522096
15,-1807.1261,-18038.248,-3128.2648,77.41985256,-19845.3741,-3050.84494744,-22896.21904744
16,-1855.8337,-17966.5586,-3185.3587,74.7907308,-19822.3923,-3110.5679692000003,-22932.9602692
17,-1842.4724,-17999.2522,-3163.7518,77.28338735999999,-19841.724599999998,-3086.46841264,-22928.19301264
18,-1843.0643,-17867.7071,-3277.4801,75.91461192,-19710.771399999998,-3201.5654880800003,-22912.336888079997
19,-1858.9648,-17940.2893,-3221.7346,77.66189711999999,-19799.254100000002,-3144.0727028799997,-22943.32680288

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1714.8419,-16930.0502,-3403.0958,80.20225223999999,-18644.8921,-3322.8935477600003,-21967.78564776
1,-1718.8963,-17232.3803,-3266.6812,79.45006968,-18951.2766,-3187.23113032,-22138.50773032
2,-1688.3722,-17247.498,-3230.1331,82.36327032,-18935.8702,-3147.76982968,-22083.640029680002
3,-1724.7465,-17147.0594,-3282.5008,81.85950936,-18871.8059,-3200.6412906399996,-22072.44719064
4,-1699.228,-17159.0769,-3287.4094,82.1342088,-18858.3049,-3205.2751912,-22063.5800912
5,-1723.7916,-17142.5916,-3254.0135,81.71198856,-18866.3832,-3172.30151144,-22038.68471144
6,-1727.946,-17225.819,-3227.3725,82.21543056,-18953.765,-3145.1570694399998,-22098.92206944
7,-1688.5285,-17229.0962,-3223.3265,81.63960768,-18917.6247,-3141.68689232,-22059.31159232
8,-1689.0489,-17223.1824,-3272.8655,85.49103384,-18912.231300000003,-3187.37446616,-22099.605766160003
9,-1741.2327,-17267.5253,-3148.1312,80.7531732,-19008.758,-3067.3780267999996,-22076.136026800003
10,-1702.2677,-17159.8224,-3277.6353,83.69670455999999,-18862.0901,-3193.93859544,-22056.028695440004
11,-1706.2193,-17177.3002,-3286.8679,81.24087816,-18883.519500000002,-3205.62702184,-22089.146521840004
12,-1703.3617,-17306.702,-3172.4347,80.73310464000001,-19010.063700000002,-3091.70159536,-22101.765295360005
13,-1716.1763,-17316.2675,-3159.7488,80.25918912,-19032.4438,-3079.48961088,-22111.933410880003
14,-1665.5968,-17405.6604,-3100.448,82.10628288,-19071.2572,-3018.34171712,-22089.59891712
15,-1674.2116,-17285.1286,-3201.2625,81.54022103999999,-18959.3402,-3119.72227896,-22079.06247896
16,-1725.4213,-17243.0362,-3228.5315,78.81260184,-18968.457499999997,-3149.71889816,-22118.176398159998
17,-1698.2276,-17271.3563,-3216.1716,81.07830144,-18969.583899999998,-3135.09329856,-22104.67719856
18,-1702.8616,-17129.0932,-3335.5686,79.93375992,-18831.9548,-3255.6348400800002,-22087.589640079997
19,-1723.3194,-17198.1833,-3270.8199,81.14672664,-18921.5027,-3189.67317336,-22111.17587336

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-34.6501,-421.3853,-287.2783,10.63186056,-456.0354,-276.64643944,-732.68183944
1,-38.2234,-420.3089,-288.1398,10.688508,-458.53229999999996,-277.45129199999997,-735.983592
2,-34.0137,-440.7686,-277.7006,10.537782479999999,-474.78229999999996,-267.16281752000003,-741.9451175199999
3,-34.0962,-422.0386,-282.7564,10.5949332,-456.1348,-272.16146679999997,-728.2962668
4,-38.0801,-444.7341,-278.8583,10.65953592,-482.8142,-268.19876408,-751.01296408
5,-35.9188,-426.4452,-286.7283,10.54582488,-462.364,-276.18247512,-738.54647512
6,-38.5461,-421.2219,-292.4211,10.640488320000001,-459.76800000000003,-281.78061168000005,-741.54861168
7,-38.0906,-437.3101,-277.7252,10.56680136,-475.4007,-267.15839864,-742.55909864
8,-38.5853,-431.8782,-277.5351,10.7866656,-470.4635,-266.7484344,-737.2119344
9,-39.0615,-441.9551,-275.3624,10.60341912,-481.01660000000004,-264.75898087999997,-745.77558088
10,-37.101,-428.2214,-285.9134,10.56547584,-465.3224,-275.34792416000005,-740.6703241600001
