Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.1738000000000639,-56.499799999997265,56.510600000000125,-7.105427357601002e-15,-56.67359999999667,56.510599999999954,-0.16299999999910142,35
1,-0.11959999999994864,-54.75219999999973,54.73309999999981,-7.199999974005777e-07,-54.87180000000035,54.73309927999958,-0.1387007200021344,35
2,-0.07730000000005788,-43.96199999999999,43.92219999999969,0.0,-44.039300000000935,43.922199999999634,-0.11710000000232412,35
3,-0.08910000000000196,-47.02829999999955,47.00040000000007,1.7763568394002505e-14,-47.11739999999929,47.000399999999786,-0.11700000000143973,35
4,-0.12030000000009267,-51.20199999999761,51.18459999999982,3.552713678800501e-15,-51.32229999999521,51.18459999999982,-0.1376999999936288,35
5,-0.6488000000001932,-63.61379999999821,64.0962000000003,-0.08532287999999255,-64.2625999999982,64.01087712000049,-0.25172287999544096,35
6,-0.6525999999999996,-56.47639999999876,57.024900000000116,-0.10007928000000632,-57.12899999999718,56.9248207200003,-0.2041792799977884,35
7,-0.09770000000001033,-43.9911000000028,44.01169999999996,7.199999920715072e-07,-44.08880000000488,44.01170072000002,-0.07709928000667787,35
8,-0.23969999999998493,-52.430900000002055,52.56680000000006,1.7763568394002505e-15,-52.67060000000066,52.5668,-0.10380000000054679,35
9,-0.15060000000012508,-43.540599999998335,43.64409999999995,-3.552713678800501e-15,-43.69119999999714,43.64409999999964,-0.047099999997044506,35
10,-0.13120000000007082,-47.15979999999968,47.24140000000011,-1.7763568394002505e-15,-47.29099999999977,47.24139999999991,-0.04960000000301079,35
11,-0.19309999999995853,-51.002399999997806,51.12609999999984,8.881784197001252e-15,-51.195499999999356,51.12609999999981,-0.06939999999906377,35
12,-0.15819999999999368,-49.76259999999871,49.852400000000216,7.199999956242209e-07,-49.920800000002146,49.85240072000008,-0.06839927999567408,35
13,-0.1726000000000525,-44.821000000002925,45.024299999999585,-5.329070518200751e-15,-44.993600000004335,45.02429999999981,0.03069999999411266,35
14,-0.17269999999994212,-52.9678000000016,53.12850000000026,-7.200000133877893e-07,-53.140500000004295,53.128499280000256,-0.012000720000401088,35
15,-0.14909999999985502,-50.24299999999863,50.29240000000004,-1.7763568394002505e-15,-50.392100000000994,50.292399999999844,-0.09970000000294021,35
16,-0.20120000000004978,-49.49929999999978,49.65680000000043,7.200000027296483e-07,-49.70049999999867,49.656800720000206,-0.0436992799948257,35
17,-0.2802000000000575,-58.74710000000255,58.8959999999999,-7.199999956242209e-07,-59.02730000000122,58.8959992799999,-0.1313007200036509,35
18,-0.3424999999999656,-69.60060000000078,69.827,-0.04988880000000506,-69.9431000000003,69.77711119999992,-0.16598880000128702,35
19,-0.15120000000005973,-48.75789999999989,48.877999999999645,1.4210854715202004e-14,-48.90909999999724,48.8779999999997,-0.0310999999961723,35
