Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-95.41640000000001,-315.6259000000008,355.0184000000003,-13.709065679999991,-411.0422999999981,341.3093343200003,-69.73296567999739,8
1,-98.4711,-330.8739999999999,372.4231999999999,-13.725940320000008,-429.34509999999926,358.6972596799998,-70.64784031999898,8
2,-91.03969999999981,-311.27620000000036,352.95540000000005,-13.273694639999997,-402.3158999999997,339.68170536000025,-62.63419464000128,8
3,-81.08340000000013,-324.5971000000003,347.03920000000005,-12.969305999999996,-405.68049999999903,334.0698939999997,-71.61060599999712,8
4,-83.03350000000003,-304.28859999999764,338.2289999999999,-12.100685039999995,-387.3220999999954,326.12831495999995,-61.1937850399969,8
5,-89.20519999999995,-312.9545000000002,349.44429999999977,-12.910386960000006,-402.1596999999995,336.53391303999996,-65.62578695999775,8
6,-85.00179999999978,-317.1717999999992,351.04519999999997,-12.742398000000003,-402.173599999999,338.30280199999976,-63.87079799999833,8
7,-93.97689999999989,-307.3285999999998,355.81700000000006,-12.81327335999999,-401.3054999999972,343.00372664,-58.30177335999679,8
8,-91.02499999999993,-316.56060000000036,356.1275999999999,-12.70736207999999,-407.5855999999994,343.4202379200001,-64.16536207999877,8
9,-87.45210000000006,-356.2910999999988,394.5672000000004,-12.835248480000008,-443.7431999999986,381.73195152000034,-62.01124847999631,8
10,-75.5912999999999,-333.9997999999998,361.09860000000043,-12.290642640000009,-409.5911000000009,348.80795736000016,-60.783142640002666,8
11,-92.6889000000001,-298.0595999999975,333.35509999999977,-12.233984400000011,-390.7484999999994,321.1211155999995,-69.62738439999634,8
12,-89.65169999999998,-322.4808000000006,352.62049999999994,-12.669166080000007,-412.132499999999,339.9513339200002,-72.18116608000241,8
13,-86.42510000000007,-340.05629999999763,376.6309,-12.184516079999995,-426.48139999999586,364.44638392000024,-62.035016079995216,8
14,-87.6668,-353.89219999999824,394.1757999999998,-12.788514720000009,-441.5589999999998,381.38728527999973,-60.17171471999643,8
15,-87.04559999999981,-309.67069999999893,343.58659999999986,-12.899110320000007,-396.7162999999969,330.6874896799999,-66.02881032000016,8
16,-91.25369999999998,-324.0009000000006,367.1133999999998,-12.997377359999994,-415.2545999999974,354.11602263999987,-61.13857735999886,8
17,-87.7344,-330.48670000000294,357.4457000000003,-12.721993200000002,-418.2211000000002,344.72370680000034,-73.49739319999674,8
18,-90.0603999999999,-327.13229999999805,359.9028999999998,-13.122658079999995,-417.1926999999968,346.7802419199996,-70.4124580799986,8
19,-81.31769999999999,-324.1840999999995,348.9697000000001,-12.65468472,-405.5017999999977,336.3150152800001,-69.1867847199976,8
