GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1750.5813,-17740.7463,-3471.1723,94.23188207999999,-19491.3276,-3376.94041792,-22868.268017920003
1,-1752.612,-17675.5548,-3448.3151,93.15781704,-19428.166800000003,-3355.15728296,-22783.324082960004
2,-1721.0467,-17765.0508,-3407.4442,94.67986392,-19486.0975,-3312.76433608,-22798.861836080003
3,-1719.1333,-17649.1049,-3461.4229,95.04460728,-19368.2382,-3366.37829272,-22734.61649272
4,-1777.1091,-17712.4235,-3390.7049,91.24471727999999,-19489.532600000002,-3299.4601827200004,-22788.992782720004
5,-1766.1393,-17699.9739,-3427.7745,91.0294632,-19466.1132,-3336.7450368,-22802.8582368
6,-1750.3144,-17727.1498,-3413.2041,91.82290104,-19477.4642,-3321.38119896,-22798.84539896
7,-1725.2973,-17775.9541,-3404.1363,94.0996548,-19501.251399999997,-3310.0366452000003,-22811.2880452
8,-1725.6491,-17682.9012,-3516.9304,95.14196496,-19408.5503,-3421.78843504,-22830.33873504
9,-1752.1736,-17520.141,-3548.3887,93.900348,-19272.314599999998,-3454.488352,-22726.802952
10,-1744.8213,-17633.2897,-3478.7889,93.59965224,-19378.111,-3385.18924776,-22763.300247760002
11,-1774.2379,-17607.2943,-3402.5724,91.97470224,-19381.5322,-3310.59769776,-22692.12989776
12,-1759.2608,-17536.7311,-3591.2565,93.68437967999999,-19295.9919,-3497.57212032,-22793.564020320002
13,-1765.9445,-17675.3342,-3381.9303,91.33387128,-19441.278700000003,-3290.59642872,-22731.875128720003
14,-1720.7002,-17695.9134,-3488.4821,93.62142504,-19416.6136,-3394.8606749600003,-22811.47427496
15,-1713.464,-17672.6484,-3483.3656,94.76626535999999,-19386.112399999998,-3388.59933464,-22774.71173464
16,-1745.3168,-17683.834,-3425.0138,92.95079976,-19429.1508,-3332.0630002400003,-22761.21380024
17,-1718.4212,-17619.6716,-3468.2397,92.2422672,-19338.092800000002,-3375.9974328000003,-22714.090232800005
18,-1753.7422,-17607.4365,-3486.783,93.31898903999999,-19361.1787,-3393.46401096,-22754.64271096
19,-1738.4925,-17542.7276,-3514.0782,92.87542656,-19281.2201,-3421.20277344,-22702.42287344

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1674.1891,-17237.0248,-3284.2426,88.52487264,-18911.2139,-3195.71772736,-22106.93162736
1,-1671.4961,-17166.4981,-3261.027,87.6814992,-18837.9942,-3173.3455008,-22011.339700800003
2,-1644.4694,-17273.787,-3204.4656,88.65334656,-18918.2564,-3115.81225344,-22034.068653439997
3,-1653.1054,-17150.9895,-3259.6235,88.60605263999999,-18804.0949,-3171.01744736,-21975.112347360002
4,-1696.8918,-17208.2505,-3207.7546,86.02755911999999,-18905.1423,-3121.72704088,-22026.86934088
5,-1688.9287,-17196.359,-3223.4011,85.18413456,-18885.2877,-3138.21696544,-22023.50466544
6,-1676.693,-17223.7461,-3221.6796,86.0720544,-18900.4391,-3135.6075456,-22036.0466456
7,-1652.4281,-17273.0905,-3208.1482,88.03634111999999,-18925.5186,-3120.11185888,-22045.630458879998
8,-1661.6163,-17159.6624,-3323.1188,87.58707336,-18821.278700000003,-3235.53172664,-22056.810426640004
9,-1680.5066,-17022.3914,-3354.9571,87.7626216,-18702.898,-3267.1944784,-21970.0924784
10,-1678.5028,-17116.6453,-3286.6164,87.11965224,-18795.1481,-3199.49674776,-21994.64484776
11,-1701.928,-17107.4584,-3205.2764,85.8402216,-18809.3864,-3119.4361784000002,-21928.8225784
12,-1692.5576,-17020.4318,-3404.3237,87.24492576,-18712.9894,-3317.07877424,-22030.06817424
13,-1701.6749,-17162.5428,-3189.8375,84.12616224,-18864.2177,-3105.71133776,-21969.92903776
14,-1648.2534,-17196.1225,-3290.019,87.01672679999999,-18844.375900000003,-3203.0022731999998,-22047.378173200002
15,-1647.0047,-17166.0593,-3293.5919,88.22715840000001,-18813.064000000002,-3205.3647416,-22018.4287416
16,-1672.579,-17160.7862,-3254.7654,86.56711776,-18833.3652,-3168.19828224,-22001.56348224
17,-1652.0469,-17105.1652,-3284.7731,85.98727872,-18757.2121,-3198.7858212799997,-21955.99792128
18,-1682.6803,-17060.9388,-3339.2863,88.03744343999999,-18743.6191,-3251.24885656,-21994.86795656
19,-1676.8336,-17045.1303,-3309.424,85.28860296,-18721.963900000002,-3224.13539704,-21946.09929704

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-31.7095,-447.5296,-268.2778,11.17397448,-479.2391,-257.10382552,-736.3429255200001
1,-37.0263,-450.1782,-269.3633,10.941443999999999,-487.2045,-258.421856,-745.626356
2,-39.3574,-444.0774,-271.6405,10.71930672,-483.4348,-260.92119327999995,-744.35599328
3,-28.1411,-439.7114,-281.587,11.06813232,-467.8525,-270.51886767999997,-738.3713676799999
4,-38.661,-447.3969,-265.7838,10.65906504,-486.0579,-255.12473495999998,-741.18263496
5,-40.3082,-449.4804,-279.9999,10.619578079999998,-489.7886,-269.38032192000003,-759.16892192
6,-32.2793,-443.3975,-274.7318,10.76436864,-475.67679999999996,-263.96743136000003,-739.6442313599999
7,-33.8491,-441.7299,-278.119,11.11445712,-475.579,-267.00454288000003,-742.5835428800001
8,-32.9651,-459.7257,-273.7552,11.28779712,-492.6908,-262.46740288,-755.15820288
9,-32.8314,-436.9903,-276.3084,10.99754208,-469.82169999999996,-265.31085792,-735.13255792
10,-29.4119,-459.8383,-268.4014,11.0631492,-489.2502,-257.3382508,-746.5884508
11,-35.0549,-443.8593,-275.497,11.054834640000001,-478.91420000000005,-264.44216536,-743.35636536
12,-32.251,-456.1624,-265.9481,11.017756799999999,-488.41339999999997,-254.9303432,-743.3437432
13,-27.4637,-446.6171,-278.7404,11.3169492,-474.0808,-267.4234508,-741.5042508000001
14,-35.7828,-443.495,-272.8325,10.973774879999999,-479.2778,-261.85872512,-741.1365251200001
15,-35.5371,-449.7773,-262.1427,10.4836176,-485.31440000000003,-251.6590824,-736.9734824000001
16,-36.8257,-457.329,-262.1539,10.96527168,-494.1547,-251.18862832000002,-745.3433283200001
17,-30.1798,-456.7838,-268.7289,11.2762476,-486.9636,-257.45265240000003,-744.4162524
18,-33.7928,-466.2599,-253.3387,10.39763664,-500.0527,-242.94106336,-742.99376336
19,-38.5261,-444.1684,-275.3256,10.515922559999998,-482.6945,-264.80967744000003,-747.5041774399999

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-44.682700000000004,-56.191899999999634,81.34809999999987,-5.466965040000007,-100.87460000000169,75.88113495999994,-24.993465040001638
1,-44.08960000000001,-58.878500000001,82.07520000000022,-5.465126160000006,-102.9681000000017,76.6100738400001,-26.35802616000069
2,-37.21990000000015,-47.18640000000062,68.66190000000006,-4.692789360000001,-84.40630000000147,63.96911064000011,-20.43718936000539
3,-37.886800000000044,-58.403999999998746,79.78760000000011,-4.6295776799999935,-96.2907999999997,75.15802231999999,-21.132777679998867
4,-41.556299999999794,-56.77610000000249,82.83350000000002,-5.441906880000003,-98.33240000000274,77.39159311999961,-20.940806880005425
5,-36.902400000000114,-54.134500000000514,75.62650000000008,-4.774249440000007,-91.03689999999904,70.85225056000002,-20.184649439999475
6,-41.342099999999995,-60.006199999998955,83.20730000000003,-5.013521999999995,-101.34829999999897,78.19377800000001,-23.15452199999902
7,-39.020099999999864,-61.1337000000006,82.1309,-5.0511434399999935,-100.15379999999794,77.07975655999974,-23.074043440001333
8,-31.06770000000018,-63.513099999999156,79.9436,-3.73290552000001,-94.58079999999637,76.21069448000026,-18.370105519996628
9,-38.83560000000014,-60.7592999999992,82.87680000000012,-4.859815680000009,-99.59489999999687,78.01698432000035,-21.577915679996522
10,-36.90660000000008,-56.80610000000104,76.2288999999999,-4.583149199999996,-93.71270000000226,71.64575079999992,-22.06694920000325
11,-37.25499999999997,-55.97660000000184,78.20100000000019,-4.9203540000000086,-93.231600000002,73.28064600000039,-19.95095400000298
12,-34.45219999999993,-60.13690000000241,79.01529999999997,-4.578302880000008,-94.58910000000236,74.43699711999975,-20.152102880000825
13,-36.80590000000008,-66.17430000000189,86.64760000000012,-4.109240160000002,-102.9802000000015,82.53835983999994,-20.441840160001902
14,-36.66399999999994,-56.29589999999996,74.36939999999959,-4.36907663999998,-92.95989999999784,70.00032335999941,-22.959576639998318
15,-30.922199999999982,-56.81179999999739,72.3689999999998,-3.9445106400000167,-87.733999999996,68.42448935999982,-19.309510640000212
16,-35.91210000000011,-65.71880000000027,91.90550000000007,-4.5815896800000075,-101.63089999999926,87.32391031999975,-14.306989679999901
17,-36.19449999999995,-57.722600000002046,85.26229999999981,-5.021259120000005,-93.91710000000154,80.24104087999945,-13.676059120005789
18,-37.26909999999992,-80.23779999999988,105.8420000000003,-5.116091039999999,-117.50690000000048,100.72590896000014,-16.780991040001254
19,-23.13280000000013,-53.42889999999761,70.67140000000006,-2.92909896000001,-76.56169999999616,67.7423010400002,-8.819398959998352


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1750.5813,-17740.7463,-3341.599,1995.9606,-1314.3116,-19491.3276,-2659.95,-22151.2776
1,-1752.612,-17675.5548,-3329.799,1991.7696,-1310.46,-19428.166800000003,-2648.4894,-22076.6562
2,-1721.0467,-17765.0508,-3269.6976,1993.102,-1319.5347,-19486.0975,-2596.1303,-22082.2278
3,-1719.1333,-17649.1049,-3351.7097,1993.1682,-1317.9876,-19368.2382,-2676.5290999999997,-22044.7673
4,-1777.1091,-17712.4235,-3277.646,1979.1444,-1305.9684,-19489.532600000002,-2604.4700000000003,-22094.002600000003
5,-1766.1393,-17699.9739,-3301.9955,1982.4282,-1302.1801,-19466.1132,-2621.7474,-22087.860600000004
6,-1750.3144,-17727.1498,-3295.0554,1980.6091,-1309.7488,-19477.4642,-2624.1951000000004,-22101.6593
7,-1725.2973,-17775.9541,-3291.5036,1987.7061,-1328.173,-19501.251399999997,-2631.9705,-22133.221899999997
8,-1725.6491,-17682.9012,-3387.4859,1995.6016,-1319.1657,-19408.5503,-2711.05,-22119.600300000002
9,-1752.1736,-17520.141,-3422.9322,1985.0223,-1322.5424,-19272.314599999998,-2760.4523,-22032.766899999995
10,-1744.8213,-17633.2897,-3357.6006,1988.1408,-1312.3819,-19378.111,-2681.8417000000004,-22059.9527
11,-1774.2379,-17607.2943,-3270.8279,1984.7482,-1309.3454,-19381.5322,-2595.4251000000004,-21976.957300000002
12,-1759.2608,-17536.7311,-3472.6476,1992.9367,-1318.9825,-19295.9919,-2798.6934,-22094.685300000005
13,-1765.9445,-17675.3342,-3272.2543,1977.9442,-1307.7584,-19441.278700000003,-2602.0685000000003,-22043.347200000004
14,-1720.7002,-17695.9134,-3373.8787,1989.4921,-1316.4546,-19416.6136,-2700.8412000000003,-22117.454800000003
15,-1713.464,-17672.6484,-3372.6135,1998.4507,-1321.6533,-19386.112399999998,-2695.8161,-22081.928499999995
16,-1745.3168,-17683.834,-3323.2075,1988.0321,-1319.6092,-19429.1508,-2654.7846,-22083.9354
17,-1718.4212,-17619.6716,-3372.0583,1982.8771,-1314.0204,-19338.092800000002,-2703.2016000000003,-22041.294400000002
18,-1753.7422,-17607.4365,-3358.5672,1990.9663,-1310.9272,-19361.1787,-2678.5281,-22039.7068
19,-1738.4925,-17542.7276,-3405.5406,1989.3693,-1318.9617,-19281.2201,-2735.133,-22016.3531

Receptor Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1674.1891,-17237.0248,-3162.8044,1890.5317,-1235.3312,-18911.2139,-2507.6039,-21418.8178
1,-1671.4961,-17166.4981,-3149.7878,1887.3424,-1230.7613,-18837.9942,-2493.2066999999997,-21331.200899999996
2,-1644.4694,-17273.787,-3076.447,1884.2002,-1236.9339,-18918.2564,-2429.1807,-21347.4371
3,-1653.1054,-17150.9895,-3155.6491,1884.342,-1232.5457,-18804.0949,-2503.8527999999997,-21307.947699999997
4,-1696.8918,-17208.2505,-3102.3342,1874.3392,-1225.9703,-18905.1423,-2453.9653,-21359.107600000003
5,-1688.9287,-17196.359,-3103.7926,1875.7803,-1221.4844,-18885.2877,-2449.4967000000006,-21334.784400000004
6,-1676.693,-17223.7461,-3109.7673,1873.1721,-1225.9878,-18900.4391,-2462.583,-21363.0221
7,-1652.4281,-17273.0905,-3106.2139,1879.376,-1244.322,-18925.5186,-2471.1599,-21396.678499999998
8,-1661.6163,-17159.6624,-3201.7713,1880.1415,-1229.466,-18821.278700000003,-2551.0958,-21372.3745
9,-1680.5066,-17022.3914,-3235.9483,1877.2356,-1237.4847,-18702.898,-2596.1974,-21299.095400000002
10,-1678.5028,-17116.6453,-3174.6184,1877.0371,-1226.3149,-18795.1481,-2523.8962,-21319.044299999998
11,-1701.928,-17107.4584,-3077.6338,1877.538,-1222.8729,-18809.3864,-2422.9687000000004,-21232.355099999997
12,-1692.5576,-17020.4318,-3288.5604,1883.0142,-1233.4386,-18712.9894,-2638.9847999999997,-21351.974199999997
13,-1701.6749,-17162.5428,-3085.7175,1864.9081,-1218.2228,-18864.2177,-2439.0322,-21303.2499
14,-1648.2534,-17196.1225,-3183.4914,1877.9207,-1227.2665,-18844.375900000003,-2532.8372,-21377.213100000004
15,-1647.0047,-17166.0593,-3190.9362,1886.6714,-1236.1002,-18813.064000000002,-2540.3650000000002,-21353.429000000004
16,-1672.579,-17160.7862,-3160.9161,1877.4388,-1234.4087,-18833.3652,-2517.886,-21351.2512
17,-1652.0469,-17105.1652,-3195.517,1872.2365,-1228.9446,-18757.2121,-2552.2250999999997,-21309.4372
18,-1682.6803,-17060.9388,-3217.2831,1886.1895,-1229.5799,-18743.6191,-2560.6735,-21304.2926
19,-1676.8336,-17045.1303,-3204.3115,1873.5076,-1224.3005,-18721.963900000002,-2555.1044,-21277.068300000003

Ligand Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-31.7095,-447.5296,-258.9889,137.8639,-134.7137,-479.2391,-255.8387,-735.0778
1,-37.0263,-450.1782,-259.7938,136.522,-134.2384,-487.2045,-257.5102,-744.7147
2,-39.3574,-444.0774,-263.2073,136.0731,-133.6587,-483.4348,-260.7929,-744.2276999999999
3,-28.1411,-439.7114,-274.2961,136.9283,-135.1864,-467.8525,-272.55420000000004,-740.4067
4,-38.661,-447.3969,-257.8686,134.7312,-132.8866,-486.0579,-256.024,-742.0819000000001
5,-40.3082,-449.4804,-273.7405,134.1736,-130.8518,-489.7886,-270.4187,-760.2073
6,-32.2793,-443.3975,-267.3226,135.5628,-133.4045,-475.67679999999996,-265.1643,-740.8410999999999
7,-33.8491,-441.7299,-269.9471,137.689,-135.1964,-475.579,-267.4545,-743.0335000000001
8,-32.9651,-459.7257,-266.0737,138.1332,-134.8971,-492.6908,-262.83759999999995,-755.5284
9,-32.8314,-436.9903,-269.4006,135.9928,-135.2606,-469.82169999999996,-268.6684,-738.4901
10,-29.4119,-459.8383,-258.9843,137.2212,-135.1133,-489.2502,-256.8764,-746.1266
11,-35.0549,-443.8593,-269.15,135.988,-134.2031,-478.91420000000005,-267.3651,-746.2792999999999
12,-32.251,-456.1624,-259.6663,135.9691,-134.4858,-488.41339999999997,-258.183,-746.5964
13,-27.4637,-446.6171,-271.3416,138.0387,-136.2965,-474.0808,-269.59940000000006,-743.6802000000001
14,-35.7828,-443.495,-263.8384,135.9644,-136.3934,-479.2778,-264.26739999999995,-743.5451999999999
15,-35.5371,-449.7773,-255.2168,133.3279,-131.2045,-485.31440000000003,-253.0934,-738.4078
16,-36.8257,-457.329,-253.3837,136.796,-132.5393,-494.1547,-249.127,-743.2817000000001
17,-30.1798,-456.7838,-259.5692,138.3505,-135.6232,-486.9636,-256.8419,-743.8054999999999
18,-33.7928,-466.2599,-243.4326,133.5783,-130.3422,-500.0527,-240.1965,-740.2492
19,-38.5261,-444.1684,-267.3122,133.5547,-130.3331,-482.6945,-264.0906,-746.7851

DELTA Energy Terms
