Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1714.8419,-16930.0502,-3293.5499,1841.8359,-1161.6117,-18644.8921,-2613.3257,-21258.217800000006,6
1,-1718.8963,-17232.3803,-3160.9664,1834.2523,-1153.4826,-18951.2766,-2480.1966999999995,-21431.4733,6
2,-1688.3722,-17247.498,-3112.2291,1852.0702,-1180.2245,-18935.8702,-2440.3833999999997,-21376.2536,6
3,-1724.7465,-17147.0594,-3166.9707,1848.2052,-1181.8464,-18871.8059,-2500.6119,-21372.417799999996,6
4,-1699.228,-17159.0769,-3165.9116,1845.3465,-1169.7386,-18858.3049,-2490.3036999999995,-21348.6086,6
5,-1723.7916,-17142.5916,-3128.327,1841.3445,-1166.6251,-18866.3832,-2453.6076000000003,-21319.990800000003,6
6,-1727.946,-17225.819,-3105.1424,1848.8903,-1169.7235,-18953.765,-2425.9756,-21379.7406,6
7,-1688.5285,-17229.0962,-3108.4012,1846.0222,-1177.2166,-18917.6247,-2439.5955999999996,-21357.2203,6
8,-1689.0489,-17223.1824,-3162.3608,1858.7703,-1190.3407,-18912.231300000003,-2493.9312,-21406.162500000002,6
9,-1741.2327,-17267.5253,-3013.4208,1846.1734,-1172.0672,-19008.758,-2339.3145999999997,-21348.072600000003,6
10,-1702.2677,-17159.8224,-3153.7322,1858.8459,-1180.5562,-18862.0901,-2475.4425,-21337.5326,6
11,-1706.2193,-17177.3002,-3167.4662,1842.6675,-1174.4876,-18883.519500000002,-2499.2862999999998,-21382.805800000002,6
12,-1703.3617,-17306.702,-3051.9246,1845.7198,-1170.8035,-19010.063700000002,-2377.0082999999995,-21387.072,6
13,-1716.1763,-17316.2675,-3050.2564,1841.8264,-1167.2252,-19032.4438,-2375.6552,-21408.099000000002,6
14,-1665.5968,-17405.6604,-2993.5692,1852.4813,-1186.3208,-19071.2572,-2327.4087,-21398.6659,6
15,-1674.2116,-17285.1286,-3096.8413,1846.1215,-1173.8895,-18959.3402,-2424.6093,-21383.9495,6
16,-1725.4213,-17243.0362,-3098.632,1829.7871,-1146.9281,-18968.457499999997,-2415.773,-21384.230499999998,6
17,-1698.2276,-17271.3563,-3077.5196,1851.456,-1170.1828,-18969.583899999998,-2396.2464,-21365.830299999998,6
18,-1702.8616,-17129.0932,-3194.3575,1845.6631,-1161.3091,-18831.9548,-2510.0035,-21341.958299999995,6
19,-1723.3194,-17198.1833,-3134.3546,1844.6992,-1160.4984,-18921.5027,-2450.1538,-21371.6565,6
