Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1769.3341,-17695.908,-3408.2389,1967.7477,-1274.8151,-19465.2421,-2715.3063,-22180.5484,19
1,-1788.9736,-17695.3183,-3401.0596,1956.6534,-1275.5648,-19484.2919,-2719.9710000000005,-22204.2629,19
2,-1757.9816,-17692.2285,-3383.0534,1977.897,-1289.7153,-19450.2101,-2694.8716999999997,-22145.0818,19
3,-1743.2672,-17719.8641,-3412.9088,1968.9431,-1285.6812,-19463.131299999997,-2729.6469,-22192.778199999997,19
4,-1776.1313,-17734.2936,-3368.3352,1977.708,-1294.3337,-19510.4249,-2684.9609,-22195.385800000004,19
5,-1774.2651,-17765.7545,-3293.2307,1973.7106,-1292.4609,-19540.0196,-2611.9809999999998,-22152.0006,19
6,-1738.4426,-17851.4984,-3307.5554,1972.6239,-1288.6938,-19589.941,-2623.6253,-22213.566300000002,19
7,-1747.9801,-17799.7226,-3270.7295,1967.9225,-1276.8264,-19547.7027,-2579.6333999999997,-22127.3361,19
8,-1760.2384,-17813.8776,-3308.1212,1963.8165,-1278.1332,-19574.115999999998,-2622.4379,-22196.5539,19
9,-1772.0751,-17811.5949,-3289.4989,1970.715,-1288.4073,-19583.67,-2607.1912,-22190.861199999996,19
10,-1754.6238,-17923.87,-3187.4366,1968.4517,-1297.229,-19678.4938,-2516.2138999999997,-22194.7077,19
11,-1758.445,-17797.6388,-3278.2737,1982.2818,-1291.8451,-19556.0838,-2587.8370000000004,-22143.9208,19
12,-1777.0171,-17764.2712,-3274.5659,1970.6772,-1287.9698,-19541.2883,-2591.8585000000003,-22133.146800000002,19
13,-1771.8183,-17590.4882,-3471.5327,1984.6679,-1295.4506,-19362.3065,-2782.3154000000004,-22144.6219,19
14,-1759.0271,-17534.5693,-3449.888,1985.9389,-1300.2399,-19293.5964,-2764.189,-22057.785399999997,19
15,-1724.2513,-17674.9392,-3423.1764,1981.7857,-1302.6499,-19399.1905,-2744.0406,-22143.2311,19
16,-1751.2868,-17673.622,-3384.0815,1978.0623,-1290.2771,-19424.9088,-2696.2963,-22121.2051,19
17,-1764.074,-17785.3088,-3351.6173,1967.9036,-1282.1364,-19549.3828,-2665.8500999999997,-22215.232899999995,19
18,-1773.8586,-17809.862,-3240.3337,1970.3559,-1290.6762,-19583.7206,-2560.6540000000005,-22144.374600000003,19
19,-1784.8616,-17744.4931,-3269.2848,1961.6619,-1279.9142,-19529.3547,-2587.5370999999996,-22116.8918,19
