GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1769.3341,-17695.908,-3527.8754,89.56622304,-19465.2421,-3438.30917696,-22903.55127696
1,-1788.9736,-17695.3183,-3509.7196,89.47433951999999,-19484.2919,-3420.24526048,-22904.537160480002
2,-1757.9816,-17692.2285,-3508.3356,92.05906248,-19450.2101,-3416.2765375199997,-22866.48663752
3,-1743.2672,-17719.8641,-3522.882,90.89799768,-19463.131299999997,-3431.98400232,-22895.11530232
4,-1776.1313,-17734.2936,-3501.6541,92.14956648,-19510.4249,-3409.50453352,-22919.929433520003
5,-1774.2651,-17765.7545,-3422.9212,90.27766944,-19540.0196,-3332.6435305600003,-22872.66313056
6,-1738.4426,-17851.4984,-3411.4393,91.10568239999999,-19589.941,-3320.3336176,-22910.274617599996
7,-1747.9801,-17799.7226,-3385.5095,90.15488064,-19547.7027,-3295.35461936,-22843.057319360003
8,-1760.2384,-17813.8776,-3404.6993,89.04790872,-19574.115999999998,-3315.65139128,-22889.76739128
9,-1772.0751,-17811.5949,-3413.3759,90.02175840000001,-19583.67,-3323.3541416,-22907.0241416
10,-1754.6238,-17923.87,-3290.4123,90.50577768,-19678.4938,-3199.90652232,-22878.40032232
11,-1758.445,-17797.6388,-3410.081,90.88809192000001,-19556.0838,-3319.19290808,-22875.27670808
12,-1777.0171,-17764.2712,-3399.6005,89.8551216,-19541.2883,-3309.7453784,-22851.0336784
13,-1771.8183,-17590.4882,-3604.6553,91.89201888,-19362.3065,-3512.76328112,-22875.069781119997
14,-1759.0271,-17534.5693,-3595.9926,92.81902248,-19293.5964,-3503.17357752,-22796.76997752
15,-1724.2513,-17674.9392,-3532.4576,93.1335732,-19399.1905,-3439.3240268,-22838.5145268
16,-1751.2868,-17673.622,-3498.95,91.65044304,-19424.9088,-3407.29955696,-22832.208356960004
17,-1764.074,-17785.3088,-3454.0072,88.96309992,-19549.3828,-3365.04410008,-22914.426900079998
18,-1773.8586,-17809.862,-3358.5444,88.48194408,-19583.7206,-3270.06245592,-22853.78305592
19,-1784.8616,-17744.4931,-3381.466,88.10727192,-19529.3547,-3293.3587280799998,-22822.713428080002

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1691.7097,-17195.8506,-3332.8717,83.62416888,-18887.5603,-3249.24753112,-22136.80783112
1,-1705.3288,-17171.9907,-3340.102,84.04377192,-18877.319499999998,-3256.05822808,-22133.377728079995
2,-1680.1954,-17177.7804,-3321.5572,86.63802624,-18857.9758,-3234.9191737600004,-22092.894973759998
3,-1666.0686,-17204.1025,-3352.6242,85.92386472,-18870.1711,-3266.70033528,-22136.871435279998
4,-1698.8389,-17212.3712,-3333.4956,86.81728176,-18911.2101,-3246.6783182400004,-22157.88841824
5,-1688.1742,-17219.1889,-3283.034,85.7550672,-18907.363100000002,-3197.2789328,-22104.642032800002
6,-1658.5331,-17293.6502,-3258.216,86.15364912,-18952.1833,-3172.06235088,-22124.245650880002
7,-1675.1763,-17252.8488,-3232.5507,84.71780712,-18928.0251,-3147.8328928799997,-22075.85799288
8,-1679.0993,-17289.1953,-3232.635,84.47466168,-18968.2946,-3148.1603383200004,-22116.454938320003
9,-1689.6109,-17270.7676,-3254.887,85.04081784,-18960.3785,-3169.8461821600004,-22130.22468216
10,-1669.4441,-17343.9694,-3173.8089,85.94384472,-19013.413500000002,-3087.86505528,-22101.27855528
11,-1678.1971,-17258.3321,-3246.2876,85.56360336,-18936.5292,-3160.72399664,-22097.253196640002
12,-1689.0874,-17229.144,-3235.581,85.07433528,-18918.2314,-3150.50666472,-22068.738064720004
13,-1695.91,-17072.9457,-3426.2246,86.14555055999999,-18768.8557,-3340.07904944,-22108.934749440003
14,-1683.6746,-17034.4437,-3406.9425,86.8405428,-18718.1183,-3320.1019572,-22038.2202572
15,-1653.9597,-17167.5429,-3343.2013,87.7110264,-18821.5026,-3255.4902736000004,-22076.9928736
16,-1665.412,-17153.8042,-3327.3832,86.77440071999999,-18819.2162,-3240.6087992800003,-22059.824999279997
17,-1688.1475,-17257.7608,-3281.9998,83.672352,-18945.9083,-3198.327448,-22144.235748
18,-1689.6164,-17281.4739,-3192.4604,83.54239992,-18971.0903,-3108.9180000799997,-22080.00830008
19,-1703.9076,-17208.147,-3232.1047,83.74368023999999,-18912.0546,-3148.36101976,-22060.41561976

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-30.6651,-428.3423,-293.7808,11.7118512,-459.0074,-282.0689488,-741.0763488
1,-34.2461,-433.935,-286.4062,11.5821288,-468.1811,-274.8240712,-743.0051712000001
2,-31.279,-460.5383,-268.6435,10.930717439999999,-491.8173,-257.71278256,-749.5300825600001
3,-30.2437,-450.1178,-266.69,10.95507792,-480.3615,-255.73492208,-736.09642208
4,-27.0653,-448.1411,-273.4749,11.16176112,-475.2064,-262.31313888,-737.5195388799999
5,-32.353,-454.8839,-261.3119,11.0335428,-487.2369,-250.2783572,-737.5152572000001
6,-32.061,-473.4042,-263.8546,11.22252768,-505.4652,-252.63207232,-758.09727232
7,-19.7065,-450.2999,-277.7332,11.57733216,-470.0064,-266.15586784,-736.16226784
8,-36.0006,-446.9081,-277.2402,10.92646656,-482.9087,-266.31373344,-749.22243344
9,-33.6734,-465.1128,-264.1116,11.254075199999999,-498.7862,-252.85752480000002,-751.6437248
10,-36.3684,-499.0705,-224.9341,10.59036192,-535.4389,-214.34373808,-749.7826380800001
11,-33.6913,-477.0747,-253.7173,11.30568192,-510.766,-242.41161807999998,-753.17761808
12,-35.6494,-466.6541,-261.4694,11.16964512,-502.30350000000004,-250.29975488,-752.60325488
13,-31.716,-453.8074,-268.068,11.21182056,-485.5234,-256.85617944,-742.37957944
14,-32.8533,-424.9377,-290.2906,11.35537344,-457.791,-278.93522656,-736.72622656
15,-29.8506,-436.2208,-286.4619,11.41206192,-466.0714,-275.04983808000003,-741.12123808
16,-37.655,-452.4241,-267.7677,10.916298719999999,-490.07910000000004,-256.85140128,-746.93050128
17,-33.3458,-458.2795,-265.0014,10.736044559999998,-491.6253,-254.26535543999998,-745.89065544
18,-39.27,-458.6224,-260.0714,10.71258696,-497.8924,-249.35881303999997,-747.25121304
19,-32.9229,-476.5772,-237.4968,10.736570879999999,-509.5001,-226.76022912000002,-736.2603291199999

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-46.95929999999993,-71.71509999999785,98.77710000000025,-5.769797040000002,-118.67439999999846,93.00730296,-25.667097039998453
1,-49.398700000000034,-89.39260000000053,116.78859999999997,-6.15156120000001,-138.79130000000237,110.63703879999986,-28.154261200007
2,-46.50720000000001,-53.90980000000144,81.86510000000033,-5.509681200000006,-100.41700000000009,76.35541880000068,-24.061581200002024
3,-46.95489999999994,-65.64379999999801,96.43220000000014,-5.980944959999995,-112.59869999999773,90.45125504000026,-22.1474449600006
4,-50.22710000000004,-73.78129999999948,105.31639999999999,-5.8294763999999955,-124.00840000000159,99.48692360000018,-24.52147640000328
5,-53.737900000000145,-91.6816999999981,121.42469999999986,-6.510940560000002,-145.41959999999733,114.91375943999961,-30.505840559996273
6,-47.84849999999998,-84.44400000000036,110.6312999999999,-6.270494400000006,-132.2924999999983,104.36080560000013,-27.931694399994058
7,-53.09729999999991,-96.57390000000123,124.77439999999967,-6.140258640000001,-149.67120000000273,118.63414135999966,-31.03705864000392
8,-45.13849999999987,-77.7742000000004,105.17590000000001,-6.3532195200000015,-122.91269999999707,98.82268048000032,-24.090019519995394
9,-48.79080000000012,-75.71450000000084,105.62270000000018,-6.273134639999991,-124.50529999999935,99.34956536000055,-25.155734640000674
10,-48.81130000000014,-80.83009999999723,108.33070000000004,-6.0284289600000065,-129.64139999999782,102.30227103999997,-27.33912896000004
11,-46.55659999999985,-62.232000000000994,89.92389999999997,-5.981193359999994,-108.78859999999946,83.94270664000015,-24.8458933599984
12,-52.28030000000014,-68.47309999999896,97.44990000000013,-6.388858799999996,-120.75339999999954,91.06104120000018,-29.69235879999485
13,-44.192299999999825,-63.73509999999959,89.6373000000001,-5.465352239999994,-107.92739999999873,84.17194775999974,-23.755452239994383
14,-42.499199999999966,-75.18789999999939,101.24050000000005,-5.376893759999993,-117.68710000000027,95.86360624000002,-21.823493760002975
15,-40.44099999999979,-71.17550000000034,97.2056,-5.989515119999993,-111.61650000000083,91.21608488000044,-20.4004151200013
16,-48.21980000000005,-67.3937000000007,96.20090000000039,-6.040256399999988,-115.61350000000209,90.16064360000053,-25.452856400006112
17,-42.580700000000036,-69.26849999999888,92.99400000000003,-5.445296639999997,-111.84920000000028,87.54870335999985,-24.300496639998528
18,-44.97219999999991,-69.7657000000001,93.9873999999997,-5.773042799999988,-114.7379000000007,88.21435719999965,-26.52354280000054
19,-48.03109999999995,-59.76889999999884,88.13549999999998,-6.372979199999985,-107.80000000000041,81.76252080000035,-26.037479200003304


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1769.3341,-17695.908,-3408.2389,1967.7477,-1274.8151,-19465.2421,-2715.3063,-22180.5484
1,-1788.9736,-17695.3183,-3401.0596,1956.6534,-1275.5648,-19484.2919,-2719.9710000000005,-22204.2629
2,-1757.9816,-17692.2285,-3383.0534,1977.897,-1289.7153,-19450.2101,-2694.8716999999997,-22145.0818
3,-1743.2672,-17719.8641,-3412.9088,1968.9431,-1285.6812,-19463.131299999997,-2729.6469,-22192.778199999997
4,-1776.1313,-17734.2936,-3368.3352,1977.708,-1294.3337,-19510.4249,-2684.9609,-22195.385800000004
5,-1774.2651,-17765.7545,-3293.2307,1973.7106,-1292.4609,-19540.0196,-2611.9809999999998,-22152.0006
6,-1738.4426,-17851.4984,-3307.5554,1972.6239,-1288.6938,-19589.941,-2623.6253,-22213.566300000002
7,-1747.9801,-17799.7226,-3270.7295,1967.9225,-1276.8264,-19547.7027,-2579.6333999999997,-22127.3361
8,-1760.2384,-17813.8776,-3308.1212,1963.8165,-1278.1332,-19574.115999999998,-2622.4379,-22196.5539
9,-1772.0751,-17811.5949,-3289.4989,1970.715,-1288.4073,-19583.67,-2607.1912,-22190.861199999996
10,-1754.6238,-17923.87,-3187.4366,1968.4517,-1297.229,-19678.4938,-2516.2138999999997,-22194.7077
11,-1758.445,-17797.6388,-3278.2737,1982.2818,-1291.8451,-19556.0838,-2587.8370000000004,-22143.9208
12,-1777.0171,-17764.2712,-3274.5659,1970.6772,-1287.9698,-19541.2883,-2591.8585000000003,-22133.146800000002
13,-1771.8183,-17590.4882,-3471.5327,1984.6679,-1295.4506,-19362.3065,-2782.3154000000004,-22144.6219
14,-1759.0271,-17534.5693,-3449.888,1985.9389,-1300.2399,-19293.5964,-2764.189,-22057.785399999997
15,-1724.2513,-17674.9392,-3423.1764,1981.7857,-1302.6499,-19399.1905,-2744.0406,-22143.2311
16,-1751.2868,-17673.622,-3384.0815,1978.0623,-1290.2771,-19424.9088,-2696.2963,-22121.2051
17,-1764.074,-17785.3088,-3351.6173,1967.9036,-1282.1364,-19549.3828,-2665.8500999999997,-22215.232899999995
18,-1773.8586,-17809.862,-3240.3337,1970.3559,-1290.6762,-19583.7206,-2560.6540000000005,-22144.374600000003
