Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1716.699,-17192.4039,-3312.1672,82.30636584,-18909.1029,-3229.8608341599997,-22138.963734160003,27
1,-1687.3254,-17162.7874,-3318.3692,83.56236695999999,-18850.112800000003,-3234.80683304,-22084.919633040005,27
2,-1677.8589,-17024.8816,-3425.452,86.60278368,-18702.7405,-3338.8492163200003,-22041.589716320002,27
3,-1698.8086,-17060.382,-3373.0577,84.82563144,-18759.1906,-3288.23206856,-22047.422668560004,27
4,-1697.0591,-17258.3109,-3241.9897,83.95042824,-18955.37,-3158.0392717600002,-22113.40927176,27
5,-1700.9673,-17296.6531,-3252.1393,86.75149463999999,-18997.6204,-3165.3878053599997,-22163.008205359998,27
6,-1709.2784,-17079.2398,-3351.1405,85.59758231999999,-18788.5182,-3265.54291768,-22054.06111768,27
7,-1688.6297,-17083.3361,-3350.2305,85.86856512,-18771.9658,-3264.3619348800003,-22036.327734880004,27
8,-1681.7577,-17077.2851,-3373.8808,85.80111768,-18759.042800000003,-3288.07968232,-22047.122482320003,27
9,-1709.1653,-16993.6101,-3401.1538,85.75316712,-18702.775400000002,-3315.40063288,-22018.17603288,27
10,-1721.0174,-17040.2516,-3375.9248,84.27882815999999,-18761.269,-3291.6459718399997,-22052.91497184,27
11,-1682.4926,-17059.5183,-3308.8776,83.48435280000001,-18742.0109,-3225.3932471999997,-21967.404147200003,27
12,-1709.3788,-16972.614,-3370.0804,83.14062408,-18681.9928,-3286.9397759199996,-21968.93257592,27
13,-1707.9718,-17028.9125,-3439.7985,84.46693824,-18736.884299999998,-3355.3315617599997,-22092.21586176,27
14,-1696.4464,-17001.8126,-3461.9247,85.5053064,-18698.259000000002,-3376.4193936,-22074.678393600003,27
15,-1708.4488,-17272.395,-3215.5639,81.72265032,-18980.8438,-3133.84124968,-22114.68504968,27
16,-1725.9446,-17200.7251,-3250.264,80.72703,-18926.6697,-3169.53697,-22096.20667,27
17,-1750.6986,-17176.4863,-3306.4757,82.5480792,-18927.1849,-3223.9276208,-22151.112520799998,27
18,-1665.741,-17196.4841,-3290.7573,84.02918976,-18862.225100000003,-3206.72811024,-22068.953210240004,27
19,-1682.3875,-17272.6903,-3240.7621,83.64820896,-18955.0778,-3157.11389104,-22112.19169104,27
