Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1761.2337,-17181.8202,-3165.6579,1845.3985,-1169.1252,-18943.0539,-2489.3846000000003,-21432.438499999997,7
1,-1709.7611,-17181.3608,-3170.1531,1849.3297,-1175.8042,-18891.1219,-2496.6276,-21387.749499999998,7
2,-1708.5879,-17242.6215,-3175.0806,1843.3243,-1182.2234,-18951.2094,-2513.9797,-21465.1891,7
3,-1736.5667,-17376.8314,-3060.8976,1831.4787,-1161.6653,-19113.3981,-2391.0842,-21504.4823,7
4,-1713.2226,-17196.348,-3146.3945,1835.1075,-1167.2198,-18909.570600000003,-2478.5068,-21388.077400000002,7
5,-1729.8288,-17210.0546,-3118.5994,1839.1143,-1171.1568,-18939.8834,-2450.6419,-21390.525299999998,7
6,-1714.9874,-17269.5329,-3118.0045,1847.5815,-1177.2518,-18984.520299999996,-2447.6748,-21432.195099999997,7
7,-1711.2311,-17284.3383,-3079.7988,1838.0984,-1173.8787,-18995.5694,-2415.5791,-21411.148500000003,7
8,-1709.6384,-17265.9926,-3092.7947,1839.2088,-1168.9396,-18975.631,-2422.5254999999997,-21398.1565,7
9,-1718.8122,-17322.5238,-3022.422,1833.0096,-1161.5677,-19041.336,-2350.9800999999998,-21392.316099999996,7
10,-1695.2476,-17348.4184,-2984.1424,1850.7047,-1175.4383,-19043.665999999997,-2308.876,-21352.542,7
11,-1704.2008,-17179.2328,-3175.3707,1847.5767,-1176.5036,-18883.4336,-2504.2976,-21387.7312,7
12,-1713.8813,-17334.2857,-3065.781,1843.8157,-1177.4332,-19048.167,-2399.3985,-21447.5655,7
13,-1709.6137,-17189.592,-3179.2611,1838.9631,-1171.1964,-18899.205700000002,-2511.4944000000005,-21410.700100000002,7
14,-1701.1404,-17241.0379,-3171.7563,1846.8019,-1180.4656,-18942.1783,-2505.42,-21447.5983,7
15,-1710.3463,-17244.3729,-3133.7772,1841.7886,-1182.0729,-18954.7192,-2474.0615,-21428.7807,7
16,-1708.2753,-17314.2376,-3032.8365,1852.6939,-1193.4802,-19022.5129,-2373.6228,-21396.135700000006,7
17,-1688.3606,-17179.7136,-3143.7865,1848.8005,-1189.4729,-18868.0742,-2484.4589,-21352.533099999997,7
18,-1681.8801,-17273.1122,-3082.5915,1856.2613,-1190.0639,-18954.992299999998,-2416.3941000000004,-21371.3864,7
19,-1705.089,-17116.4997,-3198.0122,1857.1307,-1187.0803,-18821.5887,-2527.9618,-21349.5505,7
