Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.1738000000000639,-56.499799999997265,55.70009999999979,0.5691999999999666,0.3418999999999528,-56.67359999999667,56.61119999999994,-0.06239999999866086,35
1,-0.11959999999994864,-54.75219999999973,53.87519999999978,0.5692999999999984,0.21129999999993743,-54.87180000000035,54.655799999999715,-0.21599999999932606,35
2,-0.07730000000005788,-43.96199999999999,43.08710000000002,0.5692999999999415,0.13150000000018736,-44.039300000000935,43.78790000000015,-0.25140000000260443,35
3,-0.08910000000000196,-47.02829999999955,46.30769999999984,0.5692000000001372,0.15130000000002042,-47.11739999999929,47.02819999999997,-0.08920000000114214,35
4,-0.12030000000009267,-51.20199999999761,50.35539999999986,0.5692999999999131,0.2147000000000503,-51.32229999999521,51.13940000000002,-0.1828999999993357,35
5,-0.6488000000001932,-63.61379999999821,63.0585999999999,0.18169999999992115,1.5460999999999956,-64.2625999999982,64.78639999999936,0.5238000000010743,35
6,-0.6525999999999996,-56.47639999999876,56.05179999999996,0.16760000000010677,1.5617999999999768,-57.12899999999718,57.78120000000024,0.6522000000021535,35
7,-0.09770000000001033,-43.9911000000028,43.34170000000006,0.5692000000000519,0.17080000000004247,-44.08880000000488,44.08170000000041,-0.00710000000412947,35
8,-0.23969999999998493,-52.430900000002055,51.510400000000004,0.5692999999999984,0.4715999999999383,-52.67060000000066,52.551299999999515,-0.11930000000029395,35
9,-0.15060000000012508,-43.540599999998335,42.94979999999967,0.5691999999998529,0.27719999999996503,-43.69119999999714,43.79619999999949,0.10500000000320142,35
10,-0.13120000000007082,-47.15979999999968,46.43369999999996,0.5691999999999666,0.23449999999996862,-47.29099999999977,47.23739999999967,-0.053599999998596104,35
11,-0.19309999999995853,-51.002399999997806,50.41239999999996,0.569199999999995,0.3663999999999419,-51.195499999999356,51.3479999999999,0.15250000000332875,35
12,-0.15819999999999368,-49.76259999999871,48.934600000000074,0.569199999999995,0.2857999999999947,-49.920800000002146,49.78959999999984,-0.131200000005947,35
13,-0.1726000000000525,-44.821000000002925,44.13780000000003,0.5692000000001656,0.3069999999999311,-44.993600000004335,45.014000000000124,0.020399999998403473,35
14,-0.17269999999994212,-52.9678000000016,52.326899999999966,0.5693000000000268,0.3138000000001,-53.140500000004295,53.21000000000009,0.06949999999767442,35
15,-0.14909999999985502,-50.24299999999863,49.20200000000003,0.5691999999998245,0.27370000000001937,-50.392100000000994,50.0449000000001,-0.34720000000038453,35
16,-0.20120000000004978,-49.49929999999978,48.582700000000045,0.5691999999999098,0.37129999999996244,-49.70049999999867,49.52320000000037,-0.1773000000009688,35
17,-0.2802000000000575,-58.74710000000255,58.016300000000115,0.5691999999998529,0.5860999999999592,-59.02730000000122,59.1715999999999,0.14430000000334076,35
18,-0.3424999999999656,-69.60060000000078,69.37480000000028,0.30920000000014625,0.8702999999999577,-69.9431000000003,70.55430000000058,0.6111999999984619,35
19,-0.15120000000005973,-48.75789999999989,48.14489999999978,0.5692999999999699,0.32530000000005543,-48.90909999999724,49.039499999999805,0.1304000000003498,35
