Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-47.933900000000065,-61.614600000000166,86.96330000000006,-6.229206720000002,-109.54850000000022,80.73409328000005,-28.814406719999738,20
1,-53.416900000000055,-67.99370000000039,96.66640000000007,-6.450798959999998,-121.41060000000112,90.21560103999968,-31.194998960004114,20
2,-47.01590000000005,-62.697200000002965,89.2478000000001,-6.010857359999999,-109.71310000000346,83.23694263999994,-26.476157360000798,20
3,-43.846900000000055,-67.38240000000133,95.53350000000006,-6.305512319999986,-111.22930000000389,89.22798767999993,-22.001312320002626,20
4,-41.5105,-56.534100000000194,80.45440000000002,-5.2470712799999895,-98.04459999999858,75.20732871999994,-22.837271279997253,20
5,-42.553499999999886,-65.23179999999854,88.13990000000013,-5.481322560000004,-107.7852999999975,82.6585774400005,-25.12672255999655,20
6,-46.188800000000036,-67.88939999999957,92.00560000000019,-5.858604000000007,-114.07819999999845,86.1469960000002,-27.931203999998274,20
7,-41.674000000000056,-72.08400000000256,97.51120000000003,-5.491496879999996,-113.75800000000328,92.01970312000003,-21.73829688000103,20
8,-44.701200000000114,-71.1324000000028,94.77829999999983,-6.054030000000015,-115.83360000000357,88.72426999999968,-27.10933000000614,20
9,-44.24469999999998,-55.83689999999933,84.2244,-5.112982080000007,-100.08159999999862,79.11141792000004,-20.97018207999986,20
10,-44.5377,-62.94599999999804,86.03860000000034,-5.473285919999995,-107.48369999999898,80.56531408000046,-26.918385919999878,20
11,-44.59419999999998,-67.0600000000012,89.69490000000013,-5.418626400000001,-111.65420000000006,84.27627360000025,-27.37792640000032,20
12,-46.46140000000014,-72.67540000000054,98.52940000000035,-5.78680992,-119.13679999999908,92.74259008000061,-26.394209919999867,20
13,-42.95949999999993,-56.81739999999945,84.38349999999974,-5.246687519999993,-99.77690000000052,79.13681247999972,-20.64008752000086,20
14,-42.67969999999986,-69.7499000000002,90.88139999999996,-5.669553600000002,-112.42959999999891,85.21184640000018,-27.217753599996854,20
15,-45.53610000000003,-68.82299999999867,97.9697000000001,-5.421383280000006,-114.3590999999987,92.54831671999997,-21.810783280002397,20
16,-42.72300000000007,-75.62070000000062,97.21399999999983,-5.606166959999992,-118.34369999999956,91.60783304,-26.735866959999044,20
17,-41.51779999999995,-80.44079999999991,101.72670000000005,-5.577410880000013,-121.95859999999851,96.1492891200001,-25.809310879996133,20
18,-41.848300000000144,-75.67930000000109,96.70440000000002,-5.601602159999979,-117.52760000000217,91.10279783999997,-26.424802160003082,20
19,-37.2846999999999,-68.28869999999853,88.38589999999965,-5.117398559999998,-105.57340000000022,83.2685014399994,-22.30489856000088,20
