Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-24.3421,-449.5809,-271.0546,138.6482,-137.7873,-473.923,-270.1937,-744.1166999999999,16
1,-25.5643,-525.9356,-203.6224,139.116,-137.3325,-551.4999,-201.8389,-753.3388,16
2,-25.4967,-506.2314,-208.4504,138.2513,-136.8021,-531.7281,-207.0012,-738.7293,16
3,-24.5595,-451.0914,-259.1941,137.6229,-136.5568,-475.65090000000004,-258.12800000000004,-733.7789,16
4,-29.2948,-452.8537,-258.9958,137.363,-135.6347,-482.1485,-257.2675,-739.4159999999999,16
5,-30.1754,-421.5338,-284.5201,138.1237,-136.1704,-451.7092,-282.5668,-734.276,16
6,-31.2968,-435.0992,-280.836,135.3927,-133.7849,-466.396,-279.2282,-745.6242,16
7,-26.0809,-444.6855,-273.4693,138.0198,-136.5408,-470.7664,-271.99029999999993,-742.7566999999999,16
8,-28.6257,-438.5048,-273.1577,137.9725,-136.7208,-467.1305,-271.90599999999995,-739.0364999999999,16
9,-29.2194,-423.2474,-283.1804,138.4639,-137.3555,-452.46680000000003,-282.072,-734.5388000000002,16
10,-26.8517,-433.102,-281.6009,137.9158,-136.5372,-459.95369999999997,-280.2223,-740.1759999999999,16
11,-32.1493,-437.8037,-285.9406,135.4825,-134.1791,-469.953,-284.6372,-754.5902000000001,16
12,-31.4887,-442.3093,-272.9849,135.9313,-135.3452,-473.798,-272.3988,-746.1967999999999,16
13,-27.6614,-437.7942,-284.5265,137.037,-135.7396,-465.4556,-283.2291,-748.6846999999999,16
14,-29.8378,-440.8665,-278.0045,138.8844,-138.1042,-470.7043,-277.22429999999997,-747.9286,16
15,-29.9707,-425.3855,-290.6902,140.8595,-139.4673,-455.3562,-289.298,-744.6542,16
16,-28.0867,-438.6423,-284.6461,138.3269,-137.408,-466.729,-283.7272,-750.4562,16
17,-26.575,-429.8118,-296.868,139.7208,-138.5112,-456.3868,-295.65840000000003,-752.0451999999999,16
18,-33.1982,-438.5408,-283.0737,135.1517,-132.6889,-471.739,-280.61089999999996,-752.3498999999999,16
19,-30.1056,-431.6499,-283.9525,136.1487,-136.2865,-461.7555,-284.09029999999996,-745.8458,16
