Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-32.7829,-439.3996,-279.0318,139.4892,-138.4131,-472.1825,-277.9557,-750.1382,26
1,-27.3372,-439.0352,-292.4328,142.14,-140.2382,-466.37239999999997,-290.531,-756.9034,26
2,-30.6268,-440.0916,-288.471,137.089,-134.8395,-470.71840000000003,-286.2215,-756.9399000000001,26
3,-30.1483,-458.4396,-271.3744,139.2246,-139.2321,-488.5879,-271.3819,-759.9697999999999,26
4,-34.7053,-500.2853,-227.8604,136.8385,-134.9616,-534.9906,-225.9835,-760.9741,26
5,-30.5271,-458.9876,-272.5662,138.9695,-138.8754,-489.5147,-272.47209999999995,-761.9867999999999,26
6,-25.4147,-417.6746,-291.4514,137.6796,-137.7569,-443.0893,-291.52869999999996,-734.618,26
7,-31.7533,-450.1329,-280.6925,138.4214,-138.4605,-481.88620000000003,-280.73159999999996,-762.6178000000001,26
8,-29.476,-453.9109,-271.633,139.9806,-137.8769,-483.3869,-269.5293,-752.9162,26
9,-30.1352,-447.1407,-284.4541,140.8217,-137.7148,-477.2759,-281.3472,-758.6231,26
10,-27.8891,-459.9948,-265.0442,141.3698,-140.2641,-487.8839,-263.9385,-751.8223999999999,26
11,-28.3588,-450.2167,-282.9826,138.171,-137.6349,-478.5755,-282.4465,-761.0219999999999,26
12,-33.976,-445.3268,-282.0974,137.878,-136.996,-479.3028,-281.21540000000005,-760.5182000000001,26
13,-37.2153,-438.4737,-290.0572,137.5,-135.9127,-475.689,-288.46990000000005,-764.1589,26
14,-32.4725,-432.7095,-284.7976,138.2324,-136.1743,-465.182,-282.73949999999996,-747.9215,26
15,-33.8308,-448.9328,-288.7779,136.8763,-134.4113,-482.7636,-286.3129,-769.0765,26
16,-31.3487,-459.1768,-278.3425,138.4923,-137.2565,-490.5255,-277.10669999999993,-767.6321999999999,26
17,-33.8557,-447.7503,-285.5897,139.5601,-137.7266,-481.606,-283.7562,-765.3621999999999,26
18,-31.4964,-445.1177,-281.3743,140.1933,-138.5063,-476.6141,-279.68730000000005,-756.3014,26
19,-33.5907,-458.2251,-265.6399,138.4734,-136.8884,-491.81579999999997,-264.0549,-755.8706999999999,26
