GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1730.9506,-17706.5636,-3550.9691,90.97543296,-19437.5142,-3459.9936670399998,-22897.50786704
1,-1747.2346,-17766.8542,-3450.5689,90.47092679999999,-19514.0888,-3360.0979732,-22874.186773200003
2,-1750.3606,-17617.1066,-3526.5528,91.09468367999999,-19367.4672,-3435.45811632,-22802.92531632
3,-1758.1421,-17702.6086,-3591.7811,91.43290872,-19460.7507,-3500.3481912800003,-22961.098891280002
4,-1797.1107,-17680.6201,-3572.5275,89.70107904,-19477.7308,-3482.82642096,-22960.55722096
5,-1763.4028,-17604.0435,-3550.805,91.7656776,-19367.4463,-3459.0393224,-22826.4856224
6,-1767.5192,-17599.8038,-3571.4067,90.7011864,-19367.323,-3480.7055136,-22848.0285136
7,-1758.1031,-17701.5566,-3529.8172,91.17006048,-19459.6597,-3438.64713952,-22898.306839520003
8,-1798.5344,-17666.9323,-3486.7707,89.6384484,-19465.4667,-3397.1322516,-22862.5989516
9,-1770.7221,-17702.5976,-3496.6533,91.41081984,-19473.3197,-3405.24248016,-22878.56218016
10,-1764.0724,-17647.2091,-3503.4867,93.22255152,-19411.2815,-3410.26414848,-22821.54564848
11,-1763.0187,-17725.2774,-3428.0602,90.66632831999999,-19488.2961,-3337.39387168,-22825.68997168
12,-1754.8481,-17697.8348,-3507.1793,90.59590727999999,-19452.6829,-3416.5833927199997,-22869.26629272
13,-1727.1977,-17816.1128,-3425.717,91.55746728,-19543.3105,-3334.1595327200002,-22877.47003272
14,-1774.329,-17818.4045,-3403.0693,90.08468064,-19592.733500000002,-3312.98461936,-22905.71811936
15,-1787.3234,-17752.0632,-3409.7347,90.23069736000001,-19539.3866,-3319.50400264,-22858.890602640004
16,-1761.4284,-17699.0827,-3453.5892,90.68370552,-19460.5111,-3362.90549448,-22823.416594479997
17,-1746.9463,-17634.9259,-3438.3925,89.57569968,-19381.872199999998,-3348.81680032,-22730.68900032
18,-1763.5431,-17767.1023,-3414.9845,91.23580368,-19530.645399999998,-3323.74869632,-22854.394096319997
19,-1782.5266,-17715.8328,-3419.3301,89.51532696000001,-19498.3594,-3329.81477304,-22828.17417304

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1668.5248,-17136.6612,-3392.1883,84.26170728,-18805.185999999998,-3307.92659272,-22113.112592719997
1,-1675.3394,-17263.4017,-3252.7839,84.56784696,-18938.7411,-3168.2160530399997,-22106.95715304
2,-1679.5044,-17114.2986,-3335.1217,84.82063824000001,-18793.803,-3250.3010617600003,-22044.10406176
3,-1688.2772,-17184.2204,-3400.308,85.59717408,-18872.4976,-3314.71082592,-22187.20842592
4,-1721.0574,-17169.935,-3379.5554,83.88685584,-18890.992400000003,-3295.6685441600002,-22186.660944160005
5,-1681.0599,-17079.8195,-3380.5601,86.42565647999999,-18760.8794,-3294.1344435200003,-22055.01384352
6,-1692.0136,-17080.3805,-3402.8504,84.66744672,-18772.394099999998,-3318.1829532799998,-22090.577053279998
7,-1682.4798,-17188.9178,-3336.5922,84.54999312,-18871.3976,-3252.04220688,-22123.43980688
8,-1723.7454,-17151.9369,-3298.8169,83.92534343999999,-18875.6823,-3214.89155656,-22090.573856559997
9,-1693.9825,-17174.5978,-3319.2109,86.10992784,-18868.5803,-3233.10097216,-22101.68127216
10,-1689.9562,-17141.0225,-3316.3154,87.77022336,-18830.9787,-3228.54517664,-22059.52387664
11,-1685.1301,-17213.097,-3255.698,84.8941452,-18898.2271,-3170.8038548,-22069.0309548
12,-1684.3677,-17184.4482,-3315.0568,84.76660799999999,-18868.815899999998,-3230.290192,-22099.106091999995
13,-1658.531,-17281.1448,-3255.1992,85.63630031999999,-18939.675799999997,-3169.56289968,-22109.238699679998
14,-1706.7227,-17305.8234,-3206.3506,83.15518464,-19012.5461,-3123.1954153600004,-22135.74151536
15,-1713.8188,-17222.4627,-3226.3117,83.85164135999999,-18936.2815,-3142.46005864,-22078.741558640002
16,-1692.689,-17185.4398,-3254.4573,83.9825352,-18878.1288,-3170.4747648000002,-22048.6035648
17,-1675.8945,-17118.0694,-3265.8499,83.53183824,-18793.9639,-3182.31806176,-21976.28196176
18,-1691.7033,-17250.1047,-3229.7544,84.88601784000001,-18941.808,-3144.86838216,-22086.676382160003
19,-1716.301,-17195.8076,-3230.0289,82.37066904,-18912.1086,-3147.65823096,-22059.76683096

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-28.7012,-485.4635,-257.5605,11.493048960000001,-514.1647,-246.06745103999998,-760.2321510400001
1,-30.964,-435.3691,-287.4379,11.35853064,-466.3331,-276.07936936,-742.4124693599999
2,-30.8132,-431.3214,-285.5227,11.8282572,-462.1346,-273.6944428,-735.8290427999999
3,-28.8427,-435.7769,-296.8531,11.58097104,-464.6196,-285.27212896,-749.89172896
4,-32.9698,-439.857,-287.9934,11.4358788,-472.82680000000005,-276.5575212,-749.3843212000002
5,-39.0244,-434.0944,-281.5891,10.92055752,-473.1188,-270.66854248,-743.78734248
6,-30.7998,-433.6182,-279.0368,11.864050559999999,-464.418,-267.17274944,-731.59074944
7,-32.0052,-440.5357,-291.2528,11.862676800000001,-472.5409,-279.3901232,-751.9310231999999
8,-33.3756,-427.7465,-294.2821,11.24309016,-461.12210000000005,-283.03900984,-744.1611098400001
9,-34.0696,-449.3224,-280.6231,10.92850848,-483.392,-269.69459152,-753.0865915200001
10,-34.1433,-424.2026,-291.4247,10.9466532,-458.34590000000003,-280.47804679999996,-738.8239468
11,-36.4411,-438.4427,-265.5049,10.79420688,-474.8838,-254.71069312000003,-729.5944931199999
12,-30.8208,-435.7481,-288.0809,11.47657536,-466.56890000000004,-276.60432463999996,-743.1732246400001
13,-30.5223,-449.4491,-276.8284,11.29244832,-479.9714,-265.53595168,-745.50735168
14,-27.9205,-438.0216,-293.2219,12.08776896,-465.9421,-281.13413104,-747.07623104
15,-31.8368,-453.2067,-281.3601,11.822180399999999,-485.0435,-269.5379196,-754.5814196
