Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1707.7596,-17601.0951,-3563.7457,96.17203943999999,-19308.8547,-3467.57366056,-22776.42836056,29
1,-1760.2994,-17777.4701,-3402.0506,96.07573872,-19537.7695,-3305.97486128,-22843.744361279998,29
2,-1710.7353,-17798.6116,-3415.9627,96.67117368,-19509.3469,-3319.2915263200002,-22828.63842632,29
3,-1738.0241,-17617.0623,-3549.8016,95.67867168000001,-19355.0864,-3454.1229283199996,-22809.209328319997,29
4,-1720.7923,-17768.4003,-3423.0611,96.1006968,-19489.192600000002,-3326.9604031999997,-22816.1530032,29
5,-1746.6486,-17737.4762,-3451.4354,93.93616224,-19484.1248,-3357.4992377599997,-22841.62403776,29
6,-1738.0263,-17659.1752,-3541.1131,94.31686511999999,-19397.201500000003,-3446.79623488,-22843.997734880002,29
7,-1737.1992,-17601.9697,-3566.066,93.28209048,-19339.1689,-3472.7839095199997,-22811.95280952,29
8,-1716.9755,-17841.7775,-3444.2068,94.35927168,-19558.753,-3349.84752832,-22908.60052832,29
9,-1708.9466,-17626.8675,-3568.5743,94.18684535999999,-19335.8141,-3474.38745464,-22810.20155464,29
10,-1752.8732,-17596.8596,-3582.2092,93.79267847999999,-19349.732799999998,-3488.4165215199996,-22838.14932152,29
11,-1738.5825,-17588.54,-3592.7622,95.10991416,-19327.1225,-3497.6522858400003,-22824.774785840003,29
12,-1700.5247,-17645.8164,-3576.5876,96.13268783999999,-19346.341099999998,-3480.45491216,-22826.796012159997,29
13,-1731.5282,-17686.6933,-3542.6753,96.27621768,-19418.2215,-3446.3990823199997,-22864.62058232,29
14,-1729.1552,-17703.7975,-3552.3263,94.94155296,-19432.9527,-3457.38474704,-22890.33744704,29
15,-1676.4577,-17794.3624,-3428.9883,95.65058952,-19470.8201,-3333.33771048,-22804.157810480003,29
16,-1758.1963,-17541.5592,-3591.3427,91.59211584,-19299.7555,-3499.75058416,-22799.50608416,29
17,-1768.9453,-17578.038,-3579.1138,93.17360232,-19346.9833,-3485.94019768,-22832.92349768,29
18,-1718.4749,-17594.309,-3645.5645,94.69153367999999,-19312.783900000002,-3550.87296632,-22863.65686632,29
19,-1726.0399,-17546.4042,-3606.2195,94.37521248,-19272.4441,-3511.8442875200003,-22784.28838752,29
