Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-87.32559999999981,-313.8727999999969,344.85739999999987,-12.623145120000002,-401.1983999999933,332.23425488000015,-68.96414511999399,9
1,-77.88410000000007,-309.44179999999807,340.83930000000015,-12.241591199999991,-387.32589999999817,328.5977088000005,-58.728191199997696,9
2,-83.54729999999998,-331.80729999999795,361.8784999999999,-12.532294080000003,-415.3545999999975,349.3462059199996,-66.00839407999706,9
3,-87.39380000000006,-304.7636000000003,334.7546999999999,-12.724030080000006,-392.1574000000008,322.0306699199999,-70.12673008000274,9
4,-89.86939999999987,-315.7949999999984,343.9998999999999,-12.649597919999986,-405.6643999999967,331.3503020799998,-74.31409791999965,9
5,-80.23469999999995,-306.51109999999926,327.92080000000016,-12.358862640000007,-386.74580000000174,315.5619373600003,-71.18386264000469,9
6,-76.83669999999987,-284.2238999999985,312.2245000000003,-11.797202160000007,-361.0605999999993,300.42729784000005,-60.6333021600002,9
7,-84.96070000000005,-263.6812999999981,301.6488000000002,-12.370063679999996,-348.64200000000017,289.2787363200003,-59.36326367999709,9
8,-72.12169999999992,-299.7205999999997,324.6873999999999,-11.903391359999988,-371.8422999999978,312.7840086400001,-59.05829136,9
9,-78.79190000000006,-291.01330000000166,323.5148000000001,-12.055441679999998,-369.8052000000031,311.45935831999986,-58.34584168000231,9
10,-75.80160000000004,-293.67780000000243,322.54040000000026,-12.161309760000012,-369.47940000000403,310.37909024000015,-59.10030976000155,9
11,-81.49380000000016,-289.2536999999993,323.4560000000002,-11.945304720000008,-370.7474999999981,311.5106952800002,-59.23680471999887,9
12,-82.89690000000002,-248.0813999999976,283.98299999999983,-11.630406240000013,-330.9782999999969,272.3525937599998,-58.625706239994315,9
13,-83.17250000000016,-284.6828999999994,318.36740000000026,-11.544554160000004,-367.85539999999935,306.82284584000047,-61.03255415999888,9
14,-77.92429999999999,-265.891100000001,310.2775999999999,-11.591950320000006,-343.8154000000015,298.68564967999964,-45.12975032000054,9
15,-80.75450000000002,-228.68649999999843,265.7862000000003,-11.372514480000003,-309.44099999999753,254.41368552000057,-55.027314479998836,9
16,-70.45219999999998,-214.03510000000057,255.64550000000014,-10.64872799999999,-284.48730000000285,244.9967719999999,-39.49052800000288,9
17,-75.74869999999984,-258.7869999999997,293.3687999999999,-10.789732799999998,-334.5357000000014,282.57906719999994,-51.95663279999917,9
18,-67.05029999999992,-231.88199999999716,269.2803000000001,-10.270067759999996,-298.932299999998,259.0102322400003,-39.922067760000914,9
19,-75.00890000000001,-244.9972999999997,280.7798999999998,-11.423431439999993,-320.0061999999981,269.35646856,-50.64973144000305,9
