Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1718.8575,-17125.133,-3182.5601,1864.8797,-1202.1787,-18843.9905,-2519.8591,-21363.849599999998,17
1,-1718.151,-17068.2218,-3260.5935,1867.9935,-1201.7036,-18786.3728,-2594.3036,-21380.6764,17
2,-1663.9081,-17135.281,-3198.8392,1868.4235,-1206.8171,-18799.1891,-2537.2327999999998,-21336.421899999998,17
3,-1670.4564,-17141.9024,-3244.4382,1877.3206,-1212.2741,-18812.358799999998,-2579.3917,-21391.7505,17
4,-1684.4771,-17213.3963,-3198.1598,1871.3766,-1220.2749,-18897.8734,-2547.0580999999997,-21444.931500000002,17
5,-1678.4342,-17136.4209,-3242.0093,1883.26,-1219.6208,-18814.8551,-2578.3701,-21393.225200000004,17
6,-1679.3762,-17162.3322,-3211.1045,1881.3463,-1224.1659,-18841.7084,-2553.9241,-21395.6325,17
7,-1678.1655,-17091.641,-3231.8394,1878.4971,-1223.2419,-18769.8065,-2576.5842,-21346.3907,17
8,-1668.1765,-17094.8285,-3270.398,1877.1174,-1226.9966,-18763.005,-2620.2772,-21383.2822,17
9,-1682.4582,-17093.6191,-3279.6023,1878.7948,-1225.7689,-18776.0773,-2626.5764,-21402.6537,17
10,-1688.4053,-17086.6578,-3301.2481,1877.7034,-1224.3263,-18775.0631,-2647.8709999999996,-21422.934100000002,17
11,-1723.7039,-17002.6109,-3346.4923,1873.1154,-1209.6778,-18726.3148,-2683.0546999999997,-21409.3695,17
12,-1670.4134,-17105.9069,-3302.2765,1883.7324,-1230.6267,-18776.320300000003,-2649.1708,-21425.491100000003,17
13,-1673.5167,-17035.8192,-3282.9851,1885.802,-1234.0117,-18709.335900000002,-2631.1948,-21340.530700000003,17
14,-1667.8648,-17139.0106,-3245.4496,1878.9177,-1228.144,-18806.8754,-2594.6759,-21401.5513,17
15,-1630.9487,-17213.6997,-3215.6626,1877.7648,-1234.1248,-18844.648400000002,-2572.0226000000002,-21416.671000000002,17
16,-1670.8233,-17300.9517,-3148.9493,1879.3807,-1234.4896,-18971.775,-2504.0582000000004,-21475.8332,17
17,-1654.6413,-17104.993,-3238.834,1894.1227,-1236.5462,-18759.634299999998,-2581.2574999999997,-21340.891799999998,17
18,-1657.1247,-17175.3823,-3238.2313,1877.0371,-1227.9896,-18832.507,-2589.1838,-21421.6908,17
19,-1668.0048,-17035.9855,-3290.3257,1883.3356,-1222.3475,-18703.990299999998,-2629.3376,-21333.3279,17
