GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1697.9047,-17602.2715,-3579.6584,96.67312272,-19300.176199999998,-3482.98527728,-22783.16147728
1,-1707.8381,-17686.1639,-3515.6037,97.11273456,-19394.002,-3418.4909654400003,-22812.49296544
2,-1707.448,-17678.4797,-3520.0102,97.67595528,-19385.9277,-3422.3342447200002,-22808.26194472
3,-1734.2104,-17700.781,-3509.8138,96.9622848,-19434.9914,-3412.8515152,-22847.8429152
4,-1701.5833,-17660.9881,-3536.1394,95.80899168,-19362.571399999997,-3440.33040832,-22802.901808319995
5,-1714.9516,-17574.728,-3602.3174,98.51631768,-19289.6796,-3503.8010823199998,-22793.480682319998
6,-1705.4619,-17672.0526,-3496.1829,95.5036332,-19377.514499999997,-3400.6792668,-22778.193766799996
7,-1721.8024,-17559.469,-3610.4416,97.22219831999999,-19281.2714,-3513.21940168,-22794.490801680004
8,-1713.8932,-17613.3028,-3571.932,96.41088936,-19327.196,-3475.5211106399997,-22802.717110640002
9,-1722.6485,-17701.6501,-3492.9242,95.2092,-19424.2986,-3397.715,-22822.0136
10,-1694.7192,-17752.3195,-3416.6394,96.75572256,-19447.0387,-3319.88367744,-22766.92237744
11,-1730.4234,-17784.7676,-3395.6208,95.3269164,-19515.191,-3300.2938836000003,-22815.4848836
12,-1719.2305,-17746.4688,-3435.153,92.93519088,-19465.6993,-3342.21780912,-22807.917109119997
13,-1702.0105,-17742.9563,-3426.0318,94.0891104,-19444.966800000002,-3331.9426896,-22776.909489600002
14,-1745.7475,-17689.3341,-3439.2814,92.52059327999999,-19435.0816,-3346.76080672,-22781.84240672
15,-1725.3057,-17710.9143,-3444.4091,93.26325456,-19436.22,-3351.14584544,-22787.365845440003
16,-1708.5231,-17721.2012,-3483.2074,93.67698312,-19429.724299999998,-3389.53041688,-22819.254716879997
17,-1687.7379,-17783.0279,-3418.0345,95.973804,-19470.7658,-3322.060696,-22792.826496
18,-1741.914,-17759.1037,-3461.3785,94.17211272,-19501.0177,-3367.20638728,-22868.22408728
19,-1699.3395,-17767.1516,-3457.7238,96.05050704,-19466.4911,-3361.6732929600003,-22828.16439296

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1660.2863,-17100.7279,-3342.3455,85.70028168,-18761.0142,-3256.64521832,-22017.65941832
1,-1668.0118,-17206.7526,-3271.6832,86.12701848,-18874.7644,-3185.55618152,-22060.320581519998
2,-1670.3504,-17221.803,-3256.1699,86.22434376,-18892.1534,-3169.94555624,-22062.09895624
3,-1697.1633,-17224.7421,-3266.2918,86.15362823999999,-18921.9054,-3180.1381717599998,-22102.043571759998
4,-1669.6987,-17172.4713,-3300.1382,85.18712904,-18842.170000000002,-3214.95107096,-22057.12107096
5,-1677.2857,-17055.9618,-3399.713,87.39308304,-18733.2475,-3312.3199169600002,-22045.567416960002
6,-1670.0733,-17180.6391,-3266.2394,84.34574064,-18850.7124,-3181.89365936,-22032.606059359998
7,-1686.2191,-17080.9393,-3383.0785,86.41092096,-18767.158399999997,-3296.66757904,-22063.825979039997
8,-1677.4339,-17120.3409,-3345.5368,85.36205448,-18797.7748,-3260.1747455199998,-22057.94954552
9,-1689.6653,-17174.1689,-3290.6056,84.01706856,-18863.8342,-3206.5885314399998,-22070.42273144
10,-1661.801,-17238.33,-3207.994,85.55381136,-18900.131,-3122.44018864,-22022.57118864
11,-1694.5908,-17242.6212,-3208.7745,84.56787575999999,-18937.212,-3124.20662424,-22061.41862424
12,-1681.7495,-17223.6394,-3239.5751,82.74551328,-18905.388899999998,-3156.82958672,-22062.21848672
13,-1663.7571,-17250.6311,-3205.3513,83.7702144,-18914.388199999998,-3121.5810856,-22035.969285599997
14,-1701.9076,-17200.046,-3215.9036,82.1008152,-18901.953599999997,-3133.8027848,-22035.7563848
15,-1688.6602,-17194.6497,-3237.8826,82.6153272,-18883.3099,-3155.2672728,-22038.5771728
16,-1669.3213,-17238.0772,-3251.347,83.17554912,-18907.3985,-3168.17145088,-22075.569950880003
17,-1646.8604,-17286.0316,-3197.7741,85.19604912,-18932.892,-3112.57805088,-22045.470050879998
