Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1750.5813,-17740.7463,-3341.599,1995.9606,-1314.3116,-19491.3276,-2659.95,-22151.2776,24
1,-1752.612,-17675.5548,-3329.799,1991.7696,-1310.46,-19428.166800000003,-2648.4894,-22076.6562,24
2,-1721.0467,-17765.0508,-3269.6976,1993.102,-1319.5347,-19486.0975,-2596.1303,-22082.2278,24
3,-1719.1333,-17649.1049,-3351.7097,1993.1682,-1317.9876,-19368.2382,-2676.5290999999997,-22044.7673,24
4,-1777.1091,-17712.4235,-3277.646,1979.1444,-1305.9684,-19489.532600000002,-2604.4700000000003,-22094.002600000003,24
5,-1766.1393,-17699.9739,-3301.9955,1982.4282,-1302.1801,-19466.1132,-2621.7474,-22087.860600000004,24
6,-1750.3144,-17727.1498,-3295.0554,1980.6091,-1309.7488,-19477.4642,-2624.1951000000004,-22101.6593,24
7,-1725.2973,-17775.9541,-3291.5036,1987.7061,-1328.173,-19501.251399999997,-2631.9705,-22133.221899999997,24
8,-1725.6491,-17682.9012,-3387.4859,1995.6016,-1319.1657,-19408.5503,-2711.05,-22119.600300000002,24
9,-1752.1736,-17520.141,-3422.9322,1985.0223,-1322.5424,-19272.314599999998,-2760.4523,-22032.766899999995,24
10,-1744.8213,-17633.2897,-3357.6006,1988.1408,-1312.3819,-19378.111,-2681.8417000000004,-22059.9527,24
11,-1774.2379,-17607.2943,-3270.8279,1984.7482,-1309.3454,-19381.5322,-2595.4251000000004,-21976.957300000002,24
12,-1759.2608,-17536.7311,-3472.6476,1992.9367,-1318.9825,-19295.9919,-2798.6934,-22094.685300000005,24
13,-1765.9445,-17675.3342,-3272.2543,1977.9442,-1307.7584,-19441.278700000003,-2602.0685000000003,-22043.347200000004,24
14,-1720.7002,-17695.9134,-3373.8787,1989.4921,-1316.4546,-19416.6136,-2700.8412000000003,-22117.454800000003,24
15,-1713.464,-17672.6484,-3372.6135,1998.4507,-1321.6533,-19386.112399999998,-2695.8161,-22081.928499999995,24
16,-1745.3168,-17683.834,-3323.2075,1988.0321,-1319.6092,-19429.1508,-2654.7846,-22083.9354,24
17,-1718.4212,-17619.6716,-3372.0583,1982.8771,-1314.0204,-19338.092800000002,-2703.2016000000003,-22041.294400000002,24
18,-1753.7422,-17607.4365,-3358.5672,1990.9663,-1310.9272,-19361.1787,-2678.5281,-22039.7068,24
19,-1738.4925,-17542.7276,-3405.5406,1989.3693,-1318.9617,-19281.2201,-2735.133,-22016.3531,24
