Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-8.419199999999925,-44.748200000002214,49.13569999999993,-1.1043784800000065,-53.16740000000328,48.03132151999989,-5.136078480005267,30
1,-4.050800000000166,-39.17570000000063,41.57180000000005,-0.63652248,-43.226500000001465,40.935277519999886,-2.291222480002034,30
2,-2.4161999999999324,-35.05699999999797,36.944099999999764,-0.44177400000000233,-37.473199999997234,36.50232599999998,-0.9708739999963427,30
3,-3.4936000000000647,-36.12050000000215,38.09089999999986,-0.5191855200000024,-39.61410000000291,37.57171447999991,-2.0423855200084517,30
4,-1.9002000000001118,-39.64729999999747,43.0029999999997,-1.079251199999998,-41.54749999999598,41.92374879999983,0.3762488000037365,30
5,-4.579200000000149,-45.944099999998,48.52980000000014,-0.7256347200000146,-50.523299999998585,47.80416528000012,-2.7191347200021028,30
6,-3.467799999999947,-48.83320000000106,50.9506999999999,-0.5239058400000118,-52.30099999999959,50.42679416000007,-1.8742058400005135,30
7,-4.00579999999993,-52.26310000000211,54.95329999999984,-0.6620687999999983,-56.26890000000094,54.2912311999998,-1.9776687999992646,30
8,-2.391600000000061,-47.55720000000076,48.900000000000034,-0.35212176000000106,-49.94880000000035,48.54787823999996,-1.4009217600048487,30
9,-1.3573000000000022,-42.88579999999877,43.9550999999999,-0.27662904000000665,-44.243099999996275,43.67847095999977,-0.5646290399964755,30
10,-0.46180000000000376,-33.73159999999751,34.109300000000076,5.329070518200751e-15,-34.19339999999522,34.10929999999985,-0.08409999999810225,30
11,-0.309000000000097,-38.42469999999861,38.671799999999934,7.199999991769346e-07,-38.733699999997384,38.67180071999951,-0.0618992799974194,30
12,-0.5210000000000079,-45.24449999999831,45.59649999999999,1.7763568394002505e-15,-45.76549999999895,45.59649999999996,-0.16899999999986903,30
13,-0.2650000000000148,-49.074300000001756,49.26929999999982,1.7763568394002505e-15,-49.33930000000362,49.269299999999674,-0.07000000000437012,30
14,-0.6480999999999213,-45.351499999999874,45.84050000000025,-0.019760400000004452,-45.99959999999959,45.820739600000365,-0.1788604000006444,30
15,-0.47860000000002145,-45.52840000000157,45.911199999999894,1.7763568394002505e-15,-46.00700000000228,45.91119999999978,-0.09580000000607924,30
16,-1.9514000000000706,-41.15490000000199,42.55309999999986,-0.2395893600000072,-43.1063000000014,42.31351063999955,-0.7927893599995741,30
17,-1.7161999999999935,-48.63339999999994,50.091000000000065,-0.4464316799999928,-50.34960000000217,49.64456831999982,-0.7050316799992515,30
18,-0.4506000000000512,-40.347600000000114,40.659700000000214,-0.06167016000000025,-40.79819999999904,40.59802984000012,-0.2001701599971284,30
19,-0.36130000000009943,-40.27709999999922,40.46680000000009,-0.014282640000011781,-40.638400000000274,40.45251736,-0.18588263999936316,30
