GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1733.477,-17632.1486,-3516.4935,93.74021352,-19365.6256,-3422.75328648,-22788.37888648
1,-1739.0265,-17667.5483,-3454.2048,92.5557408,-19406.5748,-3361.6490592,-22768.2238592
2,-1689.5063,-17741.6655,-3418.2494,93.75732576,-19431.1718,-3324.49207424,-22755.66387424
3,-1735.2454,-17789.5137,-3384.2043,91.87065792,-19524.7591,-3292.3336420799997,-22817.09274208
4,-1758.9664,-17685.4958,-3436.9168,92.29412016,-19444.4622,-3344.62267984,-22789.08487984
5,-1753.345,-17832.1395,-3343.9916,90.36664703999999,-19585.484500000002,-3253.62495296,-22839.109452960005
6,-1764.0778,-17673.917,-3421.0159,91.14946056,-19437.9948,-3329.86643944,-22767.86123944
7,-1733.3389,-17631.8233,-3522.3688,94.31616887999999,-19365.1622,-3428.05263112,-22793.21483112
8,-1757.3514,-17763.6391,-3429.7923,90.12955896,-19520.9905,-3339.66274104,-22860.65324104
9,-1750.5712,-17675.0231,-3521.1086,93.45629088,-19425.594299999997,-3427.65230912,-22853.246609119997
10,-1754.5907,-17529.2593,-3583.6539,94.00370831999999,-19283.850000000002,-3489.65019168,-22773.500191680003
11,-1732.5935,-17593.2408,-3645.4751,94.48303392,-19325.8343,-3550.9920660800003,-22876.826366079997
12,-1746.9625,-17524.5447,-3640.2133,91.57209192,-19271.5072,-3548.64120808,-22820.14840808
13,-1741.8693,-17594.6669,-3608.2243,93.08781936,-19336.5362,-3515.1364806399997,-22851.672680639997
14,-1754.8719,-17578.2219,-3605.933,91.65179447999999,-19333.093800000002,-3514.28120552,-22847.375005520003
15,-1741.482,-17465.2515,-3703.6378,93.37786992,-19206.7335,-3610.25993008,-22816.993430079998
16,-1717.0717,-17528.4854,-3661.4435,94.40294904,-19245.5571,-3567.04055096,-22812.597650960004
17,-1723.3843,-17600.677,-3608.2688,93.65924663999999,-19324.0613,-3514.60955336,-22838.67085336
18,-1693.7386,-17541.9366,-3651.2785,95.89543992,-19235.6752,-3555.3830600799997,-22791.05826008
19,-1702.3108,-17652.4117,-3524.6448,95.06489327999999,-19354.7225,-3429.57990672,-22784.30240672

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1679.6124,-17107.4764,-3316.6039,85.91830632,-18787.088799999998,-3230.6855936800002,-22017.77439368
1,-1682.5868,-17171.331,-3253.531,84.71323584,-18853.9178,-3168.81776416,-22022.735564159997
2,-1630.0517,-17227.7338,-3218.3094,85.84311096,-18857.7855,-3132.46628904,-21990.251789040005
3,-1671.6715,-17295.8681,-3174.5288,83.95951968,-18967.5396,-3090.56928032,-22058.10888032
4,-1695.3514,-17203.5679,-3214.6817,84.22301664,-18898.919299999998,-3130.45868336,-22029.37798336
5,-1696.5643,-17346.146,-3119.3862,82.62252287999999,-19042.7103,-3036.76367712,-22079.47397712
6,-1706.3017,-17186.1023,-3207.0342,82.7919936,-18892.404,-3124.2422064,-22016.646206399997
7,-1675.6204,-17150.5383,-3308.6689,86.4349812,-18826.1587,-3222.2339188,-22048.3926188
8,-1696.1108,-17258.9181,-3226.0146,82.10495592,-18955.028899999998,-3143.90964408,-22098.938544079996
9,-1686.6812,-17181.8271,-3310.651,85.19598864,-18868.508299999998,-3225.45501136,-22093.96331136
10,-1693.9546,-17032.2902,-3369.0558,86.14924128,-18726.2448,-3282.9065587200002,-22009.151358720002
11,-1670.8023,-17109.5425,-3429.8324,86.57303472,-18780.3448,-3343.2593652799997,-22123.604165279998
12,-1685.5858,-17049.7446,-3421.5133,84.00468456,-18735.330400000003,-3337.50861544,-22072.83901544
13,-1682.165,-17106.1252,-3394.0309,85.64243112,-18788.2902,-3308.3884688800003,-22096.678668880002
14,-1691.1037,-17095.2786,-3394.1836,84.33920232,-18786.3823,-3309.84439768,-22096.226697680002
15,-1677.5417,-16994.1488,-3480.6564,86.08426704,-18671.6905,-3394.5721329599996,-22066.26263296
16,-1651.4061,-17035.6165,-3451.3277,87.11184744,-18687.0226,-3364.21585256,-22051.23845256
17,-1666.7731,-17124.1516,-3387.3707,85.86507671999999,-18790.9247,-3301.50562328,-22092.430323279998
18,-1635.0002,-17072.381,-3416.5682,87.74975015999999,-18707.3812,-3328.81844984,-22036.19964984
19,-1644.3077,-17175.5239,-3299.9308,86.75719128,-18819.8316,-3213.17360872,-22033.00520872

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-34.0631,-459.5585,-275.7037,10.73084688,-493.6216,-264.97285312,-758.59445312
1,-34.9463,-443.1449,-269.2091,10.59610248,-478.0912,-258.61299751999996,-736.70419752
2,-38.3499,-457.4736,-269.7554,10.828390319999999,-495.82349999999997,-258.92700968,-754.7505096799999
3,-34.2215,-442.2421,-280.2233,11.27230776,-476.4636,-268.95099224,-745.4145922399999
4,-33.976,-432.2999,-292.3852,11.472845040000001,-466.2759,-280.91235496,-747.18825496
5,-30.9899,-443.3422,-286.9322,11.24646696,-474.33209999999997,-275.68573304,-750.01783304
6,-37.2703,-438.8534,-278.5311,11.250549359999999,-476.12370000000004,-267.28055064,-743.40425064
7,-33.0116,-435.83,-277.7677,11.017528559999999,-468.84159999999997,-266.75017144,-735.59177144
8,-37.3105,-440.0361,-282.1639,10.851635519999999,-477.34659999999997,-271.31226448,-748.65886448
9,-39.4852,-435.5648,-285.3914,11.24325432,-475.05,-274.14814567999997,-749.1981456799999
10,-37.6083,-441.9131,-284.3251,10.77832368,-479.52139999999997,-273.54677632000005,-753.06817632
11,-35.0535,-434.4035,-283.4315,11.33356392,-469.457,-272.09793608,-741.5549360800001
12,-34.1857,-424.0117,-291.293,11.42963496,-458.1974,-279.86336504,-738.06076504
13,-32.372,-439.8039,-281.5826,11.109713759999998,-472.1759,-270.47288624000004,-742.64878624
14,-31.166,-439.6304,-276.3578,11.45883672,-470.7964,-264.89896328,-735.6953632799999
