GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1711.1757,-17873.1932,-3245.1353,88.64900064,-19584.3689,-3156.48629936,-22740.85519936
1,-1742.3341,-17931.8538,-3221.437,87.31965888,-19674.1879,-3134.1173411199998,-22808.305241120004
2,-1723.8813,-17892.0779,-3285.7966,88.9635348,-19615.9592,-3196.8330652,-22812.7922652
3,-1712.2858,-17860.6407,-3316.0937,90.82975536,-19572.9265,-3225.26394464,-22798.190444640004
4,-1733.0187,-17608.2349,-3505.6096,90.82845288,-19341.2536,-3414.78114712,-22756.03474712
5,-1742.8571,-17804.628,-3371.5078,89.50260672,-19547.4851,-3282.0051932799997,-22829.49029328
6,-1769.6561,-17796.5988,-3391.7368,86.96370168,-19566.2549,-3304.77309832,-22871.027998319998
7,-1751.62,-17815.0349,-3343.6842,87.0888924,-19566.654899999998,-3256.5953076,-22823.2502076
8,-1736.6488,-17867.7138,-3330.5589,87.87711168,-19604.3626,-3242.68178832,-22847.04438832
9,-1759.8998,-17733.8181,-3356.7789,89.55549936,-19493.7179,-3267.22340064,-22760.94130064
10,-1755.9984,-17688.5089,-3394.866,88.29755496,-19444.5073,-3306.56844504,-22751.075745039998
11,-1760.3526,-17826.5376,-3346.2179,88.10936208,-19586.890199999998,-3258.10853792,-22844.99873792
12,-1759.7135,-17931.3479,-3219.9033,87.7033872,-19691.061400000002,-3132.1999127999998,-22823.261312800005
13,-1755.3501,-17927.3913,-3192.441,88.29765936,-19682.7414,-3104.1433406399997,-22786.88474064
14,-1755.2588,-17962.0795,-3235.6779,86.94475776,-19717.3383,-3148.7331422400002,-22866.071442239998
15,-1738.1575,-17969.8612,-3268.3983,89.31845736,-19708.0187,-3179.0798426399997,-22887.09854264
16,-1733.6832,-17808.2508,-3390.7765,89.77091976,-19541.934,-3301.0055802399997,-22842.93958024
17,-1740.5969,-17909.0746,-3293.7095,90.1712556,-19649.6715,-3203.5382443999997,-22853.209744400003
18,-1730.5319,-17714.6548,-3415.8711,91.16064216,-19445.1867,-3324.71045784,-22769.897157839998
19,-1764.7081,-17772.1351,-3407.2262,91.85647103999999,-19536.8432,-3315.36972896,-22852.21292896

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1644.3492,-17354.9264,-3040.7046,81.92419848,-18999.2756,-2958.78040152,-21958.056001520003
1,-1672.5296,-17393.7953,-3050.9235,80.7493608,-19066.324900000003,-2970.1741392,-22036.499039200004
2,-1659.5592,-17361.6661,-3100.7662,82.75196808,-19021.2253,-3018.01423192,-22039.239531919997
3,-1647.694,-17343.2072,-3120.6852,83.7957384,-18990.9012,-3036.8894616,-22027.7906616
4,-1672.2476,-17097.4466,-3302.8011,83.75392584,-18769.694199999998,-3219.04717416,-21988.74137416
5,-1685.1496,-17291.3057,-3178.209,82.03905791999999,-18976.4553,-3096.16994208,-22072.62524208
6,-1705.7286,-17285.9776,-3179.6052,80.31373488,-18991.706199999997,-3099.29146512,-22090.997665119998
7,-1685.5918,-17293.8815,-3150.3714,80.6360976,-18979.473299999998,-3069.7353024,-22049.2086024
8,-1675.3472,-17351.979,-3135.5957,81.35288568,-19027.3262,-3054.24281432,-22081.56901432
9,-1693.1401,-17190.3586,-3181.1441,83.12509872,-18883.4987,-3098.01900128,-21981.51770128
10,-1683.3906,-17174.5327,-3197.3936,82.00631664,-18857.9233,-3115.38728336,-21973.31058336
11,-1697.6165,-17310.2975,-3156.4812,81.36641952000001,-19007.914,-3075.1147804800003,-22083.02878048
12,-1701.6461,-17372.1626,-3062.0416,81.57734928,-19073.8087,-2980.46425072,-22054.272950720002
13,-1684.8122,-17407.3626,-3011.5604,82.08414864,-19092.1748,-2929.47625136,-22021.65105136
14,-1689.3039,-17435.4356,-3063.3288,80.72261352,-19124.7395,-2982.60618648,-22107.34568648
15,-1668.2315,-17465.6189,-3072.3894,83.30545152,-19133.850400000003,-2989.08394848,-22122.934348480005
16,-1670.3437,-17295.4878,-3188.2901,83.27915928,-18965.8315,-3105.0109407200002,-22070.84244072
17,-1673.9725,-17385.7141,-3093.0664,83.23066584,-19059.6866,-3009.8357341600004,-22069.52233416
18,-1663.7862,-17215.3074,-3209.2031,84.22864127999999,-18879.0936,-3124.9744587200003,-22004.06805872
19,-1694.7638,-17255.5412,-3215.7869,85.4038584,-18950.305,-3130.3830416,-22080.6880416

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-38.1623,-428.0471,-305.8814,10.995843599999999,-466.2094,-294.8855564,-761.0949564
1,-35.3447,-434.8708,-290.1819,11.22638976,-470.21549999999996,-278.95551023999997,-749.17101024
2,-33.6904,-441.6875,-285.7658,10.96363584,-475.3779,-274.80216416,-750.18006416
3,-34.352,-437.3191,-291.0906,11.08379088,-471.67109999999997,-280.00680912,-751.67790912
4,-29.7392,-441.4316,-288.4593,11.441089439999999,-471.1708,-277.01821056,-748.1890105599999
5,-29.4014,-428.414,-295.5957,11.31269688,-457.8154,-284.28300312000005,-742.0984031200001
6,-32.736,-440.2803,-294.9983,11.11107744,-473.0163,-283.88722256,-756.9035225599999
7,-33.0516,-445.9802,-286.5591,11.10780432,-479.03180000000003,-275.45129568,-754.48309568
8,-30.5782,-440.7945,-285.0757,10.942568640000001,-471.3727,-274.13313136,-745.50583136
9,-35.8102,-445.2118,-285.6855,10.90241568,-481.022,-274.78308432,-755.80508432
10,-38.9388,-435.6756,-292.0285,10.78863552,-474.6144,-281.23986448,-755.8542644800001
11,-32.943,-446.83,-281.3572,10.75403592,-479.77299999999997,-270.60316408,-750.37616408
12,-32.2601,-456.4156,-272.1645,10.632285360000001,-488.6757,-261.53221463999995,-750.20791464
13,-35.838,-429.7849,-286.8304,10.8093852,-465.6229,-276.0210148,-741.6439148000001
14,-34.4078,-426.5038,-291.3178,10.88795664,-460.9116,-280.42984335999995,-741.34144336
15,-34.2992,-438.2873,-288.377,10.725022079999999,-472.5865,-277.65197792000004,-750.23847792
16,-34.6617,-443.0717,-285.6786,10.71456048,-477.7334,-274.96403952000003,-752.69743952
17,-36.2043,-455.6859,-284.2612,10.82083896,-491.8902,-273.44036103999997,-765.33056104
18,-38.6169,-439.8308,-283.5139,10.578967919999998,-478.4477,-272.93493207999995,-751.38263208
19,-40.057,-446.6336,-279.742,10.471775039999999,-486.6906,-269.27022496,-755.9608249600001

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-28.664199999999894,-90.21970000000124,101.4507000000001,-4.271041440000003,-118.88390000000044,97.17965855999995,-21.70424143999867
1,-34.45979999999996,-103.18769999999921,119.66839999999996,-4.656091679999999,-137.6474999999976,115.0123083200001,-22.635191680000617
2,-30.631700000000095,-88.72430000000168,100.73539999999991,-4.752069119999993,-119.3560000000029,95.98333087999998,-23.37266912000473
3,-30.23980000000015,-80.1143999999992,95.68209999999999,-4.049773920000012,-110.35420000000119,91.63232607999993,-18.721873920003986
4,-31.03190000000016,-69.35670000000016,85.65080000000034,-4.366562399999992,-100.38860000000193,81.28423760000015,-19.104362400000923
5,-28.306099999999983,-84.90829999999983,102.2969,-3.8491480799999884,-113.21440000000024,98.44775192000037,-14.766648079998504
6,-31.191500000000012,-70.3409000000014,82.86669999999981,-4.461110639999999,-101.53240000000301,78.40558935999996,-23.12681064000037
7,-32.97659999999997,-75.17319999999921,93.24629999999985,-4.655009519999993,-108.14979999999986,88.59129047999983,-19.55850952000003
8,-30.72340000000001,-74.94030000000197,90.11249999999984,-4.418342640000002,-105.66370000000086,85.69415735999985,-19.969542639997826
9,-30.949499999999837,-98.24770000000086,110.05070000000018,-4.472015039999999,-129.19719999999955,105.57868495999998,-23.61851503999776
10,-33.669,-78.300600000001,94.5560999999999,-4.497397199999995,-111.96960000000257,90.05870279999993,-21.91089719999934
11,-29.793099999999853,-69.41009999999909,91.62050000000005,-4.011093360000011,-99.20319999999737,87.60940664000037,-11.593793360000177
12,-25.807300000000133,-102.76970000000102,114.30280000000005,-4.506247440000013,-128.5770000000009,109.7965525600003,-18.78044744000283
13,-34.699900000000035,-90.24379999999894,105.94980000000004,-4.595874479999997,-124.94369999999827,101.35392552000019,-23.589774479997573
14,-31.54709999999995,-100.14009999999911,118.96869999999961,-4.665812399999995,-131.68719999999973,114.30288759999962,-17.38431239999875
15,-35.62679999999993,-65.95499999999805,92.3681000000002,-4.712016240000008,-101.58179999999754,87.65608376000023,-13.925716239995495
16,-28.67780000000004,-69.69130000000263,83.19220000000024,-4.222800000000003,-98.36910000000086,78.96940000000052,-19.399699999999484
17,-30.42009999999992,-67.67459999999886,83.6181000000002,-3.880249200000005,-98.09469999999948,79.73785080000061,-18.356849200003353
18,-28.12879999999994,-59.51659999999873,76.84590000000031,-3.6469670399999945,-87.64539999999823,73.19893296000032,-14.446467039997401
19,-29.88730000000011,-69.96029999999985,88.30270000000002,-4.019162400000015,-99.84759999999903,84.2835376000001,-15.564062400002967


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1711.1757,-17873.1932,-3144.1145,1970.7953,-1296.7191,-19584.3689,-2470.0383,-22054.407199999998
1,-1742.3341,-17931.8538,-3101.81,1963.9204,-1292.3838,-19674.1879,-2430.2734,-22104.461300000003
2,-1723.8813,-17892.0779,-3180.6689,1967.1854,-1291.6375,-19615.9592,-2505.121,-22121.080200000004
3,-1712.2858,-17860.6407,-3204.7466,1977.9159,-1301.5919,-19572.9265,-2528.4226,-22101.3491
4,-1733.0187,-17608.2349,-3395.9044,1981.384,-1293.0146,-19341.2536,-2707.535,-22048.788599999996
5,-1742.8571,-17804.628,-3270.159,1969.9448,-1297.4519,-19547.4851,-2597.6661000000004,-22145.1512
6,-1769.6561,-17796.5988,-3259.0238,1957.3621,-1280.0484,-19566.2549,-2581.7101,-22147.965
7,-1751.62,-17815.0349,-3215.8713,1960.9295,-1284.2174,-19566.654899999998,-2539.1592,-22105.8141
8,-1736.6488,-17867.7138,-3232.2597,1960.9437,-1290.1147,-19604.3626,-2561.4307,-22165.793299999998
9,-1759.8998,-17733.8181,-3234.12,1973.3326,-1295.1316,-19493.7179,-2555.919,-22049.636899999998
10,-1755.9984,-17688.5089,-3295.5476,1963.7598,-1283.9169,-19444.5073,-2615.7047,-22060.212000000003
11,-1760.3526,-17826.5376,-3245.8456,1962.673,-1283.4812,-19586.890199999998,-2566.6538,-22153.543999999998
12,-1759.7135,-17931.3479,-3102.6823,1971.7261,-1282.2865,-19691.061400000002,-2413.2427,-22104.3041
13,-1755.3501,-17927.3913,-3072.7138,1965.2482,-1289.1823,-19682.7414,-2396.6479,-22079.389300000003
14,-1755.2588,-17962.0795,-3118.8655,1970.1385,-1285.951,-19717.3383,-2434.678,-22152.0163
15,-1738.1575,-17969.8612,-3161.5317,1970.6961,-1287.1909,-19708.0187,-2478.0265,-22186.0452
