Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1741.5044,-17820.3262,-3255.9467,1971.6411,-1299.7717,-19561.8306,-2584.0773,-22145.907900000002,34
1,-1717.9975,-17771.2941,-3290.5457,1983.5622,-1307.3973,-19489.2916,-2614.3808,-22103.6724,34
2,-1730.1232,-17874.2792,-3214.402,1975.955,-1312.516,-19604.4024,-2550.963,-22155.3654,34
3,-1727.4104,-17714.4676,-3353.9124,1984.6348,-1311.1356,-19441.878,-2680.4132,-22122.291200000003,34
4,-1721.5005,-17844.3631,-3228.096,1983.9733,-1316.8635,-19565.863599999997,-2560.9862,-22126.849799999996,34
5,-1718.5724,-17854.2831,-3173.2788,1978.034,-1305.3563,-19572.8555,-2500.6011,-22073.4566,34
6,-1736.0902,-17662.8776,-3304.8867,1982.7495,-1316.4316,-19398.9678,-2638.5688,-22037.536599999996,34
7,-1703.698,-17715.4002,-3278.274,1998.8712,-1334.6381,-19419.0982,-2614.0409,-22033.1391,34
8,-1738.583,-17812.1041,-3260.5068,1983.6237,-1312.3215,-19550.6871,-2589.2046,-22139.8917,34
9,-1716.0455,-17710.35,-3319.8567,1988.103,-1324.9382,-19426.3955,-2656.6919,-22083.0874,34
10,-1729.6842,-17786.24,-3255.0078,1984.6112,-1323.6374,-19515.9242,-2594.0339999999997,-22109.9582,34
11,-1707.6459,-17788.1729,-3338.9533,1985.7074,-1329.9792,-19495.8188,-2683.2251,-22179.043900000004,34
12,-1757.5461,-17746.3154,-3281.7491,1986.9075,-1328.665,-19503.8615,-2623.5065999999997,-22127.3681,34
13,-1733.6148,-17786.9451,-3248.8745,1989.889,-1325.5386,-19520.5599,-2584.5241,-22105.084,34
14,-1720.1277,-17669.376,-3389.078,1995.7575,-1329.5301,-19389.5037,-2722.8505999999998,-22112.354300000003,34
15,-1686.6867,-17856.5147,-3227.838,1993.0784,-1325.654,-19543.201399999998,-2560.4136,-22103.614999999998,34
16,-1747.3619,-17820.3721,-3228.029,1991.3538,-1331.1213,-19567.734,-2567.7965,-22135.530499999997,34
17,-1729.258,-17670.2522,-3343.5128,1998.4743,-1333.9784,-19399.5102,-2679.0168999999996,-22078.5271,34
18,-1706.7956,-17745.1481,-3331.1507,1995.9323,-1332.4288,-19451.9437,-2667.6472000000003,-22119.590900000003,34
19,-1745.5201,-17770.4598,-3306.1445,1988.6274,-1328.4923,-19515.979900000002,-2646.0094,-22161.9893,34
