Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1773.4068,-17886.7315,-3146.7207,1972.8129,-1289.0298,-19660.138300000002,-2462.9376,-22123.075900000003,25
1,-1746.7748,-17886.507,-3211.9428,1975.1612,-1295.2041,-19633.2818,-2531.9856999999997,-22165.2675,25
2,-1732.1089,-17822.3258,-3261.6105,1976.1913,-1299.5564,-19554.434699999998,-2584.9755999999998,-22139.4103,25
3,-1733.6395,-17835.9184,-3199.4158,1985.9862,-1319.6566,-19569.5579,-2533.0862,-22102.644099999998,25
4,-1748.3442,-17925.5471,-3165.5525,1975.4542,-1301.6102,-19673.8913,-2491.7084999999997,-22165.5998,25
5,-1734.8379,-17853.7345,-3250.7453,1982.5039,-1313.5494,-19588.572399999997,-2581.7908,-22170.363199999996,25
6,-1707.3532,-17893.4127,-3230.44,1972.9594,-1310.4729,-19600.765900000002,-2567.9535,-22168.7194,25
7,-1728.6486,-17694.8631,-3312.1271,1999.6603,-1320.3674,-19423.5117,-2632.8342000000002,-22056.3459,25
8,-1732.9272,-17747.4004,-3295.3525,1980.8879,-1306.4242,-19480.327599999997,-2620.8887999999997,-22101.216399999998,25
9,-1763.527,-17651.2741,-3396.5738,1982.2676,-1293.1652,-19414.801099999997,-2707.4714000000004,-22122.272499999995,25
10,-1728.6168,-17791.169,-3311.7426,1985.3672,-1319.6043,-19519.7858,-2645.9797,-22165.7655,25
11,-1740.482,-17693.0605,-3309.329,1988.1786,-1311.026,-19433.5425,-2632.1764000000003,-22065.718900000003,25
12,-1743.6927,-17717.2257,-3420.7716,1980.784,-1304.0021,-19460.9184,-2743.9897,-22204.9081,25
13,-1767.7401,-17572.4953,-3415.2049,1983.7182,-1302.8585,-19340.235399999998,-2734.3452,-22074.580599999998,25
14,-1742.6345,-17551.2427,-3424.6497,1981.6581,-1309.0369,-19293.8772,-2752.0285,-22045.905699999996,25
15,-1758.2238,-17622.711,-3374.6242,1993.5603,-1314.8819,-19380.9348,-2695.9458000000004,-22076.8806,25
16,-1742.1177,-17695.6306,-3347.5216,1989.7,-1326.2606,-19437.7483,-2684.0822,-22121.8305,25
17,-1740.4704,-17793.3865,-3251.6762,1981.677,-1312.7453,-19533.8569,-2582.7445,-22116.6014,25
18,-1728.2037,-17802.9102,-3321.3023,1983.2551,-1311.292,-19531.113899999997,-2649.3391999999994,-22180.4531,25
19,-1764.5412,-17678.5771,-3348.4111,1981.1147,-1302.8637,-19443.1183,-2670.1601,-22113.278400000003,25
