Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-29.98229999999993,-157.74960000000004,181.26190000000003,-4.723444799999987,-187.73190000000204,176.53845519999982,-11.193444800001885,17
1,-32.592300000000165,-151.87520000000018,173.86390000000017,-4.929189840000005,-184.4675000000019,168.93471016000012,-15.532789840003147,17
2,-33.49509999999991,-161.89570000000003,185.41100000000017,-4.716298080000005,-195.39080000000087,180.69470192000017,-14.696098080002571,17
3,-39.02480000000003,-119.36969999999911,151.35810000000004,-5.168648879999992,-158.39450000000164,146.18945111999994,-12.205048880002096,17
4,-33.74140000000006,-142.44299999999822,166.23229999999995,-4.384128239999997,-176.184400000001,161.8481717599998,-14.336228240002242,17
5,-29.05759999999991,-114.83239999999915,140.7867,-3.8088295200000033,-143.8899999999984,136.97787048000004,-6.912129519998871,17
6,-26.593500000000013,-94.53229999999843,121.60570000000001,-3.9034202399999973,-121.12579999999889,117.70227976000007,-3.4235202399992204,17
7,-34.69629999999997,-157.13590000000005,182.3770000000004,-4.248910800000004,-191.83220000000046,178.1280892000006,-13.704110800003605,17
8,-30.75429999999998,-114.76820000000168,139.23859999999985,-4.200693839999996,-145.52250000000237,135.03790615999952,-10.4845938400033,17
9,-32.0416,-111.40299999999917,133.5376,-4.037981759999999,-143.4445999999994,129.49961823999968,-13.944981759999791,17
10,-34.591800000000084,-102.58309999999852,131.30179999999973,-4.660599600000003,-137.17489999999952,126.64120039999966,-10.533699600001682,17
11,-27.215299999999985,-105.87000000000086,129.29180000000002,-3.710085119999988,-133.08529999999928,125.58171487999971,-7.503585119999116,17
12,-34.21949999999992,-110.46320000000105,137.19900000000013,-4.511092319999991,-144.68270000000075,132.68790768000014,-11.994792320005217,17
13,-32.67319999999994,-122.81289999999899,147.45349999999996,-4.694338080000016,-155.48609999999735,142.75916192000005,-12.726938079998263,17
14,-41.44449999999995,-122.87069999999756,153.11709999999988,-5.584407120000009,-164.3151999999984,147.53269288000013,-16.78250711999908,17
15,-40.502899999999855,-133.24379999999798,167.4379,-5.393839679999999,-173.74669999999782,162.0440603200002,-11.702639679999379,17
16,-40.1445,-130.0453999999998,160.28370000000007,-5.465572559999995,-170.1898999999973,154.81812744000035,-15.371772559998249,17
17,-36.8016,-129.21380000000232,155.99240000000015,-4.847145840000003,-166.01540000000074,151.14525416,-14.870145840001669,17
18,-36.64360000000005,-124.39269999999982,159.63670000000008,-5.120919359999986,-161.03629999999941,154.51578064000012,-6.520519359996001,17
19,-37.91920000000006,-116.94109999999824,143.8916999999999,-4.712207040000008,-154.86029999999897,139.17949296,-15.68080704000397,17
