GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1737.7527,-17851.467,-3385.2741,89.68484232,-19589.2197,-3295.58925768,-22884.80895768
1,-1764.0271,-17682.9277,-3422.2478,92.05847928,-19446.9548,-3330.18932072,-22777.14412072
2,-1737.2327,-17778.9071,-3377.3022,91.6340472,-19516.1398,-3285.6681528,-22801.8079528
3,-1766.1857,-17679.7049,-3438.4295,90.86887368000001,-19445.8906,-3347.56062632,-22793.451226319998
4,-1744.6558,-17827.6575,-3369.5368,91.71786816,-19572.3133,-3277.81893184,-22850.13223184
5,-1709.6222,-17801.0981,-3362.8946,92.73853872,-19510.7203,-3270.15606128,-22780.87636128
6,-1697.7953,-17808.8341,-3362.3234,91.87541208,-19506.6294,-3270.4479879200003,-22777.077387920002
7,-1716.118,-17784.2409,-3427.0815,92.52736847999999,-19500.3589,-3334.55413152,-22834.91303152
8,-1790.9122,-17647.6203,-3461.1009,90.11826504,-19438.532499999998,-3370.98263496,-22809.51513496
9,-1740.406,-17855.082,-3301.9042,90.0877536,-19595.487999999998,-3211.8164464,-22807.304446399998
10,-1708.0585,-17792.164,-3367.3672,92.35068192,-19500.2225,-3275.01651808,-22775.23901808
11,-1779.4752,-17651.6522,-3487.9376,92.2120776,-19431.1274,-3395.7255224,-22826.8529224
12,-1741.6258,-17748.0235,-3397.0694,92.4206976,-19489.6493,-3304.6487024,-22794.298002400003
13,-1736.3764,-17875.6973,-3361.0198,91.47416184,-19612.0737,-3269.54563816,-22881.619338160002
14,-1780.6455,-17618.1993,-3501.7732,91.2418488,-19398.8448,-3410.5313512000002,-22809.3761512
15,-1735.6995,-17780.2546,-3374.048,89.13006216000001,-19515.9541,-3284.91793784,-22800.87203784
16,-1751.9552,-17805.4852,-3386.5328,90.3061548,-19557.4404,-3296.2266452,-22853.6670452
17,-1777.8083,-17765.4234,-3399.3266,89.95463064,-19543.2317,-3309.3719693599996,-22852.60366936
18,-1765.498,-17779.0796,-3390.9133,88.75693728,-19544.5776,-3302.1563627200003,-22846.73396272
19,-1792.6709,-17723.7043,-3440.6707,89.49431232,-19516.375200000002,-3351.17638768,-22867.551587680002

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1701.5597,-17390.2261,-3124.6239,78.7568544,-19091.7858,-3045.8670456,-22137.6528456
1,-1729.3091,-17230.8975,-3159.1433,81.15665328,-18960.206599999998,-3077.98664672,-22038.19324672
2,-1700.1926,-17331.4834,-3118.4943,80.73074952,-19031.676,-3037.76355048,-22069.439550479998
3,-1729.8746,-17226.4285,-3173.4002,79.20470592,-18956.3031,-3094.19549408,-22050.49859408
4,-1709.394,-17367.1745,-3107.6945,80.37702071999999,-19076.5685,-3027.31747928,-22103.885979280003
5,-1678.6144,-17350.2101,-3087.6305,80.74854792,-19028.8245,-3006.8819520800002,-22035.706452079998
