Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1724.661,-17645.6317,-3292.2373,1983.2079,-1302.9877,-19370.2927,-2612.0170999999996,-21982.309800000003,32
1,-1775.4712,-17694.6579,-3280.9431,1978.979,-1291.9304,-19470.1291,-2593.8945,-22064.0236,32
2,-1774.8891,-17626.9469,-3330.5654,1972.5813,-1296.486,-19401.836,-2654.4701,-22056.306099999998,32
3,-1766.2283,-17664.1137,-3341.6096,1969.8598,-1291.9848,-19430.342,-2663.7346,-22094.0766,32
4,-1769.3735,-17643.3529,-3321.9804,1971.6647,-1289.4035,-19412.726400000003,-2639.7191999999995,-22052.445600000003,32
5,-1781.6551,-17602.4269,-3405.6831,1961.2839,-1276.7983,-19384.082,-2721.1975,-22105.279499999997,32
6,-1751.054,-17584.1979,-3406.4259,1981.0769,-1304.4851,-19335.2519,-2729.8341,-22065.086,32
7,-1708.6475,-17761.3699,-3291.5686,1961.78,-1282.5647,-19470.0174,-2612.3532999999998,-22082.3707,32
8,-1755.0896,-17837.2819,-3199.2401,1969.5006,-1299.2166,-19592.3715,-2528.9561,-22121.3276,32
9,-1741.8368,-17697.5028,-3287.9223,1980.4863,-1295.6599,-19439.3396,-2603.0959000000003,-22042.435499999996,32
10,-1722.9097,-17626.9742,-3352.4736,1990.834,-1311.4954,-19349.8839,-2673.1349999999998,-22023.018900000003,32
11,-1782.7645,-17746.1678,-3266.4959,1975.6337,-1300.9857,-19528.9323,-2591.8478999999998,-22120.780200000005,32
12,-1722.1884,-17778.0926,-3291.0312,1974.6084,-1300.2121,-19500.281,-2616.6349,-22116.9159,32
13,-1727.526,-17701.1282,-3318.3662,1984.9703,-1315.6823,-19428.6542,-2649.0782,-22077.7324,32
14,-1736.3712,-17513.4178,-3424.6076,1996.5324,-1328.1632,-19249.789,-2756.2383999999997,-22006.0274,32
15,-1716.1739,-17622.0755,-3400.5133,1985.7877,-1317.5274,-19338.2494,-2732.2529999999997,-22070.502399999998,32
16,-1717.7309,-17602.287,-3422.0673,1983.1937,-1319.9646,-19320.0179,-2758.8382,-22078.856099999997,32
17,-1735.9761,-17767.0711,-3276.7777,1980.302,-1316.9359,-19503.0472,-2613.4116000000004,-22116.4588,32
18,-1783.547,-17612.8083,-3362.8923,1985.1168,-1317.6948,-19396.3553,-2695.4703,-22091.8256,32
19,-1734.1406,-17765.2281,-3271.9935,1983.6379,-1312.2985,-19499.3687,-2600.6541,-22100.0228,32
