Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1725.2119,-17791.0361,-3277.8429,1990.1206,-1329.9555,-19516.248,-2617.6778000000004,-22133.9258,33
1,-1721.6019,-17798.5988,-3280.071,1986.8934,-1322.2759,-19520.2007,-2615.4535,-22135.6542,33
2,-1733.2287,-17665.1141,-3275.5101,1982.485,-1314.0806,-19398.3428,-2607.1057,-22005.4485,33
3,-1744.7637,-17829.1778,-3187.013,1982.1967,-1319.8251,-19573.9415,-2524.6414,-22098.5829,33
4,-1732.2969,-17760.6358,-3248.2907,1986.7091,-1318.0914,-19492.9327,-2579.673,-22072.605700000004,33
5,-1693.9127,-17810.4995,-3239.0899,1986.6855,-1334.9386,-19504.412200000002,-2587.343,-22091.755200000003,33
6,-1740.6415,-17742.4364,-3341.6054,1990.3001,-1332.5889,-19483.0779,-2683.8941999999997,-22166.9721,33
7,-1739.9205,-17788.7748,-3264.564,1982.5275,-1330.1496,-19528.6953,-2612.1861,-22140.8814,33
8,-1746.6326,-17644.5367,-3349.9573,1988.4526,-1324.7636,-19391.1693,-2686.2682999999997,-22077.4376,33
9,-1769.5035,-17668.5552,-3315.7875,1980.7084,-1308.7831,-19438.058699999998,-2643.8622,-22081.920899999997,33
10,-1689.1944,-17737.9956,-3334.9569,1991.2026,-1322.6417,-19427.19,-2666.3959999999997,-22093.586,33
11,-1743.9563,-17500.7436,-3478.4504,2000.1706,-1330.0129,-19244.699900000003,-2808.2927,-22052.992600000005,33
12,-1688.5834,-17560.5323,-3468.2137,1996.178,-1327.8766,-19249.1157,-2799.9123,-22049.028,33
13,-1731.1636,-17704.1656,-3350.5006,1994.3022,-1318.7961,-19435.3292,-2674.9945,-22110.3237,33
14,-1770.3621,-17546.8007,-3420.4596,1979.0357,-1309.6851,-19317.1628,-2751.1090000000004,-22068.2718,33
15,-1719.2649,-17647.1383,-3340.2474,1999.339,-1341.0577,-19366.403199999997,-2681.9661000000006,-22048.3693,33
16,-1729.6771,-17650.3048,-3386.0503,1992.6106,-1319.391,-19379.981900000002,-2712.8307,-22092.8126,33
17,-1756.0418,-17722.5793,-3371.1226,1981.4832,-1321.7319,-19478.6211,-2711.3713000000002,-22189.9924,33
18,-1750.0127,-17726.7481,-3273.3131,1970.3606,-1306.4856,-19476.7608,-2609.4381,-22086.1989,33
19,-1748.0812,-17632.8955,-3405.7055,1977.6465,-1304.9489,-19380.9767,-2733.0079,-22113.9846,33
