Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-48.52410000000007,-258.5323000000004,275.9784000000003,-7.759855439999994,-307.05639999999846,268.2185445600004,-38.83785543999579,12
1,-53.36269999999995,-237.57189999999684,255.83720000000022,-8.099327520000003,-290.93459999999635,247.7378724800002,-43.19672751999531,12
2,-54.17399999999987,-261.89160000000027,289.00459999999987,-8.348033520000008,-316.06560000000013,280.6565664799999,-35.40903352000066,12
3,-53.32409999999981,-232.75919999999843,257.7646999999999,-7.99946136,-286.0832999999994,249.76523863999978,-36.31806136000148,12
4,-58.71060000000008,-263.0828000000021,286.2682999999998,-8.593477920000003,-321.7934000000031,277.6748220799998,-44.118577920002394,12
5,-47.99440000000006,-283.1645999999982,296.4661999999999,-8.294343839999994,-331.15899999999687,288.1718561599997,-42.98714383999436,12
6,-55.11540000000012,-266.8045999999994,293.8233000000001,-7.979340240000006,-321.9200000000025,285.8439597600002,-36.076040240000566,12
7,-52.7878000000001,-315.2036999999987,338.17290000000014,-8.766925920000011,-367.99149999999884,329.4059740800004,-38.58552591999842,12
8,-55.49150000000022,-260.4323,291.16880000000003,-8.607385440000005,-315.92379999999747,282.5614145600003,-33.362385439998434,12
9,-54.66669999999997,-358.4728000000004,386.77180000000004,-9.449128079999994,-413.1395000000006,377.32267191999995,-35.81682807999982,12
10,-55.267599999999916,-289.9334999999987,326.97880000000015,-8.924829120000002,-345.2010999999995,318.0539708800002,-27.147129119998908,12
11,-46.21899999999987,-283.036300000001,308.9839000000001,-8.431715520000003,-329.2553000000025,300.55218447999977,-28.703115520003166,12
12,-46.74679999999999,-256.97889999999904,283.5464,-7.490241360000008,-303.7256999999986,276.05615864000026,-27.669541359999357,12
13,-41.98649999999996,-263.1005000000013,287.55809999999985,-6.655967999999993,-305.08700000000107,280.90213200000017,-24.184868000000847,12
14,-49.54630000000007,-310.42150000000004,332.4706,-7.902874080000011,-359.96780000000103,324.56772592000004,-35.40007408000099,12
15,-51.576199999999915,-235.15199999999783,266.79539999999986,-7.5388363200000015,-286.7281999999982,259.2565636800001,-27.471636319998993,12
16,-42.9262999999998,-228.0445000000019,255.4747999999999,-7.275853440000018,-270.9708000000024,248.19894655999997,-22.771853440005998,12
17,-33.96880000000009,-254.53900000000078,268.8543999999998,-6.648701759999984,-288.50780000000225,262.2056982399999,-26.302101760002415,12
18,-44.20939999999994,-217.1538000000014,245.4464000000001,-6.472977840000002,-261.3632,238.9734221599998,-22.3897778399961,12
19,-47.88620000000001,-205.26040000000285,238.05640000000022,-6.68043215999999,-253.1466000000047,231.37596784000016,-21.770632160004993,12
