Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-38.2756,-422.5197,-295.2429,133.8193,-130.3711,-460.7953,-291.79470000000003,-752.5899999999999,13
1,-37.6205,-427.0944,-288.0061,134.5564,-131.5631,-464.7149,-285.01279999999997,-749.7277,13
2,-41.5996,-416.7078,-290.0424,133.0444,-131.129,-458.30740000000003,-288.12699999999995,-746.4344,13
3,-44.8865,-428.4481,-281.9025,133.6917,-129.5978,-473.3346,-277.80859999999996,-751.1432000000001,13
4,-41.8378,-417.7042,-294.4424,133.857,-129.7862,-459.54200000000003,-290.37160000000006,-749.9136000000001,13
5,-35.6442,-421.4291,-288.5159,132.7703,-130.4525,-457.0733,-286.19809999999995,-743.2714,13
6,-38.7281,-421.4242,-284.658,133.9137,-129.6926,-460.15229999999997,-280.43690000000004,-740.5892,13
7,-30.8072,-405.9363,-300.321,134.4288,-130.8042,-436.74350000000004,-296.69640000000004,-733.4399000000001,13
8,-33.7816,-426.0578,-282.7957,132.5908,-132.8268,-459.83939999999996,-283.0317,-742.8711000000001,13
9,-33.6191,-429.3161,-276.1066,131.9718,-130.5296,-462.9352,-274.6644,-737.5995999999999,13
10,-37.0518,-400.685,-299.2912,132.3734,-130.9424,-437.7368,-297.86019999999996,-735.5970000000001,13
11,-37.2642,-426.771,-283.0561,133.2097,-130.817,-464.03520000000003,-280.6634,-744.6986,13
12,-37.9015,-417.0736,-289.6408,133.3893,-130.3446,-454.9751,-286.59610000000004,-741.5712,13
13,-40.9447,-426.1506,-288.5091,133.3373,-130.6447,-467.0953,-285.8165,-752.9117999999999,13
14,-38.8108,-408.5058,-295.4767,133.309,-131.9874,-447.3166,-294.1551,-741.4717,13
15,-36.1622,-391.1669,-307.8539,133.583,-131.6447,-427.3291,-305.91560000000004,-733.2447,13
16,-34.3098,-415.1016,-291.898,132.4254,-131.8743,-449.4114,-291.3469,-740.7583000000002,13
17,-29.7601,-425.4715,-285.268,132.3781,-131.5716,-455.2316,-284.4615,-739.6931,13
18,-35.1294,-418.2949,-296.1064,133.7862,-130.57,-453.42429999999996,-292.8902,-746.3145,13
19,-41.8905,-421.1729,-288.079,134.1311,-130.1103,-463.0634,-284.0582,-747.1216,13
