Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-38.7363,-455.4854,-267.6277,10.28449296,-494.22170000000006,-257.34320704,-751.5649070400001,3
1,-40.3953,-480.9202,-258.1787,10.020411359999999,-521.3155,-248.15828864,-769.4737886400001,3
2,-43.5766,-463.4347,-266.7145,10.0687356,-507.0113,-256.64576439999996,-763.6570644,3
3,-40.3262,-466.3283,-264.2631,10.277318880000001,-506.6545,-253.98578112,-760.6402811199999,3
4,-44.0501,-441.7078,-268.4398,10.11824136,-485.7579,-258.32155864,-744.07945864,3
5,-40.267,-451.7587,-275.2548,10.245270960000001,-492.0257,-265.00952903999996,-757.03522904,3
6,-40.2246,-459.0474,-274.3432,10.38831264,-499.272,-263.95488736000004,-763.22688736,3
7,-41.4118,-454.7739,-270.0905,10.30802832,-496.1857,-259.78247168,-755.9681716800001,3
8,-40.8827,-453.0387,-277.2836,10.482744239999999,-493.9214,-266.80085576,-760.7222557599999,3
9,-37.7712,-451.6718,-275.8499,10.3662792,-489.44300000000004,-265.4836208,-754.9266208,3
10,-40.5304,-474.4746,-241.9601,10.0375128,-515.005,-231.9225872,-746.9275872000001,3
11,-34.8258,-486.206,-241.2788,10.008450719999999,-521.0318,-231.27034928,-752.30214928,3
12,-38.0724,-463.6358,-259.4609,10.13937336,-501.70820000000003,-249.32152663999997,-751.02972664,3
13,-43.6387,-484.8081,-242.0285,10.01234376,-528.4468,-232.01615624000002,-760.46295624,3
14,-43.2479,-474.7718,-244.8675,9.94433256,-518.0197,-234.92316744000001,-752.9428674399999,3
15,-36.3492,-477.2934,-245.4788,10.07772912,-513.6426,-235.40107088000002,-749.04367088,3
16,-38.5256,-473.0484,-259.8226,10.2421548,-511.574,-249.5804452,-761.1544452,3
17,-41.8781,-476.4241,-248.4956,10.0707696,-518.3022,-238.4248304,-756.7270304,3
18,-36.8867,-482.4706,-242.1558,10.12630968,-519.3573,-232.02949032,-751.38679032,3
19,-40.1037,-478.9866,-241.7288,10.153914480000001,-519.0903000000001,-231.57488552,-750.66518552,3
