Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-23.434200000000104,-82.77959999999962,92.4405000000001,-16.20460000000014,34.74319999999997,-106.21379999999948,110.97910000000036,4.765300000000025,23
1,-19.958000000000162,-92.40220000000215,103.23339999999996,-14.673599999999993,31.180599999999984,-112.36020000000411,119.74039999999997,7.380199999994602,23
2,-29.48049999999995,-80.85899999999867,97.25810000000013,-19.9798999999999,39.483999999999895,-110.33949999999862,116.7621999999999,6.422700000002237,23
3,-19.3883,-100.65959999999899,110.41229999999996,-16.974700000000126,33.72589999999997,-120.04789999999673,127.16349999999977,7.115600000000313,23
4,-24.712999999999937,-102.47430000000219,115.45690000000019,-19.795499999999976,37.48639999999992,-127.187300000003,133.14780000000013,5.96049999999525,23
5,-28.22740000000008,-93.05039999999804,107.63190000000003,-20.04589999999979,40.45280000000011,-121.27779999999859,128.03880000000038,6.7610000000053105,23
6,-26.5904999999999,-78.54200000000037,92.4106000000001,-19.630199999999917,37.59310000000016,-105.13249999999891,110.37350000000038,5.240999999998621,23
7,-18.77760000000002,-73.71789999999868,81.61229999999989,-13.861000000000018,29.65489999999984,-92.49550000000073,97.40619999999973,4.910699999998997,23
8,-20.277500000000018,-79.23949999999957,87.06509999999992,-16.84240000000011,31.19790000000006,-99.51700000000142,101.42060000000009,1.903599999997823,23
9,-21.589999999999947,-95.10330000000187,102.95450000000034,-16.73850000000013,32.59470000000006,-116.6933000000032,118.81069999999983,2.1173999999939497,23
10,-21.947000000000074,-84.56469999999973,96.13419999999974,-15.689499999999867,31.209799999999916,-106.51169999999934,111.65449999999976,5.142800000000079,23
11,-18.64069999999998,-81.81919999999826,88.8386000000001,-17.281800000000118,33.761799999999965,-100.45989999999847,105.31860000000017,4.858700000002159,23
12,-20.412800000000075,-81.07330000000024,86.16380000000038,-17.508699999999976,30.736500000000007,-101.48610000000122,99.39160000000015,-2.0945000000037908,23
13,-21.83639999999987,-94.8388000000017,108.9135999999998,-16.299000000000092,33.25840000000005,-116.67520000000002,125.87299999999976,9.197800000002417,23
14,-21.738299999999917,-107.43210000000028,120.38140000000033,-16.738399999999984,35.185200000000094,-129.1703999999977,138.82820000000066,9.657800000006205,23
15,-20.666399999999975,-106.26879999999841,113.4933999999999,-16.048700000000025,31.48100000000005,-126.93520000000109,128.9256999999999,1.9904999999987467,23
16,-16.246399999999888,-88.94069999999988,95.87530000000015,-13.846700000000112,30.446300000000065,-105.18710000000112,112.4749000000001,7.287799999994377,23
17,-13.560900000000053,-84.90670000000046,89.38309999999984,-11.229199999999963,25.4584999999999,-98.46760000000188,103.6123999999993,5.144799999996621,23
18,-18.6197999999999,-77.95130000000034,89.88350000000008,-12.14580000000015,26.463800000000077,-96.57110000000137,104.20149999999956,7.630400000001828,23
19,-18.709700000000062,-87.73589999999848,93.95239999999995,-13.208899999999971,25.11489999999995,-106.44559999999876,105.85840000000019,-0.5871999999972104,23
