Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.14700000000015478,-45.33940000000234,45.52480000000014,-7.200000080587188e-07,-45.48640000000205,45.52479927999991,0.0383992800005899,32
1,-0.10449999999989501,-41.415899999999056,41.49500000000012,-3.552713678800501e-15,-41.520399999997835,41.49499999999995,-0.02540000000112741,32
2,-0.08430000000004156,-36.834100000000205,36.89600000000024,-5.329070518200751e-15,-36.91840000000093,36.89600000000007,-0.022399999995968756,32
3,-0.08439999999995962,-38.10470000000009,38.18170000000026,7.105427357601002e-15,-38.189099999998916,38.181700000000546,-0.007400000002803608,32
4,-0.09429999999991878,-33.642500000001746,33.77680000000021,8.881784197001252e-15,-33.7368000000028,33.77680000000055,0.03999999999916781,32
5,-0.09819999999993456,-35.38759999999763,35.498900000000106,5.329070518200751e-15,-35.48579999999754,35.49890000000005,0.013100000003987589,32
6,-0.134800000000169,-36.21739999999926,36.388799999999634,3.552713678800501e-15,-36.352200000001005,36.38879999999989,0.036599999997065424,32
7,-0.12739999999995177,-32.310200000002965,32.4731000000001,-5.329070518200751e-15,-32.43760000000361,32.4731000000001,0.03549999999609099,32
8,-0.1551000000000684,-43.31030000000186,43.51069999999976,-7.200000080587188e-07,-43.4654000000001,43.5106992799995,0.0452992799976073,32
9,-0.24299999999996658,-40.696299999996654,41.04159999999996,3.552713678800501e-15,-40.9392999999975,41.041599999999846,0.10230000000649397,32
10,-0.48620000000003216,-40.72230000000019,41.344700000000216,1.7763568394002505e-15,-41.208500000000925,41.3447000000001,0.13619999999639276,32
11,-0.6959000000001012,-34.430699999998694,35.12479999999988,-0.0063720000000060395,-35.12660000000062,35.11842799999988,-0.008171999999717627,32
12,-0.2633000000000507,-37.661199999999724,37.990299999999934,-1.7763568394002505e-15,-37.92449999999934,37.99029999999965,0.06579999999894426,32
13,-0.14600000000011448,-44.467299999999284,44.645999999999674,-1.0658141036401503e-14,-44.61329999999964,44.64599999999962,0.032700000001227636,32
14,-0.13820000000012556,-41.589499999999134,41.775099999999554,-7.199999974005777e-07,-41.727700000002415,41.77509927999955,0.0473992799967391,32
15,-0.215300000000056,-50.57769999999903,50.87289999999996,0.0,-50.79299999999955,50.872900000000016,0.07990000000143027,32
16,-0.19309999999999405,-52.51939999999877,52.721500000000276,-1.4210854715202004e-14,-52.71249999999924,52.72150000000022,0.009000000005016773,32
17,-0.14940000000000708,-40.19240000000167,40.3930000000002,7.199999974005777e-07,-40.34180000000322,40.39300071999992,0.051200720000224464,32
18,-0.14370000000009497,-41.1217000000014,41.28139999999985,0.0,-41.265399999998294,41.28139999999985,0.016000000007011295,32
19,-0.15379999999998972,-37.457300000001794,37.658199999999795,-8.881784197001252e-15,-37.61109999999928,37.65819999999974,0.04709999999909087,32
