Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-39.2672,-420.4608,-293.7948,10.449570239999998,-459.728,-283.34522976,-743.07322976,11
1,-39.5315,-430.0503,-294.5466,10.65628368,-469.5818,-283.89031632,-753.47211632,11
2,-41.306,-416.584,-294.3144,10.59389496,-457.89,-283.72050504,-741.6105050399999,11
3,-39.5063,-431.4279,-293.9253,10.22574888,-470.93420000000003,-283.69955111999997,-754.63375112,11
4,-44.2329,-421.3043,-293.5443,10.24445448,-465.5372,-283.29984552,-748.8370455200001,11
5,-35.6536,-428.225,-284.6451,10.56017376,-463.8786,-274.08492624,-737.96352624,11
6,-38.7136,-414.2466,-296.5239,10.79528256,-452.9602,-285.72861744000005,-738.68881744,11
7,-38.3831,-439.1665,-284.3911,10.495602,-477.5496,-273.895498,-751.445098,11
8,-39.4364,-415.9279,-298.8158,10.66649184,-455.3643,-288.14930816000003,-743.51360816,11
9,-33.0974,-419.4084,-310.654,10.8880488,-452.50579999999997,-299.7659512,-752.2717511999999,11
10,-35.061,-425.7658,-299.5137,10.933110719999998,-460.8268,-288.58058927999997,-749.4073892800001,11
11,-32.4791,-406.1638,-301.0945,10.57013424,-438.6429,-290.52436575999997,-729.16726576,11
12,-38.2419,-432.7267,-285.1088,10.4947956,-470.9686,-274.6140044,-745.5826043999999,11
13,-39.183,-407.098,-305.6212,10.6573104,-446.281,-294.9638896,-741.2448896,11
14,-38.4539,-426.202,-290.4636,10.88548488,-464.6559,-279.57811512,-744.23401512,11
15,-36.9791,-421.3255,-297.543,10.84154328,-458.3046,-286.70145672,-745.0060567200001,11
16,-35.0075,-431.5061,-289.0354,10.829841120000001,-466.5136,-278.20555887999996,-744.71915888,11
17,-38.9944,-428.4269,-293.4023,10.47225744,-467.4213,-282.93004256,-750.3513425599999,11
18,-40.3114,-407.6682,-302.3525,10.69122312,-447.9796,-291.66127688,-739.6408768800001,11
19,-39.3981,-428.8812,-293.779,10.70072064,-468.2793,-283.07827936,-751.3575793599999,11
