GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1738.4811,-17749.513,-3396.7092,93.37758552,-19487.9941,-3303.3316144799996,-22791.32571448
1,-1743.6049,-17651.3689,-3539.9235,94.86596952000001,-19394.9738,-3445.05753048,-22840.03133048
2,-1731.3776,-17706.1857,-3456.1268,94.21505207999999,-19437.5633,-3361.91174792,-22799.47504792
3,-1734.1824,-17796.2277,-3400.3094,91.81572768,-19530.4101,-3308.4936723200003,-22838.903772319998
4,-1718.5205,-17766.7556,-3380.1409,91.12401648,-19485.2761,-3289.0168835199997,-22774.292983519998
5,-1735.4302,-17688.7053,-3447.8956,91.66073904,-19424.1355,-3356.23486096,-22780.37036096
6,-1702.431,-17746.1851,-3492.8558,91.06584408,-19448.6161,-3401.78995592,-22850.40605592
7,-1754.3449,-17742.0686,-3393.3203,89.74118088,-19496.4135,-3303.5791191199996,-22799.99261912
8,-1761.257,-17865.706,-3315.2726,89.72919288,-19626.963,-3225.5434071199998,-22852.50640712
9,-1738.4213,-17738.2211,-3398.6354,89.66769479999999,-19476.642399999997,-3308.9677052,-22785.610105199998
10,-1722.4174,-17804.0561,-3389.6545,91.33636608,-19526.4735,-3298.31813392,-22824.791633920002
11,-1774.9682,-17668.4091,-3516.9147,91.44113832000001,-19443.3773,-3425.47356168,-22868.850861680003
12,-1734.7047,-17744.8743,-3385.9736,90.95417568,-19479.578999999998,-3295.01942432,-22774.59842432
13,-1751.9908,-17654.8296,-3492.3687,91.86401664,-19406.8204,-3400.50468336,-22807.32508336
14,-1764.2632,-17780.359,-3440.4581,90.43807176,-19544.6222,-3350.0200282399996,-22894.64222824
15,-1731.4092,-17771.8938,-3437.4903,90.93020688,-19503.303,-3346.56009312,-22849.863093120002
16,-1766.8051,-17692.248,-3459.4783,90.70163712,-19459.0531,-3368.77666288,-22827.82976288
17,-1754.03,-17920.8903,-3359.3013,89.64175032,-19674.920299999998,-3269.65954968,-22944.579849679998
18,-1760.7501,-17809.4039,-3384.9318,91.1773548,-19570.154000000002,-3293.7544451999997,-22863.908445200002
19,-1717.9229,-17798.2878,-3516.1449,92.44719936,-19516.2107,-3423.6977006399998,-22939.90840064

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1694.7888,-17235.5718,-3178.9132,83.54475432,-18930.3606,-3095.36844568,-22025.72904568
1,-1703.4794,-17129.8958,-3334.075,84.98486376,-18833.3752,-3249.09013624,-22082.46533624
2,-1687.0643,-17190.1781,-3246.3343,84.32308008,-18877.242400000003,-3162.01121992,-22039.25361992
3,-1692.7762,-17287.5513,-3175.5419,81.45483551999999,-18980.3275,-3094.08706448,-22074.41456448
4,-1672.9054,-17248.0548,-3170.2397,81.88079472,-18920.9602,-3088.3589052800003,-22009.31910528
5,-1686.9915,-17188.1546,-3217.8823,82.58511888,-18875.1461,-3135.29718112,-22010.443281120002
