Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-85.02689999999996,-307.9190000000003,336.4534000000002,-73.0226999999999,136.6028999999999,-392.9459000000014,400.03360000000043,7.087699999999927,9
1,-89.15159999999997,-309.8624999999992,330.41110000000003,-72.72970000000004,134.04049999999978,-399.0140999999976,391.7218999999998,-7.2921999999946365,9
2,-88.91200000000008,-291.8829000000029,320.0913000000003,-69.5403,133.14269999999985,-380.7949000000048,383.6936999999999,2.898799999991411,9
3,-82.84959999999995,-310.6892000000019,338.79139999999995,-65.71789999999979,129.4490000000002,-393.5388000000005,402.52250000000083,8.98370000000125,9
4,-77.34190000000017,-298.91819999999916,321.5745,-65.8312,128.58969999999994,-376.2600999999991,384.33299999999974,8.07290000000421,9
5,-78.31399999999994,-289.32579999999996,310.93289999999996,-63.87980000000016,124.43550000000002,-367.6397999999981,371.48859999999934,3.848800000004985,9
6,-81.7847,-271.64569999999947,307.9629999999996,-62.863900000000086,127.66290000000006,-353.4303999999997,372.76199999999983,19.331600000000662,9
7,-85.46010000000018,-225.74870000000124,265.8892999999998,-62.14580000000001,126.19270000000014,-311.2088000000003,329.93619999999976,18.727400000002604,9
8,-74.93489999999994,-309.4142000000008,327.65630000000016,-60.813299999999856,118.46289999999985,-384.3490999999994,385.3059000000002,0.9567999999979975,9
9,-79.76170000000005,-282.5629999999988,312.02409999999986,-59.830500000000114,120.89259999999993,-362.3247,373.0861999999999,10.761500000000296,9
10,-71.1190000000001,-290.3063999999985,307.1427000000004,-58.549999999999955,118.41009999999997,-361.4253999999977,367.0028000000002,5.577400000005696,9
11,-78.98169999999999,-266.26259999999706,302.66349999999994,-60.978600000000114,120.1483999999999,-345.2442999999941,361.8332999999995,16.589000000009037,9
12,-71.5856,-268.7164000000016,297.5148999999997,-59.65090000000009,121.95800000000014,-340.302000000003,359.8219999999998,19.519999999998618,9
13,-78.63570000000001,-257.2532000000006,287.36600000000016,-58.611499999999864,119.78740000000005,-335.88889999999924,348.54190000000057,12.653000000001384,9
14,-79.97889999999994,-275.34740000000147,311.2922000000001,-61.30939999999998,119.36230000000015,-355.3263000000012,369.34510000000023,14.018799999998123,9
15,-79.05689999999983,-229.1868999999994,267.2618999999998,-59.25879999999992,117.08049999999992,-308.2437999999992,325.0835999999998,16.839800000000537,9
16,-74.75129999999999,-274.56540000000115,290.2078,-58.48389999999995,116.45030000000006,-349.3167000000034,348.17420000000016,-1.142500000003679,9
17,-75.55799999999999,-260.5141000000025,289.3638000000001,-61.01180000000005,122.10099999999994,-336.07209999999975,350.453,14.380899999998292,9
18,-79.09070000000008,-267.37959999999794,307.19809999999995,-63.93650000000005,126.35349999999994,-346.47029999999575,369.6151000000001,23.144800000002533,9
19,-75.03960000000009,-269.0188,304.2569,-63.246599999999916,123.79839999999996,-344.05839999999944,364.80870000000004,20.750300000000607,9
