Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-39.2672,-420.4608,-287.1022,132.9168,-131.9064,-459.728,-286.0918,-745.8198,11
1,-39.5315,-430.0503,-285.785,134.4808,-130.8433,-469.5818,-282.14750000000004,-751.7293,11
2,-41.306,-416.584,-285.46,134.254,-130.7678,-457.89,-281.9738,-739.8637999999999,11
3,-39.5063,-431.4279,-284.7776,131.5324,-128.2783,-470.93420000000003,-281.5235,-752.4576999999999,11
4,-44.2329,-421.3043,-285.0866,132.1891,-128.8628,-465.5372,-281.7603,-747.2975,11
5,-35.6536,-428.225,-278.4672,133.0113,-130.2077,-463.8786,-275.6636,-739.5422000000001,11
6,-38.7136,-414.2466,-286.3336,134.3768,-131.6172,-452.9602,-283.57399999999996,-736.5341999999999,11
7,-38.3831,-439.1665,-274.9295,132.8176,-128.5812,-477.5496,-270.6931,-748.2427,11
8,-39.4364,-415.9279,-289.2329,133.909,-131.295,-455.3643,-286.61889999999994,-741.9831999999999,11
9,-33.0974,-419.4084,-299.0546,135.2887,-130.1339,-452.50579999999997,-293.8998,-746.4056,11
10,-35.061,-425.7658,-286.9848,135.6856,-132.0025,-460.8268,-283.3017,-744.1285,11
11,-32.4791,-406.1638,-291.1358,133.4507,-132.25,-438.6429,-289.93510000000003,-728.5780000000001,11
12,-38.2419,-432.7267,-273.1084,133.909,-129.7601,-470.9686,-268.95950000000005,-739.9281,11
13,-39.183,-407.098,-297.4095,134.0791,-131.3247,-446.281,-294.65509999999995,-740.9360999999999,11
14,-38.4539,-426.202,-280.8454,135.2462,-130.5926,-464.6559,-276.1918,-740.8476999999998,11
15,-36.9791,-421.3255,-285.2759,135.3738,-130.8663,-458.3046,-280.7684,-739.0730000000001,11
16,-35.0075,-431.5061,-277.1041,134.7501,-130.8966,-466.5136,-273.2506,-739.7642000000001,11
17,-38.9944,-428.4269,-283.1267,133.2475,-129.1054,-467.4213,-278.9846,-746.4059000000001,11
18,-40.3114,-407.6682,-292.0168,134.476,-130.4516,-447.9796,-287.9924,-735.972,11
19,-39.3981,-428.8812,-281.9771,134.6036,-130.8583,-468.2793,-278.2318,-746.5110999999999,11
