Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-28.664199999999894,-90.21970000000124,97.08889999999974,-23.24950000000004,44.44080000000005,-118.88390000000044,118.28019999999952,-0.603699999997275,21
1,-34.45979999999996,-103.18769999999921,118.92999999999995,-24.520500000000084,50.03409999999985,-137.6474999999976,144.44359999999972,6.796100000002525,21
2,-30.631700000000095,-88.72430000000168,99.85010000000011,-25.30959999999982,48.3102999999999,-119.3560000000029,122.85080000000016,3.494799999994484,21
3,-30.23980000000015,-80.1143999999992,94.93770000000012,-21.69980000000001,43.201500000000095,-110.35420000000119,116.4394000000002,6.085199999999531,21
4,-31.03190000000016,-69.35670000000016,82.10820000000012,-23.835500000000025,46.148499999999956,-100.38860000000193,104.42120000000006,4.032600000002276,21
5,-28.306099999999983,-84.90829999999983,98.45629999999977,-20.792499999999905,44.990599999999915,-113.21440000000024,122.65439999999933,9.440000000000055,21
6,-31.191500000000012,-70.3409000000014,78.54020000000003,-25.045100000000048,48.88160000000016,-101.53240000000301,102.37670000000014,0.844299999998043,21
7,-32.97659999999997,-75.17319999999921,88.70620000000025,-25.366299999999995,48.90810000000002,-108.14979999999986,112.24800000000005,4.098200000000588,21
8,-30.72340000000001,-74.94030000000197,84.63660000000004,-25.45609999999988,48.03099999999992,-105.66370000000086,107.21150000000011,1.5478000000028942,21
9,-30.949499999999837,-98.24770000000086,106.5664999999999,-24.752199999999988,48.27240000000015,-129.19719999999955,130.08670000000006,0.8895000000018172,21
10,-33.669,-78.300600000001,88.89080000000013,-24.71899999999991,50.011500000000154,-111.96960000000257,114.1833000000006,2.2136999999966065,21
11,-29.793099999999853,-69.41009999999909,88.22209999999995,-21.581600000000094,46.317099999999954,-99.20319999999737,112.95759999999962,13.754400000004921,21
12,-25.807300000000133,-102.76970000000102,110.9009000000002,-22.876299999999787,50.318000000000154,-128.5770000000009,138.34260000000057,9.765600000002905,21
13,-34.699900000000035,-90.24379999999894,100.23540000000003,-24.425999999999988,50.234399999999994,-124.94369999999827,126.04380000000026,1.1000999999994292,21
14,-31.54709999999995,-100.14009999999911,111.4779999999999,-25.34740000000002,49.331800000000015,-131.68719999999973,135.46240000000012,3.775200000001405,21
15,-35.62679999999993,-65.95499999999805,90.65269999999987,-24.75200000000001,51.900699999999944,-101.58179999999754,117.80140000000006,16.21960000000331,21
16,-28.67780000000004,-69.69130000000263,80.5020999999997,-21.879300000000057,45.88039999999987,-98.36910000000086,104.50319999999931,6.1340999999966925,21
17,-30.42009999999992,-67.67459999999886,80.1264000000001,-20.76419999999993,43.15159999999992,-98.09469999999948,102.51380000000006,4.419100000006097,21
18,-28.12879999999994,-59.51659999999873,72.03589999999969,-20.438200000000194,40.85779999999991,-87.64539999999823,92.45549999999918,4.810099999998215,21
19,-29.88730000000011,-69.96029999999985,88.31970000000001,-21.81790000000001,43.499600000000044,-99.84759999999903,110.0014000000005,10.153799999999592,21
