GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1827.2549,-17815.4309,-3418.9073,80.94011687999999,-19642.6858,-3337.96718312,-22980.65298312
1,-1823.4603,-17713.639,-3465.5145,82.95544728,-19537.099299999998,-3382.55905272,-22919.65835272
2,-1850.5521,-17663.844,-3450.8203,80.89982568,-19514.3961,-3369.92047432,-22884.31657432
3,-1820.4771,-17780.1554,-3427.8922,81.71855856,-19600.6325,-3346.1736414399998,-22946.80614144
4,-1797.9971,-17794.4506,-3375.6358,81.72536976,-19592.4477,-3293.91043024,-22886.35813024
5,-1840.6047,-17646.566,-3488.3082,82.04372136,-19487.1707,-3406.26447864,-22893.435178639997
6,-1816.0432,-17732.5535,-3433.8939,81.33521400000001,-19548.596700000002,-3352.558686,-22901.155386000002
7,-1803.0315,-17809.0098,-3399.6955,81.99368496,-19612.0413,-3317.70181504,-22929.743115039997
8,-1824.7427,-17893.2616,-3325.122,81.4628484,-19718.0043,-3243.6591516,-22961.6634516
9,-1795.5747,-17818.3061,-3346.7874,82.12321656,-19613.880800000003,-3264.66418344,-22878.544983440002
10,-1786.9329,-17875.9045,-3286.7344,82.70664335999999,-19662.8374,-3204.02775664,-22866.86515664
11,-1822.1117,-17732.8554,-3424.9061,84.29681088,-19554.9671,-3340.60928912,-22895.57638912
12,-1802.0471,-17799.8141,-3337.8299,82.46274335999999,-19601.8612,-3255.3671566400003,-22857.22835664
13,-1828.6187,-17813.5332,-3333.8557,81.64811232,-19642.1519,-3252.20758768,-22894.35948768
14,-1793.7721,-17646.2299,-3479.947,83.30047632,-19440.001999999997,-3396.64652368,-22836.648523679996
15,-1807.4033,-17811.2709,-3318.5492,82.70554824,-19618.6742,-3235.84365176,-22854.517851760003
16,-1842.9594,-17797.9227,-3345.1352,81.8187516,-19640.8821,-3263.3164484000004,-22904.1985484
17,-1805.1428,-17868.3067,-3292.1399,82.19827584,-19673.449500000002,-3209.94162416,-22883.391124160004
18,-1784.7207,-17948.4939,-3235.2738,81.33049872,-19733.214600000003,-3153.94330128,-22887.157901280003
19,-1778.582,-17843.5121,-3331.5549,83.53884456,-19622.0941,-3248.01605544,-22870.110155439997

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1684.1058,-17121.6371,-3423.3721,84.73281624,-18805.7429,-3338.63928376,-22144.38218376
1,-1686.38,-17011.0093,-3480.0613,86.5837368,-18697.389300000003,-3393.4775632,-22090.866863200004
2,-1709.9102,-16969.3867,-3472.4665,84.52076543999999,-18679.296899999998,-3387.94573456,-22067.242634559996
3,-1679.5698,-17086.0681,-3453.514,85.68265896,-18765.6379,-3367.83134104,-22133.469241040002
4,-1673.6269,-17115.7526,-3365.7349,85.25273112,-18789.3795,-3280.48216888,-22069.86166888
5,-1706.347,-16975.7731,-3475.0711,85.60833336,-18682.1201,-3389.46276664,-22071.58286664
6,-1691.8303,-17036.2971,-3438.723,84.47794343999999,-18728.1274,-3354.24505656,-22082.372456560002
7,-1658.7025,-17089.7747,-3424.1854,85.04117928,-18748.4772,-3339.14422072,-22087.62142072
8,-1693.532,-17187.0412,-3337.0924,84.78175752,-18880.5732,-3252.31064248,-22132.88384248
9,-1672.0765,-17098.5085,-3365.9862,84.791106,-18770.585,-3281.1950939999997,-22051.780093999998
10,-1654.5054,-17194.2421,-3285.868,85.63665528,-18848.747499999998,-3200.23134472,-22048.978844719997
11,-1682.8751,-17057.7416,-3426.3708,87.5250432,-18740.616700000002,-3338.8457568000003,-22079.462456800004
12,-1667.7284,-17126.0648,-3333.3594,85.33669824,-18793.7932,-3248.02270176,-22041.81590176
13,-1698.3921,-17120.6052,-3347.4975,85.34672352,-18818.997300000003,-3262.15077648,-22081.148076480004
14,-1660.7234,-16955.2546,-3497.4332,86.27694552,-18615.978,-3411.15625448,-22027.13425448
15,-1672.9632,-17138.7659,-3307.9673,85.8002256,-18811.729099999997,-3222.1670744,-22033.896174399997
16,-1710.3238,-17149.0772,-3323.8351,84.18392928,-18859.400999999998,-3239.6511707199998,-22099.05217072
17,-1677.5885,-17173.139,-3294.2901,84.22879103999999,-18850.7275,-3210.06130896,-22060.78880896
18,-1645.9653,-17283.8222,-3226.3065,83.76399432,-18929.7875,-3142.54250568,-22072.330005679996
19,-1652.9932,-17154.5473,-3330.7583,86.28012216,-18807.5405,-3244.47817784,-22052.018677840002

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
