Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1792.7463,-17909.4342,-3111.5112,1929.324,-1195.1061,-19702.1805,-2377.2933,-22079.4738,8
1,-1827.0915,-17799.7836,-3235.7426,1937.9329,-1206.7497,-19626.875099999997,-2504.5594,-22131.4345,8
2,-1780.8164,-17985.0409,-3103.0786,1918.6313,-1193.5274,-19765.8573,-2377.9746999999998,-22143.832,8
3,-1796.0838,-18061.7396,-2984.8627,1928.7192,-1187.4076,-19857.8234,-2243.5511,-22101.3745,8
4,-1798.6247,-17981.0875,-3121.4845,1921.8254,-1192.9054,-19779.7122,-2392.5645000000004,-22172.2767,8
5,-1830.3371,-17925.5538,-3160.6679,1917.8989,-1184.2817,-19755.890900000002,-2427.0507,-22182.941600000002,8
6,-1833.2963,-17930.482,-3127.435,1925.9834,-1206.0202,-19763.778299999998,-2407.4718,-22171.250099999997,8
7,-1839.6374,-17965.5499,-3090.7757,1924.2493,-1192.5748,-19805.1873,-2359.1012,-22164.288500000002,8
8,-1809.0334,-17915.6299,-3129.7094,1919.1321,-1193.0046,-19724.6633,-2403.5819,-22128.2452,8
9,-1830.5223,-17835.3738,-3149.8127,1920.8568,-1192.4184,-19665.8961,-2421.3743,-22087.270399999998,8
10,-1809.0537,-17911.9557,-3136.7156,1922.6428,-1193.6611,-19721.0094,-2407.7339,-22128.7433,8
11,-1782.5518,-17843.5879,-3191.5165,1926.6922,-1197.2521,-19626.1397,-2462.0764,-22088.2161,8
12,-1785.8943,-17863.2132,-3144.6693,1924.1076,-1198.2095,-19649.1075,-2418.7712,-22067.8787,8
13,-1802.4577,-18081.3494,-3020.5187,1915.475,-1189.5737,-19883.807099999998,-2294.6174,-22178.4245,8
14,-1826.768,-18122.2914,-2986.6048,1920.6961,-1190.8328,-19949.0594,-2256.7415,-22205.8009,8
15,-1798.1515,-17952.8016,-3083.9014,1927.33,-1190.7052,-19750.9531,-2347.2766,-22098.2297,8
16,-1819.4711,-17940.648,-3117.2079,1924.5848,-1195.3555,-19760.1191,-2387.9785999999995,-22148.097700000002,8
17,-1784.0028,-18060.5366,-3071.8873,1925.1613,-1193.1242,-19844.539399999998,-2339.8502,-22184.389599999995,8
18,-1799.3802,-17889.9307,-3160.9884,1929.2389,-1199.8938,-19689.3109,-2431.6433,-22120.9542,8
19,-1797.9465,-17871.469,-3183.7009,1931.5494,-1206.0559,-19669.415500000003,-2458.2074,-22127.622900000002,8
