Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1683.0972,-17120.3042,-3366.8328,86.59440647999999,-18803.4014,-3280.23839352,-22083.63979352,12
1,-1680.7661,-17135.7122,-3339.5698,85.32707904,-18816.478300000002,-3254.24272096,-22070.721020960005,12
2,-1681.1249,-17155.9881,-3342.8378,83.79835704,-18837.112999999998,-3259.0394429599996,-22096.15244296,12
3,-1708.3357,-17163.4363,-3285.225,84.7187964,-18871.772,-3200.5062036,-22072.2782036,12
4,-1683.9514,-17250.4001,-3230.4341,84.31681392,-18934.351499999997,-3146.1172860799998,-22080.468786079997,12
5,-1692.5718,-17178.8869,-3282.6562,83.89334159999999,-18871.458700000003,-3198.7628584,-22070.221558400004,12
6,-1676.2639,-17193.7958,-3314.4361,85.33562472,-18870.059699999998,-3229.10047528,-22099.160175279998,12
7,-1642.1504,-17186.2281,-3314.0399,86.14122048,-18828.3785,-3227.8986795200003,-22056.27717952,12
8,-1656.4769,-17179.3655,-3321.6734,88.14414456,-18835.8424,-3233.5292554400003,-22069.37165544,12
9,-1662.3494,-17104.3677,-3376.1035,87.58946735999999,-18766.717099999998,-3288.51403264,-22055.231132639998,12
10,-1660.5061,-17105.2637,-3402.5996,89.17357392,-18765.7698,-3313.42602608,-22079.19582608,12
11,-1674.814,-17002.4537,-3436.7157,86.08474224,-18677.267699999997,-3350.63095776,-22027.898657759997,12
12,-1667.8463,-17081.9155,-3355.5166,90.32616432,-18749.7618,-3265.19043568,-22014.95223568,12
13,-1693.8662,-17204.6206,-3218.3976,86.07522816,-18898.4868,-3132.32237184,-22030.80917184,12
14,-1651.4682,-17213.2078,-3216.4207,85.92505128,-18864.676,-3130.49564872,-21995.17164872,12
15,-1644.3403,-17102.7724,-3301.2174,86.61157272,-18747.1127,-3214.60582728,-21961.71852728,12
16,-1625.0621,-17183.0834,-3243.018,87.24889224,-18808.1455,-3155.76910776,-21963.914607759998,12
17,-1685.4133,-17140.8777,-3284.5065,84.59194824,-18826.291,-3199.91455176,-22026.205551760002,12
18,-1673.1463,-17245.0546,-3219.3339,86.01013512,-18918.2009,-3133.32376488,-22051.524664880002,12
19,-1682.8906,-17173.5732,-3256.9122,84.50949815999999,-18856.463799999998,-3172.40270184,-22028.866501839995,12
