Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-20.220100000000016,-45.757200000002285,55.50889999999998,-13.057700000000011,25.488100000000145,-65.97730000000115,67.93929999999989,1.9619999999969195,26
1,-14.278500000000108,-58.59009999999898,62.46579999999986,-13.440400000000125,26.853099999999984,-72.8685999999991,75.87849999999972,3.009900000002517,26
2,-19.457300000000025,-54.36919999999975,57.88020000000006,-13.709700000000112,26.617899999999906,-73.82650000000024,70.78839999999985,-3.0380999999949836,26
3,-23.475700000000067,-35.678899999999885,46.42370000000028,-14.749200000000087,27.900900000000064,-59.15459999999996,59.57540000000074,0.42080000000078144,26
4,-18.97959999999997,-57.07630000000057,66.04260000000002,-12.570999999999941,26.322700000000083,-76.05590000000007,79.79430000000039,3.7383999999975686,26
5,-15.872499999999953,-35.796800000000076,42.0904000000001,-11.479599999999948,23.848400000000083,-51.669300000001385,54.45920000000024,2.7898999999979424,26
6,-14.76020000000014,-57.57100000000065,61.99510000000035,-10.803900000000084,22.00929999999994,-72.33119999999849,73.20050000000043,0.8693000000050688,26
7,-13.38079999999993,-54.35109999999753,57.37809999999985,-9.150199999999842,20.55150000000009,-67.7318999999963,68.77940000000035,1.0475000000076307,26
8,-16.552100000000145,-45.30740000000094,54.58089999999959,-11.93790000000007,25.087199999999967,-61.85950000000065,67.73019999999971,5.870700000000397,26
9,-16.967099999999938,-29.20820000000043,38.776300000000106,-11.51260000000002,24.5433000000001,-46.175299999997435,51.807000000000414,5.63170000000332,26
10,-16.830999999999932,-51.574299999998004,56.96910000000014,-11.810400000000044,23.49490000000017,-68.40529999999887,68.65360000000072,0.24830000000360997,26
11,-18.36329999999984,-52.13229999999845,60.905499999999904,-12.679799999999886,24.972700000000003,-70.49559999999758,73.19839999999954,2.7027999999993426,26
12,-16.56569999999992,-43.121899999998675,51.00569999999979,-12.556799999999981,24.79049999999998,-59.68759999999793,63.23939999999979,3.5518000000027996,26
13,-17.013499999999972,-48.15690000000211,57.63450000000006,-12.448100000000153,24.858100000000036,-65.1704000000014,70.04449999999972,4.874099999996929,26
14,-22.159200000000112,-49.09390000000303,60.166300000000206,-13.530199999999894,28.438999999999965,-71.25310000000292,75.07510000000002,3.821999999997047,26
15,-19.050300000000128,-51.99199999999735,61.7944999999998,-12.221400000000074,25.24429999999998,-71.04229999999632,74.81739999999968,3.775100000001089,26
16,-18.104600000000133,-50.174499999997465,55.874799999999766,-13.733399999999847,25.949500000000114,-68.2790999999985,68.09090000000003,-0.18819999999846004,26
17,-20.053899999999963,-42.85500000000263,51.63860000000017,-13.166400000000124,25.959100000000035,-62.90890000000212,64.4313000000003,1.5223999999982425,26
18,-17.11050000000007,-46.45620000000116,53.6151999999999,-12.571099999999944,24.49390000000011,-63.566700000002356,65.53800000000007,1.9712999999956082,26
19,-20.196300000000093,-45.973300000003235,53.954600000000084,-13.73810000000006,25.319299999999885,-66.16960000000176,65.53579999999968,-0.6338000000080228,26
