Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1683.5725,-17261.7602,-3141.4433,82.28410991999999,-18945.3327,-3059.15919008,-22004.491890079997,27
1,-1672.0478,-17193.6433,-3184.4573,82.68833375999999,-18865.6911,-3101.76896624,-21967.460066239997,27
2,-1710.2423,-17231.6734,-3145.5198,82.1772648,-18941.915699999998,-3063.3425352,-22005.2582352,27
3,-1688.6809,-17227.7832,-3213.4748,83.45807568,-18916.4641,-3130.01672432,-22046.480824320002,27
4,-1698.2212,-17300.5311,-3186.5866,84.02501376,-18998.7523,-3102.56158624,-22101.313886239997,27
5,-1694.087,-17287.2828,-3184.1679,82.11966552,-18981.3698,-3102.04823448,-22083.41803448,27
6,-1697.8515,-17275.7903,-3163.5196,80.61131664,-18973.6418,-3082.90828336,-22056.55008336,27
7,-1723.989,-17385.5778,-3166.1129,80.98934616,-19109.5668,-3085.12355384,-22194.69035384,27
8,-1688.8013,-17143.7188,-3260.2221,81.98232912,-18832.520099999998,-3178.23977088,-22010.759870879996,27
9,-1695.6225,-17243.5897,-3226.0646,81.94780727999999,-18939.2122,-3144.1167927200004,-22083.328992720002,27
10,-1673.4823,-17341.0737,-3176.2475,82.94290416,-19014.556,-3093.30459584,-22107.86059584,27
11,-1689.6196,-17286.6152,-3162.5769,80.67052439999999,-18976.2348,-3081.9063756,-22058.141175599998,27
12,-1713.7085,-17383.8129,-3098.68,80.82947951999999,-19097.5214,-3017.85052048,-22115.37192048,27
13,-1683.034,-17347.8634,-3196.6777,82.26254159999999,-19030.897399999998,-3114.4151584,-22145.312558399997,27
14,-1674.5617,-17391.7648,-3065.944,80.39705328,-19066.3265,-2985.54694672,-22051.873446719997,27
15,-1717.8497,-17521.402,-2974.2653,78.42232872000001,-19239.251699999997,-2895.84297128,-22135.094671279996,27
16,-1683.6394,-17441.2368,-3060.6786,79.82549208,-19124.8762,-2980.85310792,-22105.72930792,27
17,-1682.674,-17314.5751,-3098.0175,79.95187655999999,-18997.249099999997,-3018.06562344,-22015.314723439995,27
18,-1696.2881,-17396.1368,-3051.4381,80.413578,-19092.4249,-2971.0245219999997,-22063.449422,27
19,-1703.8096,-17383.2921,-3066.6178,78.74259696,-19087.1017,-2987.87520304,-22074.97690304,27
