Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1711.1757,-17873.1932,-3144.1145,1970.7953,-1296.7191,-19584.3689,-2470.0383,-22054.407199999998,21
1,-1742.3341,-17931.8538,-3101.81,1963.9204,-1292.3838,-19674.1879,-2430.2734,-22104.461300000003,21
2,-1723.8813,-17892.0779,-3180.6689,1967.1854,-1291.6375,-19615.9592,-2505.121,-22121.080200000004,21
3,-1712.2858,-17860.6407,-3204.7466,1977.9159,-1301.5919,-19572.9265,-2528.4226,-22101.3491,21
4,-1733.0187,-17608.2349,-3395.9044,1981.384,-1293.0146,-19341.2536,-2707.535,-22048.788599999996,21
5,-1742.8571,-17804.628,-3270.159,1969.9448,-1297.4519,-19547.4851,-2597.6661000000004,-22145.1512,21
6,-1769.6561,-17796.5988,-3259.0238,1957.3621,-1280.0484,-19566.2549,-2581.7101,-22147.965,21
7,-1751.62,-17815.0349,-3215.8713,1960.9295,-1284.2174,-19566.654899999998,-2539.1592,-22105.8141,21
8,-1736.6488,-17867.7138,-3232.2597,1960.9437,-1290.1147,-19604.3626,-2561.4307,-22165.793299999998,21
9,-1759.8998,-17733.8181,-3234.12,1973.3326,-1295.1316,-19493.7179,-2555.919,-22049.636899999998,21
10,-1755.9984,-17688.5089,-3295.5476,1963.7598,-1283.9169,-19444.5073,-2615.7047,-22060.212000000003,21
11,-1760.3526,-17826.5376,-3245.8456,1962.673,-1283.4812,-19586.890199999998,-2566.6538,-22153.543999999998,21
12,-1759.7135,-17931.3479,-3102.6823,1971.7261,-1282.2865,-19691.061400000002,-2413.2427,-22104.3041,21
13,-1755.3501,-17927.3913,-3072.7138,1965.2482,-1289.1823,-19682.7414,-2396.6479,-22079.389300000003,21
14,-1755.2588,-17962.0795,-3118.8655,1970.1385,-1285.951,-19717.3383,-2434.678,-22152.0163,21
15,-1738.1575,-17969.8612,-3161.5317,1970.6961,-1287.1909,-19708.0187,-2478.0265,-22186.0452,21
16,-1733.6832,-17808.2508,-3279.1822,1976.5598,-1290.3341,-19541.934,-2592.9565000000002,-22134.8905,21
17,-1740.5969,-17909.0746,-3160.7597,1981.9699,-1295.5958,-19649.6715,-2474.3856,-22124.057099999998,21
18,-1730.5319,-17714.6548,-3288.5772,1983.5339,-1299.0685,-19445.1867,-2604.1118000000006,-22049.2985,21
19,-1764.7081,-17772.1351,-3287.7047,1982.707,-1306.0717,-19536.8432,-2611.0693999999994,-22147.9126,21
