Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-41.6493,-471.2617,-248.5115,132.0568,-128.0655,-512.9110000000001,-244.5202,-757.4312,33
1,-38.2438,-458.5328,-256.3967,129.5809,-126.776,-496.77660000000003,-253.59179999999998,-750.3684,33
2,-38.9159,-452.9006,-260.345,130.0676,-126.6201,-491.8165,-256.89750000000004,-748.714,33
3,-39.1869,-459.8052,-258.508,132.9498,-127.9577,-498.9921,-253.5159,-752.508,33
4,-40.3338,-464.7415,-264.243,130.6204,-126.7556,-505.07529999999997,-260.3782,-765.4534999999998,33
5,-37.4272,-456.468,-265.9395,131.1165,-126.8803,-493.89520000000005,-261.7033,-755.5985000000002,33
6,-43.6701,-441.1709,-261.5493,132.2222,-128.3346,-484.841,-257.6617,-742.5027000000001,33
7,-36.7928,-460.9175,-257.7221,132.4065,-131.0658,-497.7103,-256.3814,-754.0917000000001,33
8,-41.5951,-463.7242,-264.6507,131.1638,-129.1588,-505.3193,-262.6457,-767.965,33
9,-36.9337,-466.4749,-255.9067,132.0285,-128.9111,-503.4086,-252.7893,-756.1979,33
10,-34.1865,-455.1991,-262.878,130.6677,-129.8891,-489.3856,-262.0994,-751.485,33
11,-37.4273,-453.3608,-266.4931,131.452,-127.8686,-490.7881,-262.90970000000004,-753.6978,33
12,-39.8845,-451.854,-265.7056,132.5104,-129.9928,-491.7385,-263.188,-754.9264999999999,33
13,-31.5395,-470.9579,-258.0638,132.4915,-130.6401,-502.49739999999997,-256.2124,-758.7098,33
14,-46.8087,-455.1234,-264.8582,129.6471,-126.3031,-501.9321,-261.5142,-763.4463,33
15,-42.2297,-478.5318,-240.9813,127.5303,-125.5748,-520.7615,-239.0258,-759.7873,33
16,-43.0277,-462.4746,-260.5071,128.7824,-127.1451,-505.5023,-258.8698,-764.3720999999998,33
17,-44.9817,-463.1487,-260.1032,127.346,-124.0119,-508.1304,-256.7691,-764.8995,33
18,-42.329,-450.2624,-268.5842,132.4301,-128.3294,-492.5914,-264.4835,-757.0749,33
19,-44.5074,-465.4136,-249.3315,131.4615,-129.5606,-509.921,-247.4306,-757.3516000000001,33
