Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1738.4811,-17749.513,-3290.7646,1987.4179,-1316.1033,-19487.9941,-2619.45,-22107.444099999997,38
1,-1743.6049,-17651.3689,-3451.5108,1995.6205,-1329.7575,-19394.9738,-2785.6477999999997,-22180.6216,38
2,-1731.3776,-17706.1857,-3363.735,1993.2013,-1325.1708,-19437.5633,-2695.7045000000003,-22133.2678,38
3,-1734.1824,-17796.2277,-3266.6447,1989.7614,-1316.2912,-19530.4101,-2593.1744999999996,-22123.584600000002,38
4,-1718.5205,-17766.7556,-3248.9211,1989.8371,-1316.3746,-19485.2761,-2575.4586,-22060.734699999997,38
5,-1735.4302,-17688.7053,-3330.6658,1986.0287,-1308.1279,-19424.1355,-2652.7650000000003,-22076.9005,38
6,-1702.431,-17746.1851,-3383.1727,1980.25,-1305.8772,-19448.6161,-2708.7999,-22157.415999999997,38
7,-1754.3449,-17742.0686,-3259.2025,1980.2689,-1300.8382,-19496.4135,-2579.7717999999995,-22076.185299999997,38
8,-1761.257,-17865.706,-3205.2,1973.5358,-1302.3728,-19626.963,-2534.037,-22161.0,38
9,-1738.4213,-17738.2211,-3287.9693,1971.2962,-1306.557,-19476.642399999997,-2623.2301,-22099.872499999998,38
10,-1722.4174,-17804.0561,-3281.7154,1982.6409,-1321.592,-19526.4735,-2620.6665000000003,-22147.140000000003,38
11,-1774.9682,-17668.4091,-3404.337,1979.0404,-1308.1968,-19443.3773,-2733.4934,-22176.8707,38
12,-1734.7047,-17744.8743,-3275.7664,1980.0327,-1307.2656,-19479.578999999998,-2602.9993,-22082.578299999997,38
13,-1751.9908,-17654.8296,-3380.515,1986.7989,-1316.545,-19406.8204,-2710.2610999999997,-22117.0815,38
14,-1764.2632,-17780.359,-3307.567,1977.793,-1296.7029,-19544.6222,-2626.4769,-22171.0991,38
15,-1731.4092,-17771.8938,-3334.573,1978.2372,-1305.8822,-19503.303,-2662.218,-22165.521,38
16,-1766.8051,-17692.248,-3333.6524,1979.1444,-1303.8227,-19459.0531,-2658.3307,-22117.3838,38
17,-1754.03,-17920.8903,-3247.9023,1969.6046,-1301.7205,-19674.920299999998,-2580.0182000000004,-22254.9385,38
18,-1760.7501,-17809.4039,-3285.63,1986.5295,-1320.1678,-19570.154000000002,-2619.2682999999997,-22189.422300000002,38
19,-1717.9229,-17798.2878,-3403.1858,1985.646,-1311.4624,-19516.2107,-2729.0022,-22245.2129,38
