Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-12.385999999999953,-33.45690000000002,40.96189999999976,-1.5563613599999861,-45.842900000000895,39.40553863999983,-6.437361359997908,28
1,-10.852199999999904,-34.01699999999994,41.73239999999964,-1.6491909600000003,-44.86919999999918,40.083209039999986,-4.785990959998344,28
2,-12.701400000000085,-28.641199999998776,37.44109999999989,-1.655743679999997,-41.34259999999858,35.785356320000005,-5.557243679999033,28
3,-10.342799999999897,-28.377300000002208,37.44139999999993,-1.2207412799999986,-38.720100000000684,36.2206587199999,-2.4994412800008377,28
4,-8.95150000000001,-30.077199999999266,37.744800000000254,-1.3432780800000081,-39.028700000000185,36.401521920000306,-2.627178079997634,28
5,-7.896699999999896,-28.953900000003102,33.08659999999992,-1.0208555999999902,-36.850600000003396,32.0657443999998,-4.784855600003198,28
6,-5.425799999999953,-37.828900000002875,38.33189999999979,-0.9225309600000031,-43.25470000000257,37.409369039999774,-5.845330959999615,28
7,-2.861199999999826,-32.177900000001785,30.762799999999572,-0.7797564000000019,-35.03910000000201,29.983043599999775,-5.056056400001808,28
8,-6.3510999999999385,-14.041600000000528,17.8933999999997,-0.7861730399999995,-20.392700000000673,17.107226959999764,-3.285473040000852,28
9,-7.123700000000085,-29.347699999999634,33.53730000000036,-1.0358467200000039,-36.47139999999882,32.50145328000053,-3.9699467200005074,28
10,-5.996899999999904,-24.055900000000634,27.63750000000033,-0.7678778400000041,-30.052800000000047,26.86962216000029,-3.183177839998848,28
11,-4.47389999999983,-25.07909999999822,29.841900000000237,-0.7064906400000144,-29.553000000000566,29.135409359999926,-0.4175906399992755,28
12,-6.009499999999889,-23.45709999999775,27.76379999999989,-0.8400484800000019,-29.46659999999605,26.923751519999826,-2.542848479997133,28
13,-3.579799999999892,-22.557599999997535,25.516899999999794,-0.4099536000000015,-26.137399999997456,25.106946400000027,-1.030453599995667,28
14,-5.089699999999894,-24.339599999998427,29.37739999999968,-0.9277300800000035,-29.42929999999808,28.449669919999508,-0.9796300799989694,28
15,-7.667200000000001,-17.26180000000255,23.146100000000217,-0.9057369599999934,-24.929000000001167,22.24036304000029,-2.6886369600035778,28
16,-9.56780000000002,-16.522499999996796,24.515100000000302,-1.2987986399999993,-26.090299999997455,23.216301360000557,-2.873998639997808,28
17,-5.388100000000023,-19.39710000000065,22.782300000000106,-0.6858676800000101,-24.785199999999577,22.096432319999877,-2.6887676800001827,28
18,-5.228099999999898,-20.344099999999287,23.5504999999996,-0.7529320800000043,-25.572199999999384,22.797567919999437,-2.774632080001311,28
19,-3.4553999999999547,-21.88779999999906,24.578000000000287,-0.5164502400000011,-25.343200000000365,24.061549760000304,-1.281650239998271,28
