Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-40.27619999999996,-229.13770000000005,236.94039999999978,-31.471100000000092,67.8744000000001,-269.41390000000115,273.34369999999956,3.929800000001478,13
1,-48.19830000000001,-253.69850000000037,266.7181,-35.9031999999998,72.5042,-301.8968000000013,303.31910000000016,1.422299999998927,13
2,-36.01770000000011,-255.53770000000088,254.53130000000027,-32.87910000000011,69.98439999999991,-291.5554000000026,291.6365999999998,0.08119999999860283,13
3,-45.39110000000012,-236.02499999999924,246.47079999999988,-35.458999999999975,70.48669999999993,-281.41609999999685,281.49850000000026,0.0824000000044407,13
4,-37.31349999999999,-245.63090000000022,243.06270000000006,-32.76090000000002,67.35349999999994,-282.94440000000156,277.6553,-5.289100000005192,13
5,-44.882600000000096,-206.42819999999966,221.65890000000002,-32.75159999999991,67.14520000000005,-251.3107999999993,256.0525000000001,4.741699999997195,13
6,-40.46740000000004,-214.97049999999712,215.82040000000018,-34.09339999999992,67.00889999999995,-255.43789999999876,248.73590000000047,-6.701999999999657,13
7,-45.89859999999995,-235.38939999999758,237.81219999999996,-35.76609999999991,67.63989999999987,-281.2879999999973,269.6859999999999,-11.60200000000009,13
8,-45.29170000000002,-227.72270000000077,234.83029999999997,-34.98179999999985,70.64389999999997,-273.0144000000008,270.4924000000001,-2.5220000000010714,13
9,-49.753900000000044,-231.38240000000224,241.43139999999988,-35.04310000000007,71.4773999999999,-281.1363000000018,277.8656999999997,-3.270600000004947,13
10,-47.06029999999983,-256.3047999999994,265.01750000000027,-36.682700000000125,73.5411,-303.3650999999978,301.87590000000034,-1.4891999999978225,13
11,-42.835800000000134,-235.01140000000004,238.07989999999995,-35.32190000000003,71.0172,-277.84719999999857,273.7751999999997,-4.071999999999775,13
12,-47.76009999999991,-223.43210000000153,235.1392999999997,-36.17720000000003,72.59160000000008,-271.192200000001,271.55369999999976,0.3614999999969086,13
13,-43.8053,-222.54350000000062,233.87419999999997,-33.96110000000007,71.74439999999998,-266.3488000000006,271.6574999999999,5.308699999995952,13
14,-44.01740000000015,-233.8952999999991,238.08580000000012,-34.51870000000011,71.03409999999988,-277.91269999999906,274.6012000000001,-3.3115000000016153,13
15,-50.48919999999997,-236.1402000000018,248.24060000000003,-36.54090000000011,70.57540000000012,-286.62940000000066,282.2750999999996,-4.354300000005651,13
16,-41.260700000000035,-200.93269999999933,201.89779999999962,-33.03979999999993,69.7813999999999,-242.19340000000096,238.63939999999957,-3.554000000004862,13
17,-45.99989999999999,-226.64309999999716,232.07380000000006,-38.57739999999998,74.69749999999999,-272.6429999999992,268.19389999999987,-4.44910000000209,13
18,-52.6200999999999,-218.90169999999932,235.5677000000004,-40.618600000000015,77.17899999999992,-271.5217999999974,272.1281000000001,0.6063000000062857,13
19,-46.88629999999986,-237.55709999999954,247.19480000000004,-38.80900000000014,73.74970000000002,-284.4433999999992,282.1354999999999,-2.307899999998426,13
