Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1657.2015,-17203.9745,-3152.3841,1863.2874,-1198.0844,-18861.176,-2487.1811000000002,-21348.357099999997,8
1,-1701.8407,-17052.3743,-3289.0953,1867.3036,-1204.5624,-18754.215,-2626.3541,-21380.5691,8
2,-1657.9613,-17263.0,-3141.4496,1851.2812,-1193.2357,-18920.9613,-2483.4040999999997,-21404.3654,8
3,-1671.0207,-17334.1435,-3026.4809,1858.9168,-1190.72,-19005.1642,-2358.2841,-21363.4483,8
4,-1666.5757,-17249.1555,-3157.5301,1855.9778,-1196.0494,-18915.731200000002,-2497.6017,-21413.3329,8
5,-1707.2904,-17217.2225,-3182.6873,1852.8262,-1185.3799,-18924.5129,-2515.241,-21439.753900000003,8
6,-1712.5153,-17245.4325,-3128.9052,1855.7841,-1200.2216,-18957.947799999998,-2473.3427,-21431.2905,8
7,-1713.6585,-17269.6224,-3094.3102,1856.4267,-1191.506,-18983.2809,-2429.3895,-21412.670400000003,8
8,-1679.101,-17229.4817,-3135.7423,1853.6578,-1193.8533,-18908.5827,-2475.9377999999997,-21384.520499999995,8
9,-1707.7409,-17137.2633,-3178.4099,1857.2677,-1194.3492,-18845.0042,-2515.4914,-21360.4956,8
10,-1676.5183,-17198.7335,-3174.3796,1862.1345,-1198.6846,-18875.2518,-2510.9297000000006,-21386.1815,8
11,-1662.0627,-17131.786,-3218.8683,1863.1267,-1201.6866,-18793.8487,-2557.4282000000003,-21351.276899999997,8
12,-1650.9044,-17144.3667,-3186.0332,1862.3235,-1205.8101,-18795.271099999998,-2529.5198,-21324.790899999996,8
13,-1665.6688,-17357.1429,-3063.3737,1856.9086,-1198.9463,-19022.8117,-2405.4114,-21428.2231,8
14,-1693.7182,-17399.8091,-3025.0711,1860.5138,-1196.6904,-19093.527299999998,-2361.2477,-21454.774999999998,8
15,-1661.5177,-17260.9481,-3092.6145,1868.1352,-1198.0315,-18922.4658,-2422.5108,-21344.9766,8
16,-1675.8373,-17242.3546,-3146.5286,1867.0674,-1207.7514,-18918.191899999998,-2487.2126000000003,-21405.4045,8
17,-1653.1067,-17366.0948,-3099.7404,1865.3569,-1200.0869,-19019.2015,-2434.4704,-21453.671899999998,8
18,-1674.0362,-17182.9969,-3183.6381,1869.118,-1203.7076,-18857.033099999997,-2518.2277000000004,-21375.2608,8
19,-1668.0099,-17159.9415,-3212.5656,1869.1511,-1207.3621,-18827.9514,-2550.7766,-21378.728,8
