Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-42.5644,-438.1127,-271.8087,133.2334,-129.3562,-480.6771,-267.9315,-748.6086,12
1,-41.1991,-435.3411,-281.8849,132.775,-130.6169,-476.54019999999997,-279.7268,-756.2669999999999,12
2,-42.3093,-425.899,-286.1541,133.2003,-131.0727,-468.2083,-284.02650000000006,-752.2348,12
3,-39.6966,-426.7099,-281.2739,134.2587,-130.6409,-466.4065,-277.65610000000004,-744.0626,12
4,-39.0889,-425.1579,-288.5371,134.3059,-131.198,-464.2468,-285.42920000000004,-749.676,12
5,-37.3242,-435.2783,-284.2315,135.8179,-132.0138,-472.6025,-280.4274,-753.0299,12
6,-41.039,-439.0962,-278.7349,133.2995,-130.0306,-480.1352,-275.466,-755.6012000000001,12
7,-39.9573,-438.3132,-275.7319,133.6869,-129.6078,-478.27049999999997,-271.65279999999996,-749.9232999999999,12
8,-38.3355,-442.6891,-275.6094,132.7892,-130.0403,-481.0246,-272.8605,-753.8851000000001,12
9,-38.4557,-423.0184,-278.0269,131.2111,-130.1004,-461.47409999999996,-276.9162,-738.3903,12
10,-37.7436,-428.7529,-279.033,133.6113,-129.1695,-466.4965,-274.5912,-741.0877,12
11,-36.6257,-406.256,-301.5113,132.8365,-129.2851,-442.88169999999997,-297.9599,-740.8416,12
12,-39.2813,-433.6951,-282.1752,132.9593,-131.2246,-472.9764,-280.44050000000004,-753.4169,12
13,-37.7229,-419.4631,-289.5355,134.0083,-131.9121,-457.186,-287.4393,-744.6253,12
14,-41.3121,-411.4306,-304.9991,133.7295,-130.2423,-452.7427,-301.51189999999997,-754.2546,12
15,-35.2792,-428.4908,-291.7192,134.4429,-131.5348,-463.77,-288.8111,-752.5811,12
16,-40.1189,-411.4344,-299.3686,134.1783,-131.8689,-451.5533,-297.05920000000003,-748.6125,12
17,-27.3651,-414.197,-310.9498,133.2523,-132.2885,-441.5621,-309.986,-751.5481,12
18,-39.0336,-434.221,-292.0058,132.4348,-129.7265,-473.2546,-289.2975,-762.5521,12
19,-45.3067,-422.9375,-288.8097,133.9799,-129.5803,-468.2442,-284.41010000000006,-752.6543,12
