Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-20.220100000000016,-45.757200000002285,58.82069999999976,-2.2127695200000055,-65.97730000000115,56.60793047999999,-9.369369520002465,26
1,-14.278500000000108,-58.59009999999898,64.46859999999998,-2.376218880000005,-72.8685999999991,62.09238112000017,-10.776218880002602,26
2,-19.457300000000025,-54.36919999999975,60.93259999999998,-2.484047519999992,-73.82650000000024,58.448552479999876,-15.377947519998997,26
3,-23.475700000000067,-35.678899999999885,49.628900000000044,-2.499429599999999,-59.15459999999996,47.1294703999998,-12.025129599998309,26
4,-18.97959999999997,-57.07630000000057,69.4065999999998,-2.2178887200000084,-76.05590000000007,67.18871127999958,-8.867188719999149,26
5,-15.872499999999953,-35.796800000000076,44.80780000000007,-1.9806746399999913,-51.669300000001385,42.82712535999997,-8.842174640000053,26
6,-14.76020000000014,-57.57100000000065,64.48440000000022,-1.8844005600000138,-72.33119999999849,62.59999944000003,-9.731200559998797,26
7,-13.38079999999993,-54.35109999999753,59.68970000000019,-1.7368351199999879,-67.7318999999963,57.95286488000022,-9.779035119997047,26
8,-16.552100000000145,-45.30740000000094,57.736699999999814,-2.1398961599999904,-61.85950000000065,55.59680383999958,-6.2626961600014965,26
9,-16.967099999999938,-29.20820000000043,41.468999999999994,-1.9706709599999979,-46.175299999997435,39.49832904000016,-6.676970959996424,26
10,-16.830999999999932,-51.574299999998004,60.690900000000056,-1.9025200799999862,-68.40529999999887,58.78837992000027,-9.61692008,26
11,-18.36329999999984,-52.13229999999845,61.799599999999714,-2.151941040000004,-70.49559999999758,59.647658959999944,-10.847941039996272,26
12,-16.56569999999992,-43.121899999998675,52.54479999999995,-1.9241863199999916,-59.68759999999793,50.62061367999982,-9.066986319998136,26
13,-17.013499999999972,-48.15690000000211,60.560600000000136,-2.0046203999999914,-65.1704000000014,58.55597960000031,-6.614420399996106,26
14,-22.159200000000112,-49.09390000000303,63.21489999999994,-2.236191119999992,-71.25310000000292,60.97870888,-10.27439112000468,26
15,-19.050300000000128,-51.99199999999735,62.495700000000056,-2.112289200000001,-71.04229999999632,60.38341079999998,-10.658889199997702,26
16,-18.104600000000133,-50.174499999997465,59.112499999999955,-2.1705652800000053,-68.2790999999985,56.94193471999972,-11.337165279999681,26
17,-20.053899999999963,-42.85500000000263,56.014700000000175,-2.0272644,-62.90890000000212,53.98743560000025,-8.92146439999965,26
18,-17.11050000000007,-46.45620000000116,56.9474000000003,-1.996053840000016,-63.566700000002356,54.95134616000041,-8.615353840003763,26
19,-20.196300000000093,-45.973300000003235,58.031899999999894,-2.285654399999993,-66.16960000000176,55.74624560000001,-10.423354400006701,26
