Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.17319999999999425,-44.9279000000015,45.1848999999998,8.881784197001252e-15,-45.10109999999986,45.18489999999963,0.08379999999829124,33
1,-0.2035999999997884,-43.04020000000031,43.32190000000003,0.0,-43.243800000001215,43.321900000000426,0.07809999999926731,33
2,-0.13999999999983714,-37.90389999999837,38.08759999999995,-7.200000080587188e-07,-38.043899999997734,38.087599279999694,0.04369927999925949,33
3,-0.31229999999997204,-49.46220000000062,49.89340000000033,5.329070518200751e-15,-49.77449999999902,49.893400000000554,0.11890000000016698,33
4,-0.47810000000015407,-57.922200000001,58.44390000000004,-1.2434497875801753e-14,-58.40030000000161,58.44390000000027,0.04359999999815045,33
5,-0.3660000000000707,-50.543100000003335,51.06090000000006,7.105427357601002e-15,-50.90910000000338,51.060900000000004,0.15179999999475058,33
6,-0.44300000000003337,-45.426099999997916,46.03219999999999,-3.552713678800501e-15,-45.86910000000023,46.03219999999999,0.16309999999793945,33
7,-0.27600000000001046,-44.019700000000284,44.438300000000254,-7.200000027296483e-07,-44.295700000001204,44.43829928000008,0.14259927999705724,33
8,-0.14919999999983702,-41.6443000000005,41.844699999999705,7.199999956242209e-07,-41.79350000000261,41.844700719999935,0.051200719993744315,33
9,-0.13920000000011612,-44.96039999999738,45.14609999999976,-8.881784197001252e-15,-45.0995999999966,45.14609999999959,0.04649999999890042,33
10,-0.1395000000000195,-40.40639999999786,40.57820000000004,5.329070518200751e-15,-40.54589999999877,40.578199999999924,0.03230000000155542,33
11,-0.1599000000001638,-41.41380000000066,41.626799999999946,-7.105427357601002e-15,-41.57370000000242,41.62680000000006,0.053099999999062675,33
12,-0.13810000000000855,-46.914000000000044,47.05299999999983,7.105427357601002e-15,-47.05210000000028,47.053000000000054,0.0008999999970455974,33
13,-0.20450000000014157,-40.72740000000101,41.02560000000011,1.0658141036401503e-14,-40.931899999999814,41.02560000000037,0.09370000000058099,33
14,-0.1361999999999597,-29.09909999999985,29.290700000000015,-5.329070518200751e-15,-29.23529999999846,29.290699999999788,0.055399999996780025,33
15,-0.13929999999991338,-33.67969999999764,33.85990000000015,3.552713678800501e-15,-33.818999999996436,33.85989999999978,0.04090000000564942,33
16,-0.158500000000096,-43.14410000000271,43.362299999999834,5.329070518200751e-15,-43.302600000002826,43.36229999999972,0.05969999999922493,33
17,-0.19329999999995806,-44.682399999999404,44.94840000000005,-3.552713678800501e-15,-44.87569999999869,44.94840000000028,0.07270000000016807,33
18,-0.2869000000000099,-41.88720000000063,42.3181000000003,-1.7763568394002505e-15,-42.17410000000132,42.31810000000047,0.14399999999557167,33
19,-0.4502000000001871,-35.91989999999703,36.625399999999786,-0.001563840000004646,-36.37009999999856,36.623836159999655,0.2537361599960377,33
