Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1764.6678,-17820.3081,-3307.4492,90.60864192,-19584.975899999998,-3216.84055808,-22801.816458079997,24
1,-1727.2803,-17793.9965,-3391.2388,91.11421656,-19521.2768,-3300.12458344,-22821.40138344,24
2,-1741.3779,-17845.945,-3385.4361,91.32855696,-19587.3229,-3294.10754304,-22881.430443039997,24
3,-1750.3869,-17855.1451,-3307.1298,90.60732288,-19605.532000000003,-3216.52247712,-22822.05447712,24
4,-1761.1784,-17724.4214,-3388.2341,93.16477584,-19485.5998,-3295.06932416,-22780.669124160002,24
5,-1765.4815,-17856.3317,-3335.4271,90.82459944,-19621.8132,-3244.60250056,-22866.415700560003,24
6,-1762.1213,-17720.5956,-3452.7919,93.71738015999999,-19482.7169,-3359.07451984,-22841.79141984,24
7,-1735.4718,-17816.9952,-3382.9309,91.40178528,-19552.467,-3291.52911472,-22843.99611472,24
8,-1753.0178,-17691.5197,-3419.0188,93.21104448,-19444.537500000002,-3325.80775552,-22770.345255520006,24
9,-1702.7407,-17721.075,-3459.0987,95.9261256,-19423.8157,-3363.1725744,-22786.9882744,24
10,-1697.1532,-17745.4347,-3370.21,94.94810568,-19442.587900000002,-3275.26189432,-22717.849794320002,24
11,-1704.0594,-17751.8921,-3420.9534,93.25749527999999,-19455.951500000003,-3327.69590472,-22783.647404720003,24
12,-1743.2445,-17747.4258,-3427.969,93.41010864,-19490.6703,-3334.55889136,-22825.229191360002,24
13,-1711.7335,-17723.6125,-3450.5765,95.31513432,-19435.345999999998,-3355.26136568,-22790.607365679996,24
14,-1746.6335,-17603.6102,-3550.9667,91.40434632,-19350.2437,-3459.56235368,-22809.80605368,24
15,-1725.8626,-17677.7123,-3473.7414,94.89660407999999,-19403.5749,-3378.84479592,-22782.419695919998,24
16,-1771.2883,-17737.0406,-3349.584,89.5112424,-19508.3289,-3260.0727576,-22768.4016576,24
17,-1752.8967,-17638.4475,-3451.8778,91.83293640000001,-19391.3442,-3360.0448636,-22751.389063600003,24
18,-1738.1848,-17770.4026,-3337.6772,89.59378464,-19508.5874,-3248.08341536,-22756.67081536,24
19,-1721.4074,-17785.418,-3392.8464,89.49445488,-19506.8254,-3303.35194512,-22810.17734512,24
